,lat_northernrockies,lon_northernrockies
4284,45.59375,-113.71875
4285,45.59375,-113.65625
4286,45.59375,-113.59375
4287,45.59375,-113.34375
4288,45.59375,-113.28125
4289,45.59375,-113.21875
4290,45.59375,-113.15625
4291,45.59375,-113.09375
4292,45.59375,-113.03125
4293,45.59375,-112.96875
4294,45.59375,-112.90625
4295,45.59375,-112.84375
4296,45.59375,-112.21875
4297,45.59375,-112.15625
4298,45.59375,-112.09375
4299,45.59375,-112.03125
4300,45.59375,-111.96875
4301,45.59375,-111.90625
4302,45.59375,-111.84375
4303,45.59375,-111.03125
4304,45.59375,-110.96875
4305,45.59375,-110.90625
4306,45.59375,-110.84375
4307,45.59375,-110.78125
4308,45.59375,-110.71875
4309,45.59375,-110.65625
4310,45.59375,-110.53125
4311,45.59375,-110.46875
4312,45.59375,-110.40625
4313,45.59375,-110.34375
4314,45.59375,-110.28125
4315,45.59375,-110.03125
4316,45.59375,-109.96875
4317,45.59375,-109.90625
4318,45.59375,-109.84375
4319,45.65625,-116.65625
4320,45.65625,-116.59375
4321,45.65625,-116.34375
4322,45.65625,-116.15625
4323,45.65625,-116.09375
4324,45.65625,-116.03125
4325,45.65625,-115.96875
4326,45.65625,-115.90625
4327,45.65625,-115.84375
4328,45.65625,-115.78125
4329,45.65625,-115.71875
4330,45.65625,-115.65625
4331,45.65625,-115.59375
4332,45.65625,-115.53125
4333,45.65625,-115.46875
4334,45.65625,-115.40625
4335,45.65625,-115.34375
4336,45.65625,-115.28125
4337,45.65625,-115.21875
4338,45.65625,-115.15625
4339,45.65625,-115.09375
4340,45.65625,-115.03125
4341,45.65625,-114.96875
4342,45.65625,-114.90625
4343,45.65625,-114.84375
4344,45.65625,-114.78125
4345,45.65625,-114.71875
4346,45.65625,-114.65625
4347,45.65625,-114.59375
4348,45.65625,-114.53125
4349,45.65625,-114.46875
4350,45.65625,-114.40625
4351,45.65625,-114.34375
4352,45.65625,-114.28125
4353,45.65625,-114.21875
4354,45.65625,-114.15625
4355,45.65625,-114.09375
4356,45.65625,-114.03125
4357,45.65625,-113.96875
4358,45.65625,-113.90625
4359,45.65625,-113.84375
4360,45.65625,-113.78125
4361,45.65625,-113.71875
4362,45.65625,-113.65625
4363,45.65625,-113.59375
4364,45.65625,-113.34375
4365,45.65625,-113.28125
4366,45.65625,-113.21875
4367,45.65625,-113.15625
4368,45.65625,-113.09375
4369,45.65625,-113.03125
4370,45.65625,-112.96875
4371,45.65625,-112.90625
4372,45.65625,-112.84375
4373,45.65625,-112.46875
4374,45.65625,-112.40625
4375,45.65625,-112.15625
4376,45.65625,-112.09375
4377,45.65625,-112.03125
4378,45.65625,-111.96875
4379,45.65625,-111.90625
4380,45.65625,-110.90625
4381,45.65625,-110.84375
4382,45.65625,-110.78125
4383,45.65625,-110.28125
4384,45.71875,-116.96875
4385,45.71875,-116.90625
4386,45.71875,-116.84375
4387,45.71875,-116.46875
4388,45.71875,-116.40625
4389,45.71875,-116.15625
4390,45.71875,-116.09375
4391,45.71875,-116.03125
4392,45.71875,-115.96875
4393,45.71875,-115.90625
4394,45.71875,-115.84375
4395,45.71875,-115.78125
4396,45.71875,-115.71875
4397,45.71875,-115.65625
4398,45.71875,-115.59375
4399,45.71875,-115.53125
4400,45.71875,-115.46875
4401,45.71875,-115.40625
4402,45.71875,-115.34375
4403,45.71875,-115.28125
4404,45.71875,-115.21875
4405,45.71875,-115.15625
4406,45.71875,-115.09375
4407,45.71875,-115.03125
4408,45.71875,-114.96875
4409,45.71875,-114.90625
4410,45.71875,-114.84375
4411,45.71875,-114.78125
4412,45.71875,-114.71875
4413,45.71875,-114.65625
4414,45.71875,-114.59375
4415,45.71875,-114.53125
4416,45.71875,-114.46875
4417,45.71875,-114.40625
4418,45.71875,-114.34375
4419,45.71875,-114.28125
4420,45.71875,-114.21875
4421,45.71875,-114.15625
4422,45.71875,-114.09375
4423,45.71875,-114.03125
4424,45.71875,-113.96875
4425,45.71875,-113.90625
4426,45.71875,-113.84375
4427,45.71875,-113.78125
4428,45.71875,-113.71875
4429,45.71875,-113.65625
4430,45.71875,-113.59375
4431,45.71875,-113.34375
4432,45.71875,-113.28125
4433,45.71875,-113.21875
4434,45.71875,-113.15625
4435,45.71875,-113.09375
4436,45.71875,-113.03125
4437,45.71875,-112.96875
4438,45.71875,-112.90625
4439,45.71875,-112.84375
4440,45.71875,-112.78125
4441,45.71875,-112.65625
4442,45.71875,-112.59375
4443,45.71875,-112.53125
4444,45.71875,-112.46875
4445,45.71875,-112.40625
4446,45.71875,-112.09375
4447,45.71875,-112.03125
4448,45.71875,-111.96875
4449,45.71875,-110.96875
4450,45.71875,-110.84375
4451,45.71875,-110.78125
4452,45.71875,-110.71875
4453,45.78125,-116.96875
4454,45.78125,-116.90625
4455,45.78125,-116.84375
4456,45.78125,-116.40625
4457,45.78125,-116.15625
4458,45.78125,-116.09375
4459,45.78125,-116.03125
4460,45.78125,-115.96875
4461,45.78125,-115.90625
4462,45.78125,-115.84375
4463,45.78125,-115.78125
4464,45.78125,-115.71875
4465,45.78125,-115.65625
4466,45.78125,-115.59375
4467,45.78125,-115.53125
4468,45.78125,-115.46875
4469,45.78125,-115.40625
4470,45.78125,-115.34375
4471,45.78125,-115.28125
4472,45.78125,-115.21875
4473,45.78125,-115.15625
4474,45.78125,-115.09375
4475,45.78125,-115.03125
4476,45.78125,-114.96875
4477,45.78125,-114.90625
4478,45.78125,-114.84375
4479,45.78125,-114.78125
4480,45.78125,-114.71875
4481,45.78125,-114.65625
4482,45.78125,-114.59375
4483,45.78125,-114.53125
4484,45.78125,-114.46875
4485,45.78125,-114.40625
4486,45.78125,-114.34375
4487,45.78125,-114.28125
4488,45.78125,-114.21875
4489,45.78125,-114.15625
4490,45.78125,-114.09375
4491,45.78125,-114.03125
4492,45.78125,-113.96875
4493,45.78125,-113.90625
4494,45.78125,-113.84375
4495,45.78125,-113.78125
4496,45.78125,-113.71875
4497,45.78125,-113.65625
4498,45.78125,-113.59375
4499,45.78125,-113.53125
4500,45.78125,-113.46875
4501,45.78125,-113.34375
4502,45.78125,-113.28125
4503,45.78125,-113.21875
4504,45.78125,-113.15625
4505,45.78125,-113.09375
4506,45.78125,-113.03125
4507,45.78125,-112.90625
4508,45.78125,-112.84375
4509,45.78125,-112.78125
4510,45.78125,-112.59375
4511,45.78125,-112.53125
4512,45.78125,-112.46875
4513,45.78125,-112.40625
4514,45.78125,-112.03125
4515,45.78125,-110.96875
4516,45.78125,-110.90625
4517,45.78125,-110.84375
4518,45.78125,-110.78125
4519,45.78125,-110.71875
4520,45.84375,-116.96875
4521,45.84375,-116.46875
4522,45.84375,-116.21875
4523,45.84375,-116.15625
4524,45.84375,-116.09375
4525,45.84375,-116.03125
4526,45.84375,-115.96875
4527,45.84375,-115.90625
4528,45.84375,-115.84375
4529,45.84375,-115.78125
4530,45.84375,-115.71875
4531,45.84375,-115.65625
4532,45.84375,-115.59375
4533,45.84375,-115.53125
4534,45.84375,-115.46875
4535,45.84375,-115.40625
4536,45.84375,-115.34375
4537,45.84375,-115.28125
4538,45.84375,-115.21875
4539,45.84375,-115.15625
4540,45.84375,-115.09375
4541,45.84375,-115.03125
4542,45.84375,-114.96875
4543,45.84375,-114.90625
4544,45.84375,-114.84375
4545,45.84375,-114.78125
4546,45.84375,-114.71875
4547,45.84375,-114.65625
4548,45.84375,-114.59375
4549,45.84375,-114.53125
4550,45.84375,-114.46875
4551,45.84375,-114.40625
4552,45.84375,-114.34375
4553,45.84375,-114.28125
4554,45.84375,-114.21875
4555,45.84375,-114.15625
4556,45.84375,-114.09375
4557,45.84375,-114.03125
4558,45.84375,-113.90625
4559,45.84375,-113.84375
4560,45.84375,-113.78125
4561,45.84375,-113.71875
4562,45.84375,-113.65625
4563,45.84375,-113.59375
4564,45.84375,-113.53125
4565,45.84375,-113.46875
4566,45.84375,-113.40625
4567,45.84375,-113.34375
4568,45.84375,-113.28125
4569,45.84375,-113.21875
4570,45.84375,-113.15625
4571,45.84375,-113.09375
4572,45.84375,-113.03125
4573,45.84375,-112.96875
4574,45.84375,-112.90625
4575,45.84375,-112.84375
4576,45.84375,-112.78125
4577,45.84375,-112.59375
4578,45.84375,-112.53125
4579,45.84375,-112.46875
4580,45.84375,-112.40625
4581,45.84375,-110.96875
4582,45.84375,-110.90625
4583,45.84375,-110.84375
4584,45.84375,-110.78125
4585,45.90625,-116.96875
4586,45.90625,-116.59375
4587,45.90625,-116.53125
4588,45.90625,-116.09375
4589,45.90625,-115.96875
4590,45.90625,-115.90625
4591,45.90625,-115.84375
4592,45.90625,-115.78125
4593,45.90625,-115.71875
4594,45.90625,-115.65625
4595,45.90625,-115.59375
4596,45.90625,-115.53125
4597,45.90625,-115.46875
4598,45.90625,-115.40625
4599,45.90625,-115.34375
4600,45.90625,-115.28125
4601,45.90625,-115.21875
4602,45.90625,-115.15625
4603,45.90625,-115.09375
4604,45.90625,-115.03125
4605,45.90625,-114.96875
4606,45.90625,-114.90625
4607,45.90625,-114.84375
4608,45.90625,-114.78125
4609,45.90625,-114.71875
4610,45.90625,-114.65625
4611,45.90625,-114.59375
4612,45.90625,-114.53125
4613,45.90625,-114.46875
4614,45.90625,-114.40625
4615,45.90625,-114.34375
4616,45.90625,-114.28125
4617,45.90625,-114.21875
4618,45.90625,-114.15625
4619,45.90625,-114.09375
4620,45.90625,-114.03125
4621,45.90625,-113.90625
4622,45.90625,-113.84375
4623,45.90625,-113.78125
4624,45.90625,-113.71875
4625,45.90625,-113.65625
4626,45.90625,-113.59375
4627,45.90625,-113.53125
4628,45.90625,-113.46875
4629,45.90625,-113.40625
4630,45.90625,-113.34375
4631,45.90625,-113.28125
4632,45.90625,-113.21875
4633,45.90625,-113.15625
4634,45.90625,-113.09375
4635,45.90625,-113.03125
4636,45.90625,-112.96875
4637,45.90625,-112.90625
4638,45.90625,-112.84375
4639,45.90625,-112.78125
4640,45.90625,-112.59375
4641,45.90625,-112.46875
4642,45.90625,-112.40625
4643,45.90625,-112.34375
4644,45.90625,-111.03125
4645,45.90625,-110.96875
4646,45.90625,-110.90625
4647,45.90625,-110.84375
4648,45.90625,-110.78125
4649,45.90625,-110.34375
4650,45.90625,-110.28125
4651,45.96875,-115.90625
4652,45.96875,-115.84375
4653,45.96875,-115.78125
4654,45.96875,-115.71875
4655,45.96875,-115.65625
4656,45.96875,-115.59375
4657,45.96875,-115.53125
4658,45.96875,-115.46875
4659,45.96875,-115.40625
4660,45.96875,-115.34375
4661,45.96875,-115.28125
4662,45.96875,-115.21875
4663,45.96875,-115.15625
4664,45.96875,-115.09375
4665,45.96875,-115.03125
4666,45.96875,-114.96875
4667,45.96875,-114.90625
4668,45.96875,-114.84375
4669,45.96875,-114.78125
4670,45.96875,-114.71875
4671,45.96875,-114.65625
4672,45.96875,-114.59375
4673,45.96875,-114.53125
4674,45.96875,-114.46875
4675,45.96875,-114.40625
4676,45.96875,-114.34375
4677,45.96875,-114.28125
4678,45.96875,-114.21875
4679,45.96875,-114.09375
4680,45.96875,-114.03125
4681,45.96875,-113.96875
4682,45.96875,-113.90625
4683,45.96875,-113.84375
4684,45.96875,-113.78125
4685,45.96875,-113.71875
4686,45.96875,-113.65625
4687,45.96875,-113.59375
4688,45.96875,-113.53125
4689,45.96875,-113.46875
4690,45.96875,-113.40625
4691,45.96875,-113.34375
4692,45.96875,-113.28125
4693,45.96875,-113.21875
4694,45.96875,-113.15625
4695,45.96875,-113.09375
4696,45.96875,-113.03125
4697,45.96875,-112.96875
4698,45.96875,-112.90625
4699,45.96875,-112.84375
4700,45.96875,-112.78125
4701,45.96875,-112.46875
4702,45.96875,-112.40625
4703,45.96875,-112.34375
4704,45.96875,-112.28125
4705,45.96875,-112.03125
4706,45.96875,-111.03125
4707,45.96875,-110.96875
4708,45.96875,-110.90625
4709,45.96875,-110.46875
4710,45.96875,-110.40625
4711,45.96875,-110.34375
4712,45.96875,-110.28125
4713,45.96875,-110.21875
4714,45.96875,-110.15625
4715,46.03125,-116.84375
4716,46.03125,-116.46875
4717,46.03125,-115.84375
4718,46.03125,-115.78125
4719,46.03125,-115.71875
4720,46.03125,-115.65625
4721,46.03125,-115.59375
4722,46.03125,-115.53125
4723,46.03125,-115.46875
4724,46.03125,-115.40625
4725,46.03125,-115.34375
4726,46.03125,-115.28125
4727,46.03125,-115.21875
4728,46.03125,-115.15625
4729,46.03125,-115.09375
4730,46.03125,-115.03125
4731,46.03125,-114.96875
4732,46.03125,-114.90625
4733,46.03125,-114.84375
4734,46.03125,-114.78125
4735,46.03125,-114.71875
4736,46.03125,-114.65625
4737,46.03125,-114.59375
4738,46.03125,-114.53125
4739,46.03125,-114.46875
4740,46.03125,-114.40625
4741,46.03125,-114.34375
4742,46.03125,-114.28125
4743,46.03125,-114.09375
4744,46.03125,-114.03125
4745,46.03125,-113.96875
4746,46.03125,-113.90625
4747,46.03125,-113.84375
4748,46.03125,-113.78125
4749,46.03125,-113.71875
4750,46.03125,-113.65625
4751,46.03125,-113.59375
4752,46.03125,-113.53125
4753,46.03125,-113.46875
4754,46.03125,-113.40625
4755,46.03125,-113.34375
4756,46.03125,-113.28125
4757,46.03125,-113.21875
4758,46.03125,-113.15625
4759,46.03125,-113.09375
4760,46.03125,-113.03125
4761,46.03125,-112.96875
4762,46.03125,-112.90625
4763,46.03125,-112.84375
4764,46.03125,-112.46875
4765,46.03125,-112.40625
4766,46.03125,-112.34375
4767,46.03125,-112.28125
4768,46.03125,-112.21875
4769,46.03125,-112.03125
4770,46.03125,-111.28125
4771,46.03125,-111.09375
4772,46.03125,-111.03125
4773,46.03125,-110.96875
4774,46.03125,-110.90625
4775,46.03125,-110.46875
4776,46.03125,-110.40625
4777,46.03125,-110.34375
4778,46.03125,-110.28125
4779,46.03125,-110.21875
4780,46.03125,-110.15625
4781,46.09375,-116.84375
4782,46.09375,-116.78125
4783,46.09375,-116.71875
4784,46.09375,-116.65625
4785,46.09375,-116.59375
4786,46.09375,-116.53125
4787,46.09375,-116.46875
4788,46.09375,-115.84375
4789,46.09375,-115.78125
4790,46.09375,-115.71875
4791,46.09375,-115.65625
4792,46.09375,-115.59375
4793,46.09375,-115.53125
4794,46.09375,-115.46875
4795,46.09375,-115.40625
4796,46.09375,-115.34375
4797,46.09375,-115.28125
4798,46.09375,-115.21875
4799,46.09375,-115.15625
4800,46.09375,-115.09375
4801,46.09375,-115.03125
4802,46.09375,-114.96875
4803,46.09375,-114.90625
4804,46.09375,-114.84375
4805,46.09375,-114.78125
4806,46.09375,-114.71875
4807,46.09375,-114.65625
4808,46.09375,-114.59375
4809,46.09375,-114.53125
4810,46.09375,-114.46875
4811,46.09375,-114.40625
4812,46.09375,-114.34375
4813,46.09375,-114.28125
4814,46.09375,-114.09375
4815,46.09375,-114.03125
4816,46.09375,-113.96875
4817,46.09375,-113.90625
4818,46.09375,-113.84375
4819,46.09375,-113.78125
4820,46.09375,-113.71875
4821,46.09375,-113.65625
4822,46.09375,-113.59375
4823,46.09375,-113.53125
4824,46.09375,-113.46875
4825,46.09375,-113.40625
4826,46.09375,-113.34375
4827,46.09375,-113.28125
4828,46.09375,-113.21875
4829,46.09375,-113.15625
4830,46.09375,-113.09375
4831,46.09375,-113.03125
4832,46.09375,-112.96875
4833,46.09375,-112.71875
4834,46.09375,-112.65625
4835,46.09375,-112.59375
4836,46.09375,-112.53125
4837,46.09375,-112.46875
4838,46.09375,-112.40625
4839,46.09375,-112.34375
4840,46.09375,-112.28125
4841,46.09375,-112.21875
4842,46.09375,-112.09375
4843,46.09375,-112.03125
4844,46.09375,-110.96875
4845,46.09375,-110.90625
4846,46.09375,-110.84375
4847,46.09375,-110.46875
4848,46.09375,-110.40625
4849,46.09375,-110.34375
4850,46.09375,-110.28125
4851,46.09375,-110.21875
4852,46.09375,-110.15625
4853,46.15625,-116.84375
4854,46.15625,-116.78125
4855,46.15625,-116.71875
4856,46.15625,-116.65625
4857,46.15625,-116.59375
4858,46.15625,-115.84375
4859,46.15625,-115.78125
4860,46.15625,-115.71875
4861,46.15625,-115.65625
4862,46.15625,-115.59375
4863,46.15625,-115.53125
4864,46.15625,-115.46875
4865,46.15625,-115.40625
4866,46.15625,-115.34375
4867,46.15625,-115.28125
4868,46.15625,-115.21875
4869,46.15625,-115.15625
4870,46.15625,-115.09375
4871,46.15625,-115.03125
4872,46.15625,-114.96875
4873,46.15625,-114.90625
4874,46.15625,-114.84375
4875,46.15625,-114.78125
4876,46.15625,-114.71875
4877,46.15625,-114.65625
4878,46.15625,-114.59375
4879,46.15625,-114.53125
4880,46.15625,-114.46875
4881,46.15625,-114.40625
4882,46.15625,-114.34375
4883,46.15625,-114.28125
4884,46.15625,-114.21875
4885,46.15625,-114.09375
4886,46.15625,-114.03125
4887,46.15625,-113.96875
4888,46.15625,-113.90625
4889,46.15625,-113.84375
4890,46.15625,-113.78125
4891,46.15625,-113.71875
4892,46.15625,-113.65625
4893,46.15625,-113.59375
4894,46.15625,-113.53125
4895,46.15625,-113.46875
4896,46.15625,-113.40625
4897,46.15625,-113.34375
4898,46.15625,-113.28125
4899,46.15625,-113.21875
4900,46.15625,-113.15625
4901,46.15625,-113.09375
4902,46.15625,-113.03125
4903,46.15625,-112.65625
4904,46.15625,-112.59375
4905,46.15625,-112.53125
4906,46.15625,-112.46875
4907,46.15625,-112.40625
4908,46.15625,-112.34375
4909,46.15625,-112.28125
4910,46.15625,-112.21875
4911,46.15625,-112.15625
4912,46.15625,-112.09375
4913,46.15625,-112.03125
4914,46.15625,-111.21875
4915,46.15625,-110.96875
4916,46.15625,-110.90625
4917,46.15625,-110.84375
4918,46.15625,-110.78125
4919,46.15625,-110.46875
4920,46.15625,-110.40625
4921,46.15625,-110.34375
4922,46.15625,-110.28125
4923,46.15625,-110.21875
4924,46.15625,-110.15625
4925,46.21875,-116.78125
4926,46.21875,-116.71875
4927,46.21875,-116.65625
4928,46.21875,-115.90625
4929,46.21875,-115.84375
4930,46.21875,-115.78125
4931,46.21875,-115.71875
4932,46.21875,-115.65625
4933,46.21875,-115.59375
4934,46.21875,-115.53125
4935,46.21875,-115.46875
4936,46.21875,-115.40625
4937,46.21875,-115.34375
4938,46.21875,-115.28125
4939,46.21875,-115.21875
4940,46.21875,-115.15625
4941,46.21875,-115.09375
4942,46.21875,-115.03125
4943,46.21875,-114.96875
4944,46.21875,-114.90625
4945,46.21875,-114.84375
4946,46.21875,-114.78125
4947,46.21875,-114.71875
4948,46.21875,-114.65625
4949,46.21875,-114.59375
4950,46.21875,-114.53125
4951,46.21875,-114.46875
4952,46.21875,-114.40625
4953,46.21875,-114.34375
4954,46.21875,-114.28125
4955,46.21875,-114.21875
4956,46.21875,-113.96875
4957,46.21875,-113.90625
4958,46.21875,-113.84375
4959,46.21875,-113.78125
4960,46.21875,-113.71875
4961,46.21875,-113.65625
4962,46.21875,-113.59375
4963,46.21875,-113.53125
4964,46.21875,-113.46875
4965,46.21875,-113.34375
4966,46.21875,-113.28125
4967,46.21875,-113.21875
4968,46.21875,-113.15625
4969,46.21875,-113.09375
4970,46.21875,-113.03125
4971,46.21875,-112.96875
4972,46.21875,-112.59375
4973,46.21875,-112.53125
4974,46.21875,-112.46875
4975,46.21875,-112.40625
4976,46.21875,-112.34375
4977,46.21875,-112.28125
4978,46.21875,-112.21875
4979,46.21875,-111.90625
4980,46.21875,-111.84375
4981,46.21875,-111.78125
4982,46.21875,-111.28125
4983,46.21875,-111.21875
4984,46.21875,-111.15625
4985,46.21875,-111.09375
4986,46.21875,-110.65625
4987,46.21875,-110.59375
4988,46.21875,-110.53125
4989,46.21875,-110.46875
4990,46.21875,-110.40625
4991,46.21875,-110.34375
4992,46.21875,-110.28125
4993,46.21875,-110.21875
4994,46.28125,-115.96875
4995,46.28125,-115.90625
4996,46.28125,-115.84375
4997,46.28125,-115.78125
4998,46.28125,-115.71875
4999,46.28125,-115.65625
5000,46.28125,-115.59375
5001,46.28125,-115.53125
5002,46.28125,-115.46875
5003,46.28125,-115.40625
5004,46.28125,-115.34375
5005,46.28125,-115.28125
5006,46.28125,-115.21875
5007,46.28125,-115.15625
5008,46.28125,-115.09375
5009,46.28125,-115.03125
5010,46.28125,-114.96875
5011,46.28125,-114.90625
5012,46.28125,-114.84375
5013,46.28125,-114.78125
5014,46.28125,-114.71875
5015,46.28125,-114.65625
5016,46.28125,-114.59375
5017,46.28125,-114.53125
5018,46.28125,-114.46875
5019,46.28125,-114.40625
5020,46.28125,-114.34375
5021,46.28125,-114.28125
5022,46.28125,-113.96875
5023,46.28125,-113.90625
5024,46.28125,-113.84375
5025,46.28125,-113.78125
5026,46.28125,-113.71875
5027,46.28125,-113.65625
5028,46.28125,-113.59375
5029,46.28125,-113.53125
5030,46.28125,-113.46875
5031,46.28125,-113.40625
5032,46.28125,-113.28125
5033,46.28125,-113.21875
5034,46.28125,-113.15625
5035,46.28125,-113.09375
5036,46.28125,-113.03125
5037,46.28125,-112.96875
5038,46.28125,-112.59375
5039,46.28125,-112.53125
5040,46.28125,-112.46875
5041,46.28125,-112.40625
5042,46.28125,-112.34375
5043,46.28125,-112.28125
5044,46.28125,-111.96875
5045,46.28125,-111.90625
5046,46.28125,-111.84375
5047,46.28125,-111.78125
5048,46.28125,-111.21875
5049,46.28125,-111.15625
5050,46.28125,-111.09375
5051,46.28125,-110.65625
5052,46.28125,-110.59375
5053,46.28125,-110.53125
5054,46.28125,-110.46875
5055,46.28125,-110.40625
5056,46.28125,-110.34375
5057,46.28125,-110.28125
5058,46.28125,-110.21875
5059,46.34375,-116.09375
5060,46.34375,-116.03125
5061,46.34375,-115.96875
5062,46.34375,-115.90625
5063,46.34375,-115.84375
5064,46.34375,-115.78125
5065,46.34375,-115.71875
5066,46.34375,-115.65625
5067,46.34375,-115.59375
5068,46.34375,-115.53125
5069,46.34375,-115.46875
5070,46.34375,-115.40625
5071,46.34375,-115.34375
5072,46.34375,-115.28125
5073,46.34375,-115.21875
5074,46.34375,-115.15625
5075,46.34375,-115.09375
5076,46.34375,-115.03125
5077,46.34375,-114.96875
5078,46.34375,-114.90625
5079,46.34375,-114.84375
5080,46.34375,-114.78125
5081,46.34375,-114.71875
5082,46.34375,-114.65625
5083,46.34375,-114.59375
5084,46.34375,-114.53125
5085,46.34375,-114.46875
5086,46.34375,-114.40625
5087,46.34375,-114.34375
5088,46.34375,-114.28125
5089,46.34375,-113.96875
5090,46.34375,-113.90625
5091,46.34375,-113.84375
5092,46.34375,-113.78125
5093,46.34375,-113.71875
5094,46.34375,-113.65625
5095,46.34375,-113.59375
5096,46.34375,-113.53125
5097,46.34375,-113.46875
5098,46.34375,-113.40625
5099,46.34375,-113.21875
5100,46.34375,-113.15625
5101,46.34375,-113.09375
5102,46.34375,-113.03125
5103,46.34375,-112.96875
5104,46.34375,-112.90625
5105,46.34375,-112.59375
5106,46.34375,-112.53125
5107,46.34375,-112.46875
5108,46.34375,-112.40625
5109,46.34375,-112.34375
5110,46.34375,-112.28125
5111,46.34375,-112.21875
5112,46.34375,-112.15625
5113,46.34375,-111.96875
5114,46.34375,-111.90625
5115,46.34375,-111.84375
5116,46.34375,-111.78125
5117,46.34375,-111.71875
5118,46.34375,-111.65625
5119,46.34375,-111.15625
5120,46.34375,-111.09375
5121,46.34375,-110.59375
5122,46.34375,-110.53125
5123,46.34375,-110.46875
5124,46.40625,-116.09375
5125,46.40625,-116.03125
5126,46.40625,-115.96875
5127,46.40625,-115.90625
5128,46.40625,-115.84375
5129,46.40625,-115.78125
5130,46.40625,-115.71875
5131,46.40625,-115.65625
5132,46.40625,-115.59375
5133,46.40625,-115.53125
5134,46.40625,-115.46875
5135,46.40625,-115.40625
5136,46.40625,-115.34375
5137,46.40625,-115.28125
5138,46.40625,-115.21875
5139,46.40625,-115.15625
5140,46.40625,-115.09375
5141,46.40625,-115.03125
5142,46.40625,-114.96875
5143,46.40625,-114.90625
5144,46.40625,-114.84375
5145,46.40625,-114.78125
5146,46.40625,-114.71875
5147,46.40625,-114.65625
5148,46.40625,-114.59375
5149,46.40625,-114.53125
5150,46.40625,-114.46875
5151,46.40625,-114.40625
5152,46.40625,-114.34375
5153,46.40625,-114.28125
5154,46.40625,-113.96875
5155,46.40625,-113.90625
5156,46.40625,-113.84375
5157,46.40625,-113.78125
5158,46.40625,-113.71875
5159,46.40625,-113.65625
5160,46.40625,-113.59375
5161,46.40625,-113.53125
5162,46.40625,-113.46875
5163,46.40625,-113.40625
5164,46.40625,-113.21875
5165,46.40625,-113.15625
5166,46.40625,-113.09375
5167,46.40625,-113.03125
5168,46.40625,-112.96875
5169,46.40625,-112.90625
5170,46.40625,-112.59375
5171,46.40625,-112.53125
5172,46.40625,-112.46875
5173,46.40625,-112.40625
5174,46.40625,-112.34375
5175,46.40625,-112.28125
5176,46.40625,-112.21875
5177,46.40625,-112.15625
5178,46.40625,-111.96875
5179,46.40625,-111.90625
5180,46.40625,-111.84375
5181,46.40625,-111.78125
5182,46.40625,-111.71875
5183,46.40625,-111.65625
5184,46.40625,-111.21875
5185,46.40625,-111.15625
5186,46.40625,-111.09375
5187,46.40625,-110.78125
5188,46.40625,-110.71875
5189,46.46875,-116.34375
5190,46.46875,-116.28125
5191,46.46875,-116.15625
5192,46.46875,-116.09375
5193,46.46875,-116.03125
5194,46.46875,-115.96875
5195,46.46875,-115.90625
5196,46.46875,-115.84375
5197,46.46875,-115.78125
5198,46.46875,-115.71875
5199,46.46875,-115.65625
5200,46.46875,-115.59375
5201,46.46875,-115.53125
5202,46.46875,-115.46875
5203,46.46875,-115.40625
5204,46.46875,-115.34375
5205,46.46875,-115.28125
5206,46.46875,-115.21875
5207,46.46875,-115.15625
5208,46.46875,-115.09375
5209,46.46875,-115.03125
5210,46.46875,-114.96875
5211,46.46875,-114.90625
5212,46.46875,-114.84375
5213,46.46875,-114.78125
5214,46.46875,-114.71875
5215,46.46875,-114.65625
5216,46.46875,-114.59375
5217,46.46875,-114.53125
5218,46.46875,-114.46875
5219,46.46875,-114.40625
5220,46.46875,-114.34375
5221,46.46875,-114.28125
5222,46.46875,-114.21875
5223,46.46875,-113.90625
5224,46.46875,-113.84375
5225,46.46875,-113.78125
5226,46.46875,-113.71875
5227,46.46875,-113.65625
5228,46.46875,-113.59375
5229,46.46875,-113.53125
5230,46.46875,-113.46875
5231,46.46875,-113.40625
5232,46.46875,-113.34375
5233,46.46875,-113.28125
5234,46.46875,-113.21875
5235,46.46875,-113.15625
5236,46.46875,-113.09375
5237,46.46875,-113.03125
5238,46.46875,-112.96875
5239,46.46875,-112.90625
5240,46.46875,-112.59375
5241,46.46875,-112.53125
5242,46.46875,-112.46875
5243,46.46875,-112.40625
5244,46.46875,-112.34375
5245,46.46875,-112.28125
5246,46.46875,-112.21875
5247,46.46875,-112.15625
5248,46.46875,-112.09375
5249,46.46875,-111.90625
5250,46.46875,-111.84375
5251,46.46875,-111.78125
5252,46.46875,-111.28125
5253,46.46875,-111.21875
5254,46.46875,-111.15625
5255,46.46875,-110.84375
5256,46.46875,-110.78125
5257,46.46875,-110.71875
5258,46.46875,-110.65625
5259,46.46875,-110.46875
5260,46.53125,-116.34375
5261,46.53125,-116.21875
5262,46.53125,-116.15625
5263,46.53125,-116.09375
5264,46.53125,-116.03125
5265,46.53125,-115.96875
5266,46.53125,-115.90625
5267,46.53125,-115.84375
5268,46.53125,-115.78125
5269,46.53125,-115.71875
5270,46.53125,-115.65625
5271,46.53125,-115.59375
5272,46.53125,-115.53125
5273,46.53125,-115.46875
5274,46.53125,-115.40625
5275,46.53125,-115.34375
5276,46.53125,-115.28125
5277,46.53125,-115.21875
5278,46.53125,-115.15625
5279,46.53125,-115.09375
5280,46.53125,-115.03125
5281,46.53125,-114.96875
