,lat_lowercolorado,lon_lowercolorado
4225,34.28125,-108.34375
4226,34.28125,-108.28125
4227,34.28125,-108.21875
4228,34.28125,-108.15625
4229,34.34375,-114.84375
4230,34.34375,-114.78125
4231,34.34375,-114.71875
4232,34.34375,-114.65625
4233,34.34375,-114.59375
4234,34.34375,-114.53125
4235,34.34375,-114.46875
4236,34.34375,-114.40625
4237,34.34375,-114.34375
4238,34.34375,-114.28125
4239,34.34375,-114.21875
4240,34.34375,-114.15625
4241,34.34375,-114.09375
4242,34.34375,-114.03125
4243,34.34375,-113.96875
4244,34.34375,-113.90625
4245,34.34375,-113.84375
4246,34.34375,-113.78125
4247,34.34375,-113.71875
4248,34.34375,-113.65625
4249,34.34375,-113.59375
4250,34.34375,-113.53125
4251,34.34375,-113.46875
4252,34.34375,-113.40625
4253,34.34375,-113.34375
4254,34.34375,-113.28125
4255,34.34375,-113.21875
4256,34.34375,-113.15625
4257,34.34375,-113.09375
4258,34.34375,-113.03125
4259,34.34375,-112.96875
4260,34.34375,-112.90625
4261,34.34375,-112.84375
4262,34.34375,-112.78125
4263,34.34375,-112.71875
4264,34.34375,-112.65625
4265,34.34375,-112.59375
4266,34.34375,-112.53125
4267,34.34375,-112.46875
4268,34.34375,-112.40625
4269,34.34375,-112.34375
4270,34.34375,-112.28125
4271,34.34375,-112.21875
4272,34.34375,-112.15625
4273,34.34375,-112.09375
4274,34.34375,-112.03125
4275,34.34375,-111.96875
4276,34.34375,-111.90625
4277,34.34375,-111.84375
4278,34.34375,-111.78125
4279,34.34375,-111.71875
4280,34.34375,-111.65625
4281,34.34375,-111.59375
4282,34.34375,-111.53125
4283,34.34375,-111.46875
4284,34.34375,-111.40625
4285,34.34375,-111.34375
4286,34.34375,-111.28125
4287,34.34375,-111.21875
4288,34.34375,-111.15625
4289,34.34375,-111.09375
4290,34.34375,-110.65625
4291,34.34375,-110.59375
4292,34.34375,-110.53125
4293,34.34375,-110.46875
4294,34.34375,-110.40625
4295,34.34375,-110.34375
4296,34.34375,-110.28125
4297,34.34375,-110.21875
4298,34.34375,-110.15625
4299,34.34375,-110.09375
4300,34.34375,-110.03125
4301,34.34375,-109.96875
4302,34.34375,-109.90625
4303,34.34375,-109.84375
4304,34.34375,-109.78125
4305,34.34375,-109.71875
4306,34.34375,-109.65625
4307,34.34375,-109.59375
4308,34.34375,-109.53125
4309,34.34375,-109.46875
4310,34.34375,-109.40625
4311,34.34375,-109.34375
4312,34.34375,-109.28125
4313,34.34375,-109.21875
4314,34.34375,-109.15625
4315,34.34375,-109.09375
4316,34.34375,-109.03125
4317,34.34375,-108.96875
4318,34.34375,-108.90625
4319,34.34375,-108.84375
4320,34.34375,-108.78125
4321,34.34375,-108.71875
4322,34.34375,-108.65625
4323,34.34375,-108.59375
4324,34.34375,-108.53125
4325,34.34375,-108.46875
4326,34.34375,-108.40625
4327,34.34375,-108.34375
4328,34.34375,-108.28125
4329,34.34375,-108.21875
4330,34.34375,-108.15625
4331,34.34375,-108.09375
4332,34.40625,-114.78125
4333,34.40625,-114.71875
4334,34.40625,-114.65625
4335,34.40625,-114.59375
4336,34.40625,-114.53125
4337,34.40625,-114.46875
4338,34.40625,-114.40625
4339,34.40625,-114.34375
4340,34.40625,-114.28125
4341,34.40625,-114.21875
4342,34.40625,-114.15625
4343,34.40625,-114.09375
4344,34.40625,-114.03125
4345,34.40625,-113.96875
4346,34.40625,-113.90625
4347,34.40625,-113.84375
4348,34.40625,-113.78125
4349,34.40625,-113.71875
4350,34.40625,-113.65625
4351,34.40625,-113.59375
4352,34.40625,-113.53125
4353,34.40625,-113.46875
4354,34.40625,-113.40625
4355,34.40625,-113.34375
4356,34.40625,-113.28125
4357,34.40625,-113.21875
4358,34.40625,-113.15625
4359,34.40625,-113.09375
4360,34.40625,-113.03125
4361,34.40625,-112.96875
4362,34.40625,-112.90625
4363,34.40625,-112.84375
4364,34.40625,-112.78125
4365,34.40625,-112.71875
4366,34.40625,-112.65625
4367,34.40625,-112.59375
4368,34.40625,-112.53125
4369,34.40625,-112.46875
4370,34.40625,-112.40625
4371,34.40625,-112.34375
4372,34.40625,-112.28125
4373,34.40625,-112.21875
4374,34.40625,-112.15625
4375,34.40625,-112.09375
4376,34.40625,-112.03125
4377,34.40625,-111.96875
4378,34.40625,-111.90625
4379,34.40625,-111.84375
4380,34.40625,-111.78125
4381,34.40625,-111.71875
4382,34.40625,-111.65625
4383,34.40625,-111.59375
4384,34.40625,-111.53125
4385,34.40625,-111.46875
4386,34.40625,-111.34375
4387,34.40625,-111.28125
4388,34.40625,-110.65625
4389,34.40625,-110.59375
4390,34.40625,-110.53125
4391,34.40625,-110.46875
4392,34.40625,-110.40625
4393,34.40625,-110.34375
4394,34.40625,-110.28125
4395,34.40625,-110.21875
4396,34.40625,-110.15625
4397,34.40625,-110.09375
4398,34.40625,-110.03125
4399,34.40625,-109.96875
4400,34.40625,-109.90625
4401,34.40625,-109.84375
4402,34.40625,-109.78125
4403,34.40625,-109.71875
4404,34.40625,-109.65625
4405,34.40625,-109.59375
4406,34.40625,-109.53125
4407,34.40625,-109.46875
4408,34.40625,-109.40625
4409,34.40625,-109.34375
4410,34.40625,-109.28125
4411,34.40625,-109.21875
4412,34.40625,-109.15625
4413,34.40625,-109.09375
4414,34.40625,-109.03125
4415,34.40625,-108.96875
4416,34.40625,-108.90625
4417,34.40625,-108.84375
4418,34.40625,-108.78125
4419,34.40625,-108.71875
4420,34.40625,-108.65625
4421,34.40625,-108.59375
4422,34.40625,-108.53125
4423,34.40625,-108.46875
4424,34.40625,-108.40625
4425,34.40625,-108.34375
4426,34.40625,-108.28125
4427,34.40625,-108.21875
4428,34.46875,-114.84375
4429,34.46875,-114.78125
4430,34.46875,-114.71875
4431,34.46875,-114.65625
4432,34.46875,-114.59375
4433,34.46875,-114.53125
4434,34.46875,-114.46875
4435,34.46875,-114.40625
4436,34.46875,-114.34375
4437,34.46875,-114.28125
4438,34.46875,-114.21875
4439,34.46875,-114.15625
4440,34.46875,-114.09375
4441,34.46875,-114.03125
4442,34.46875,-113.96875
4443,34.46875,-113.90625
4444,34.46875,-113.84375
4445,34.46875,-113.78125
4446,34.46875,-113.71875
4447,34.46875,-113.65625
4448,34.46875,-113.59375
4449,34.46875,-113.53125
4450,34.46875,-113.46875
4451,34.46875,-113.40625
4452,34.46875,-113.34375
4453,34.46875,-113.28125
4454,34.46875,-113.21875
4455,34.46875,-113.15625
4456,34.46875,-113.09375
4457,34.46875,-113.03125
4458,34.46875,-112.96875
4459,34.46875,-112.90625
4460,34.46875,-112.84375
4461,34.46875,-112.78125
4462,34.46875,-112.71875
4463,34.46875,-112.65625
4464,34.46875,-112.59375
4465,34.46875,-112.53125
4466,34.46875,-112.46875
4467,34.46875,-112.40625
4468,34.46875,-112.34375
4469,34.46875,-112.28125
4470,34.46875,-112.21875
4471,34.46875,-112.15625
4472,34.46875,-112.09375
4473,34.46875,-112.03125
4474,34.46875,-111.96875
4475,34.46875,-111.90625
4476,34.46875,-111.84375
4477,34.46875,-111.78125
4478,34.46875,-111.71875
4479,34.46875,-111.65625
4480,34.46875,-111.59375
4481,34.46875,-111.53125
4482,34.46875,-110.71875
4483,34.46875,-110.65625
4484,34.46875,-110.59375
4485,34.46875,-110.53125
4486,34.46875,-110.46875
4487,34.46875,-110.40625
4488,34.46875,-110.34375
4489,34.46875,-110.28125
4490,34.46875,-110.21875
4491,34.46875,-110.15625
4492,34.46875,-110.09375
4493,34.46875,-110.03125
4494,34.46875,-109.96875
4495,34.46875,-109.90625
4496,34.46875,-109.84375
4497,34.46875,-109.78125
4498,34.46875,-109.71875
4499,34.46875,-109.65625
4500,34.46875,-109.59375
4501,34.46875,-109.53125
4502,34.46875,-109.46875
4503,34.46875,-109.40625
4504,34.46875,-109.34375
4505,34.46875,-109.28125
4506,34.46875,-109.21875
4507,34.46875,-109.15625
4508,34.46875,-109.09375
4509,34.46875,-109.03125
4510,34.46875,-108.96875
4511,34.46875,-108.90625
4512,34.46875,-108.84375
4513,34.46875,-108.78125
4514,34.46875,-108.71875
4515,34.46875,-108.65625
4516,34.46875,-108.59375
4517,34.46875,-108.53125
4518,34.46875,-108.46875
4519,34.46875,-108.40625
4520,34.46875,-108.34375
4521,34.53125,-114.84375
4522,34.53125,-114.78125
4523,34.53125,-114.71875
4524,34.53125,-114.65625
4525,34.53125,-114.59375
4526,34.53125,-114.53125
4527,34.53125,-114.46875
4528,34.53125,-114.40625
4529,34.53125,-114.34375
4530,34.53125,-114.28125
4531,34.53125,-114.21875
4532,34.53125,-114.15625
4533,34.53125,-114.09375
4534,34.53125,-114.03125
4535,34.53125,-113.96875
4536,34.53125,-113.90625
4537,34.53125,-113.84375
4538,34.53125,-113.78125
4539,34.53125,-113.71875
4540,34.53125,-113.65625
4541,34.53125,-113.59375
4542,34.53125,-113.53125
4543,34.53125,-113.46875
4544,34.53125,-113.40625
4545,34.53125,-113.34375
4546,34.53125,-113.28125
4547,34.53125,-113.21875
4548,34.53125,-113.15625
4549,34.53125,-113.09375
4550,34.53125,-113.03125
4551,34.53125,-112.96875
4552,34.53125,-112.90625
4553,34.53125,-112.84375
4554,34.53125,-112.78125
4555,34.53125,-112.71875
4556,34.53125,-112.65625
4557,34.53125,-112.59375
4558,34.53125,-112.53125
4559,34.53125,-112.46875
4560,34.53125,-112.40625
4561,34.53125,-112.34375
4562,34.53125,-112.28125
4563,34.53125,-112.21875
4564,34.53125,-112.15625
4565,34.53125,-112.09375
4566,34.53125,-112.03125
4567,34.53125,-111.96875
4568,34.53125,-111.90625
4569,34.53125,-111.84375
4570,34.53125,-111.78125
4571,34.53125,-111.71875
4572,34.53125,-111.65625
4573,34.53125,-111.59375
4574,34.53125,-111.53125
4575,34.53125,-110.90625
4576,34.53125,-110.84375
4577,34.53125,-110.78125
4578,34.53125,-110.71875
4579,34.53125,-110.65625
4580,34.53125,-110.59375
4581,34.53125,-110.53125
4582,34.53125,-110.46875
4583,34.53125,-110.40625
4584,34.53125,-110.34375
4585,34.53125,-110.28125
4586,34.53125,-110.21875
4587,34.53125,-110.15625
4588,34.53125,-110.09375
4589,34.53125,-110.03125
4590,34.53125,-109.96875
4591,34.53125,-109.90625
4592,34.53125,-109.84375
4593,34.53125,-109.78125
4594,34.53125,-109.71875
4595,34.53125,-109.65625
4596,34.53125,-109.59375
4597,34.53125,-109.53125
4598,34.53125,-109.46875
4599,34.53125,-109.40625
4600,34.53125,-109.34375
4601,34.53125,-109.28125
4602,34.53125,-109.21875
4603,34.53125,-109.15625
4604,34.53125,-109.09375
4605,34.53125,-109.03125
4606,34.53125,-108.96875
4607,34.53125,-108.90625
4608,34.53125,-108.84375
4609,34.53125,-108.78125
4610,34.53125,-108.71875
4611,34.53125,-108.65625
4612,34.53125,-108.59375
4613,34.53125,-108.53125
4614,34.53125,-108.46875
4615,34.53125,-108.40625
4616,34.53125,-108.34375
4617,34.59375,-114.84375
4618,34.59375,-114.78125
4619,34.59375,-114.71875
4620,34.59375,-114.65625
4621,34.59375,-114.59375
4622,34.59375,-114.53125
4623,34.59375,-114.46875
4624,34.59375,-114.40625
4625,34.59375,-114.34375
4626,34.59375,-114.28125
4627,34.59375,-114.21875
4628,34.59375,-114.15625
4629,34.59375,-114.09375
4630,34.59375,-114.03125
4631,34.59375,-113.96875
4632,34.59375,-113.90625
4633,34.59375,-113.84375
4634,34.59375,-113.78125
4635,34.59375,-113.71875
4636,34.59375,-113.65625
4637,34.59375,-113.59375
4638,34.59375,-113.53125
4639,34.59375,-113.46875
4640,34.59375,-113.40625
4641,34.59375,-113.34375
4642,34.59375,-113.28125
4643,34.59375,-113.21875
4644,34.59375,-113.15625
4645,34.59375,-113.09375
4646,34.59375,-113.03125
4647,34.59375,-112.96875
4648,34.59375,-112.90625
4649,34.59375,-112.84375
4650,34.59375,-112.78125
4651,34.59375,-112.71875
4652,34.59375,-112.65625
4653,34.59375,-112.59375
4654,34.59375,-112.53125
4655,34.59375,-112.46875
4656,34.59375,-112.40625
4657,34.59375,-112.34375
4658,34.59375,-112.28125
4659,34.59375,-112.21875
4660,34.59375,-112.15625
4661,34.59375,-112.09375
4662,34.59375,-112.03125
4663,34.59375,-111.96875
4664,34.59375,-111.90625
4665,34.59375,-111.84375
4666,34.59375,-111.78125
4667,34.59375,-111.71875
4668,34.59375,-111.65625
4669,34.59375,-111.59375
4670,34.59375,-111.03125
4671,34.59375,-110.96875
4672,34.59375,-110.90625
4673,34.59375,-110.84375
4674,34.59375,-110.78125
4675,34.59375,-110.71875
4676,34.59375,-110.65625
4677,34.59375,-110.59375
4678,34.59375,-110.53125
4679,34.59375,-110.46875
4680,34.59375,-110.40625
4681,34.59375,-110.34375
4682,34.59375,-110.28125
4683,34.59375,-110.21875
4684,34.59375,-110.15625
4685,34.59375,-110.09375
4686,34.59375,-110.03125
4687,34.59375,-109.96875
4688,34.59375,-109.90625
4689,34.59375,-109.84375
4690,34.59375,-109.78125
4691,34.59375,-109.71875
4692,34.59375,-109.65625
4693,34.59375,-109.59375
4694,34.59375,-109.53125
4695,34.59375,-109.46875
4696,34.59375,-109.40625
4697,34.59375,-109.34375
4698,34.59375,-109.28125
4699,34.59375,-109.21875
4700,34.59375,-109.15625
4701,34.59375,-109.09375
4702,34.59375,-109.03125
4703,34.59375,-108.96875
4704,34.59375,-108.90625
4705,34.59375,-108.84375
4706,34.59375,-108.78125
4707,34.59375,-108.71875
4708,34.59375,-108.65625
4709,34.59375,-108.59375
4710,34.59375,-108.53125
4711,34.59375,-108.46875
4712,34.59375,-108.40625
4713,34.65625,-114.84375
4714,34.65625,-114.78125
4715,34.65625,-114.71875
4716,34.65625,-114.65625
4717,34.65625,-114.59375
4718,34.65625,-114.53125
4719,34.65625,-114.46875
4720,34.65625,-114.40625
4721,34.65625,-114.34375
4722,34.65625,-114.28125
4723,34.65625,-114.21875
4724,34.65625,-114.15625
4725,34.65625,-114.09375
4726,34.65625,-114.03125
4727,34.65625,-113.96875
4728,34.65625,-113.90625
4729,34.65625,-113.84375
4730,34.65625,-113.78125
4731,34.65625,-113.71875
4732,34.65625,-113.65625
4733,34.65625,-113.59375
4734,34.65625,-113.53125
4735,34.65625,-113.46875
4736,34.65625,-113.40625
4737,34.65625,-113.34375
4738,34.65625,-113.28125
4739,34.65625,-113.21875
4740,34.65625,-113.15625
4741,34.65625,-113.09375
4742,34.65625,-113.03125
4743,34.65625,-112.96875
4744,34.65625,-112.90625
4745,34.65625,-112.84375
4746,34.65625,-112.78125
4747,34.65625,-112.71875
4748,34.65625,-112.65625
4749,34.65625,-112.59375
4750,34.65625,-112.53125
4751,34.65625,-112.46875
4752,34.65625,-112.40625
4753,34.65625,-112.34375
4754,34.65625,-112.28125
4755,34.65625,-112.21875
4756,34.65625,-112.15625
4757,34.65625,-112.09375
4758,34.65625,-112.03125
4759,34.65625,-111.96875
4760,34.65625,-111.90625
4761,34.65625,-111.84375
4762,34.65625,-111.78125
4763,34.65625,-111.71875
4764,34.65625,-111.65625
4765,34.65625,-111.59375
4766,34.65625,-111.09375
4767,34.65625,-111.03125
4768,34.65625,-110.96875
4769,34.65625,-110.90625
4770,34.65625,-110.84375
4771,34.65625,-110.78125
4772,34.65625,-110.71875
4773,34.65625,-110.65625
4774,34.65625,-110.59375
4775,34.65625,-110.53125
4776,34.65625,-110.46875
4777,34.65625,-110.40625
4778,34.65625,-110.34375
4779,34.65625,-110.28125
4780,34.65625,-110.21875
4781,34.65625,-110.15625
4782,34.65625,-110.09375
4783,34.65625,-110.03125
4784,34.65625,-109.96875
4785,34.65625,-109.90625
4786,34.65625,-109.84375
4787,34.65625,-109.78125
4788,34.65625,-109.71875
4789,34.65625,-109.65625
4790,34.65625,-109.59375
4791,34.65625,-109.53125
4792,34.65625,-109.46875
4793,34.65625,-109.40625
4794,34.65625,-109.34375
4795,34.65625,-109.28125
4796,34.65625,-109.21875
4797,34.65625,-109.15625
4798,34.65625,-109.09375
4799,34.65625,-109.03125
4800,34.65625,-108.96875
4801,34.65625,-108.90625
4802,34.65625,-108.84375
4803,34.65625,-108.78125
4804,34.65625,-108.71875
4805,34.65625,-108.65625
4806,34.65625,-108.59375
4807,34.65625,-108.53125
4808,34.65625,-108.46875
4809,34.65625,-108.40625
4810,34.71875,-114.78125
4811,34.71875,-114.71875
4812,34.71875,-114.65625
4813,34.71875,-114.59375
4814,34.71875,-114.53125
4815,34.71875,-114.46875
4816,34.71875,-114.40625
4817,34.71875,-114.34375
4818,34.71875,-114.28125
4819,34.71875,-114.21875
4820,34.71875,-114.15625
4821,34.71875,-114.09375
4822,34.71875,-114.03125
4823,34.71875,-113.96875
4824,34.71875,-113.90625
4825,34.71875,-113.84375
4826,34.71875,-113.78125
4827,34.71875,-113.71875
4828,34.71875,-113.65625
4829,34.71875,-113.59375
4830,34.71875,-113.53125
4831,34.71875,-113.46875
4832,34.71875,-113.40625
4833,34.71875,-113.34375
4834,34.71875,-113.28125
4835,34.71875,-113.21875
4836,34.71875,-113.15625
4837,34.71875,-113.09375
4838,34.71875,-113.03125
4839,34.71875,-112.96875
4840,34.71875,-112.90625
4841,34.71875,-112.84375
4842,34.71875,-112.78125
4843,34.71875,-112.71875
4844,34.71875,-112.65625
4845,34.71875,-112.59375
4846,34.71875,-112.53125
4847,34.71875,-112.46875
4848,34.71875,-112.40625
4849,34.71875,-112.34375
4850,34.71875,-112.28125
4851,34.71875,-112.21875
4852,34.71875,-112.15625
4853,34.71875,-112.09375
4854,34.71875,-112.03125
4855,34.71875,-111.96875
4856,34.71875,-111.90625
4857,34.71875,-111.84375
4858,34.71875,-111.78125
4859,34.71875,-111.71875
4860,34.71875,-111.65625
4861,34.71875,-111.09375
4862,34.71875,-111.03125
4863,34.71875,-110.96875
4864,34.71875,-110.90625
4865,34.71875,-110.84375
4866,34.71875,-110.78125
4867,34.71875,-110.71875
4868,34.71875,-110.65625
4869,34.71875,-110.59375
4870,34.71875,-110.53125
4871,34.71875,-110.46875
4872,34.71875,-110.40625
4873,34.71875,-110.34375
4874,34.71875,-110.28125
4875,34.71875,-110.21875
4876,34.71875,-110.15625
4877,34.71875,-110.09375
4878,34.71875,-110.03125
4879,34.71875,-109.96875
4880,34.71875,-109.90625
4881,34.71875,-109.84375
4882,34.71875,-109.78125
4883,34.71875,-109.71875
4884,34.71875,-109.65625
4885,34.71875,-109.59375
4886,34.71875,-109.53125
4887,34.71875,-109.46875
4888,34.71875,-109.40625
4889,34.71875,-109.34375
4890,34.71875,-109.28125
4891,34.71875,-109.21875
4892,34.71875,-109.15625
4893,34.71875,-109.09375
4894,34.71875,-109.03125
4895,34.71875,-108.96875
4896,34.71875,-108.90625
4897,34.71875,-108.84375
4898,34.71875,-108.78125
4899,34.71875,-108.71875
4900,34.71875,-108.65625
4901,34.71875,-108.59375
4902,34.71875,-108.53125
4903,34.71875,-108.46875
4904,34.71875,-108.40625
4905,34.71875,-108.34375
4906,34.78125,-114.78125
4907,34.78125,-114.71875
4908,34.78125,-114.65625
4909,34.78125,-114.59375
4910,34.78125,-114.53125
4911,34.78125,-114.46875
4912,34.78125,-114.40625
4913,34.78125,-114.34375
4914,34.78125,-114.28125
4915,34.78125,-114.21875
4916,34.78125,-114.15625
4917,34.78125,-114.09375
4918,34.78125,-114.03125
4919,34.78125,-113.96875
4920,34.78125,-113.90625
4921,34.78125,-113.84375
4922,34.78125,-113.78125
4923,34.78125,-113.71875
4924,34.78125,-113.65625
4925,34.78125,-113.59375
4926,34.78125,-113.53125
4927,34.78125,-113.46875
4928,34.78125,-113.40625
4929,34.78125,-113.34375
4930,34.78125,-113.28125
4931,34.78125,-113.21875
4932,34.78125,-113.15625
4933,34.78125,-113.09375
4934,34.78125,-113.03125
4935,34.78125,-112.96875
4936,34.78125,-112.90625
4937,34.78125,-112.84375
4938,34.78125,-112.78125
4939,34.78125,-112.71875
4940,34.78125,-112.65625
4941,34.78125,-112.59375
4942,34.78125,-112.53125
4943,34.78125,-112.46875
4944,34.78125,-112.40625
4945,34.78125,-112.34375
4946,34.78125,-112.28125
4947,34.78125,-112.21875
4948,34.78125,-112.15625
4949,34.78125,-112.09375
4950,34.78125,-112.03125
4951,34.78125,-111.96875
4952,34.78125,-111.90625
4953,34.78125,-111.84375
4954,34.78125,-111.78125
4955,34.78125,-111.71875
4956,34.78125,-111.65625
4957,34.78125,-111.09375
4958,34.78125,-111.03125
4959,34.78125,-110.96875
4960,34.78125,-110.90625
4961,34.78125,-110.84375
4962,34.78125,-110.78125
4963,34.78125,-110.71875
4964,34.78125,-110.65625
4965,34.78125,-110.59375
4966,34.78125,-110.53125
4967,34.78125,-110.46875
4968,34.78125,-110.40625
4969,34.78125,-110.34375
4970,34.78125,-110.28125
4971,34.78125,-110.21875
4972,34.78125,-110.15625
4973,34.78125,-110.09375
4974,34.78125,-110.03125
4975,34.78125,-109.96875
4976,34.78125,-109.90625
4977,34.78125,-109.84375
4978,34.78125,-109.78125
4979,34.78125,-109.71875
4980,34.78125,-109.65625
4981,34.78125,-109.59375
4982,34.78125,-109.53125
4983,34.78125,-109.46875
4984,34.78125,-109.40625
4985,34.78125,-109.34375
4986,34.78125,-109.28125
4987,34.78125,-109.21875
4988,34.78125,-109.15625
4989,34.78125,-109.09375
4990,34.78125,-109.03125
4991,34.78125,-108.96875
4992,34.78125,-108.90625
4993,34.78125,-108.84375
4994,34.78125,-108.78125
4995,34.78125,-108.71875
4996,34.78125,-108.65625
4997,34.78125,-108.59375
4998,34.78125,-108.53125
4999,34.78125,-108.46875
5000,34.78125,-108.40625
5001,34.78125,-108.34375
5002,34.84375,-114.84375
5003,34.84375,-114.78125
5004,34.84375,-114.71875
5005,34.84375,-114.65625
5006,34.84375,-114.59375
5007,34.84375,-114.53125
5008,34.84375,-114.46875
5009,34.84375,-114.40625
5010,34.84375,-114.34375
5011,34.84375,-114.28125
5012,34.84375,-114.21875
5013,34.84375,-114.15625
5014,34.84375,-114.09375
5015,34.84375,-114.03125
5016,34.84375,-113.96875
5017,34.84375,-113.90625
5018,34.84375,-113.84375
5019,34.84375,-113.78125
5020,34.84375,-113.71875
5021,34.84375,-113.65625
5022,34.84375,-113.59375
5023,34.84375,-113.53125
5024,34.84375,-113.46875
5025,34.84375,-113.40625
5026,34.84375,-113.34375
5027,34.84375,-113.28125
5028,34.84375,-113.21875
5029,34.84375,-113.15625
5030,34.84375,-113.09375
5031,34.84375,-113.03125
5032,34.84375,-112.96875
5033,34.84375,-112.90625
5034,34.84375,-112.84375
5035,34.84375,-112.78125
5036,34.84375,-112.71875
5037,34.84375,-112.65625
5038,34.84375,-112.59375
5039,34.84375,-112.53125
5040,34.84375,-112.46875
5041,34.84375,-112.40625
5042,34.84375,-112.34375
5043,34.84375,-112.28125
5044,34.84375,-112.21875
5045,34.84375,-112.15625
5046,34.84375,-112.09375
5047,34.84375,-112.03125
5048,34.84375,-111.96875
5049,34.84375,-111.90625
5050,34.84375,-111.84375
5051,34.84375,-111.78125
5052,34.84375,-111.71875
5053,34.84375,-111.65625
5054,34.84375,-111.15625
5055,34.84375,-111.09375
5056,34.84375,-111.03125
5057,34.84375,-110.96875
5058,34.84375,-110.90625
5059,34.84375,-110.84375
5060,34.84375,-110.78125
5061,34.84375,-110.71875
5062,34.84375,-110.65625
5063,34.84375,-110.59375
5064,34.84375,-110.53125
5065,34.84375,-110.46875
5066,34.84375,-110.40625
5067,34.84375,-110.34375
5068,34.84375,-110.28125
5069,34.84375,-110.21875
5070,34.84375,-110.15625
5071,34.84375,-110.09375
5072,34.84375,-110.03125
5073,34.84375,-109.96875
5074,34.84375,-109.90625
5075,34.84375,-109.84375
5076,34.84375,-109.78125
5077,34.84375,-109.71875
5078,34.84375,-109.65625
5079,34.84375,-109.59375
5080,34.84375,-109.53125
5081,34.84375,-109.46875
5082,34.84375,-109.40625
5083,34.84375,-109.34375
5084,34.84375,-109.28125
5085,34.84375,-109.21875
5086,34.84375,-109.15625
5087,34.84375,-109.09375
5088,34.84375,-109.03125
5089,34.84375,-108.96875
5090,34.84375,-108.90625
5091,34.84375,-108.84375
5092,34.84375,-108.78125
5093,34.84375,-108.71875
5094,34.84375,-108.65625
5095,34.84375,-108.59375
5096,34.84375,-108.53125
5097,34.84375,-108.46875
5098,34.84375,-108.40625
5099,34.84375,-108.34375
5100,34.84375,-108.28125
5101,34.90625,-114.96875
5102,34.90625,-114.90625
5103,34.90625,-114.84375
5104,34.90625,-114.78125
5105,34.90625,-114.71875
5106,34.90625,-114.65625
5107,34.90625,-114.59375
5108,34.90625,-114.53125
5109,34.90625,-114.46875
5110,34.90625,-114.40625
5111,34.90625,-114.34375
5112,34.90625,-114.28125
5113,34.90625,-114.21875
5114,34.90625,-114.15625
5115,34.90625,-114.09375
5116,34.90625,-114.03125
5117,34.90625,-113.96875
5118,34.90625,-113.90625
5119,34.90625,-113.84375
5120,34.90625,-113.78125
5121,34.90625,-113.71875
5122,34.90625,-113.65625
5123,34.90625,-113.59375
5124,34.90625,-113.53125
5125,34.90625,-113.46875
5126,34.90625,-113.40625
5127,34.90625,-113.34375
5128,34.90625,-113.28125
5129,34.90625,-113.21875
5130,34.90625,-113.15625
5131,34.90625,-113.09375
5132,34.90625,-113.03125
5133,34.90625,-112.96875
5134,34.90625,-112.90625
5135,34.90625,-112.84375
5136,34.90625,-112.78125
5137,34.90625,-112.71875
5138,34.90625,-112.65625
5139,34.90625,-112.59375
5140,34.90625,-112.53125
5141,34.90625,-112.46875
5142,34.90625,-112.40625
5143,34.90625,-112.34375
5144,34.90625,-112.28125
5145,34.90625,-112.21875
5146,34.90625,-112.15625
5147,34.90625,-112.09375
5148,34.90625,-112.03125
5149,34.90625,-111.96875
5150,34.90625,-111.90625
5151,34.90625,-111.84375
5152,34.90625,-111.78125
5153,34.90625,-111.71875
5154,34.90625,-111.15625
5155,34.90625,-111.09375
5156,34.90625,-111.03125
5157,34.90625,-110.96875
5158,34.90625,-110.90625
5159,34.90625,-110.84375
5160,34.90625,-110.78125
5161,34.90625,-110.71875
5162,34.90625,-110.65625
5163,34.90625,-110.59375
5164,34.90625,-110.53125
5165,34.90625,-110.46875
5166,34.90625,-110.40625
5167,34.90625,-110.34375
5168,34.90625,-110.28125
5169,34.90625,-110.21875
5170,34.90625,-110.15625
5171,34.90625,-110.09375
5172,34.90625,-110.03125
5173,34.90625,-109.96875
5174,34.90625,-109.90625
5175,34.90625,-109.84375
5176,34.90625,-109.78125
5177,34.90625,-109.71875
5178,34.90625,-109.65625
5179,34.90625,-109.59375
5180,34.90625,-109.53125
5181,34.90625,-109.46875
5182,34.90625,-109.40625
5183,34.90625,-109.34375
5184,34.90625,-109.28125
5185,34.90625,-109.21875
5186,34.90625,-109.15625
5187,34.90625,-109.09375
5188,34.90625,-109.03125
5189,34.90625,-108.96875
5190,34.90625,-108.90625
5191,34.90625,-108.84375
5192,34.90625,-108.78125
5193,34.90625,-108.71875
5194,34.90625,-108.65625
5195,34.90625,-108.59375
5196,34.90625,-108.53125
5197,34.90625,-108.46875
5198,34.90625,-108.40625
5199,34.90625,-108.34375
5200,34.90625,-108.28125
5201,34.90625,-108.21875
5202,34.96875,-115.03125
5203,34.96875,-114.96875
5204,34.96875,-114.90625
5205,34.96875,-114.84375
5206,34.96875,-114.78125
5207,34.96875,-114.71875
5208,34.96875,-114.65625
5209,34.96875,-114.59375
5210,34.96875,-114.53125
5211,34.96875,-114.46875
5212,34.96875,-114.40625
5213,34.96875,-114.34375
5214,34.96875,-114.28125
5215,34.96875,-114.21875
5216,34.96875,-114.15625
5217,34.96875,-114.09375
5218,34.96875,-114.03125
5219,34.96875,-113.96875
5220,34.96875,-113.90625
5221,34.96875,-113.84375
5222,34.96875,-113.78125
