,lat_southernrockies,lon_southernrockies
1217,38.21875,-107.59375
1218,38.21875,-107.53125
1219,38.21875,-107.46875
1220,38.21875,-107.40625
1221,38.21875,-107.34375
1222,38.21875,-107.28125
1223,38.21875,-107.21875
1224,38.21875,-107.15625
1225,38.21875,-107.09375
1226,38.21875,-107.03125
1227,38.21875,-106.96875
1228,38.21875,-106.90625
1229,38.21875,-106.84375
1230,38.21875,-106.78125
1231,38.21875,-106.71875
1232,38.21875,-106.65625
1233,38.21875,-106.59375
1234,38.21875,-106.53125
1235,38.21875,-106.46875
1236,38.21875,-106.40625
1237,38.21875,-106.34375
1238,38.21875,-106.21875
1239,38.21875,-106.15625
1240,38.21875,-105.78125
1241,38.21875,-105.71875
1242,38.21875,-105.65625
1243,38.21875,-105.53125
1244,38.21875,-105.46875
1245,38.21875,-105.40625
1246,38.21875,-105.34375
1247,38.21875,-105.28125
1248,38.21875,-105.21875
1249,38.21875,-105.15625
1250,38.28125,-108.46875
1251,38.28125,-108.40625
1252,38.28125,-108.34375
1253,38.28125,-108.28125
1254,38.28125,-108.21875
1255,38.28125,-108.15625
1256,38.28125,-108.09375
1257,38.28125,-108.03125
1258,38.28125,-107.96875
1259,38.28125,-107.90625
1260,38.28125,-107.84375
1261,38.28125,-107.78125
1262,38.28125,-107.71875
1263,38.28125,-107.65625
1264,38.28125,-107.59375
1265,38.28125,-107.53125
1266,38.28125,-107.46875
1267,38.28125,-107.40625
1268,38.28125,-107.34375
1269,38.28125,-107.28125
1270,38.28125,-107.21875
1271,38.28125,-107.15625
1272,38.28125,-107.09375
1273,38.28125,-107.03125
1274,38.28125,-106.96875
1275,38.28125,-106.90625
1276,38.28125,-106.84375
1277,38.28125,-106.78125
1278,38.28125,-106.71875
1279,38.28125,-106.65625
1280,38.28125,-106.59375
1281,38.28125,-106.53125
1282,38.28125,-106.46875
1283,38.28125,-106.40625
1284,38.28125,-106.34375
1285,38.28125,-106.28125
1286,38.28125,-106.21875
1287,38.28125,-106.15625
1288,38.28125,-106.09375
1289,38.28125,-105.84375
1290,38.28125,-105.78125
1291,38.28125,-105.71875
1292,38.28125,-105.59375
1293,38.28125,-105.53125
1294,38.28125,-105.40625
1295,38.28125,-105.34375
1296,38.28125,-105.28125
1297,38.34375,-108.40625
1298,38.34375,-108.34375
1299,38.34375,-108.28125
1300,38.34375,-108.21875
1301,38.34375,-108.15625
1302,38.34375,-108.09375
1303,38.34375,-108.03125
1304,38.34375,-107.96875
1305,38.34375,-107.71875
1306,38.34375,-107.65625
1307,38.34375,-107.59375
1308,38.34375,-107.53125
1309,38.34375,-107.46875
1310,38.34375,-107.40625
1311,38.34375,-107.34375
1312,38.34375,-107.28125
1313,38.34375,-107.21875
1314,38.34375,-107.15625
1315,38.34375,-107.09375
1316,38.34375,-107.03125
1317,38.34375,-106.96875
1318,38.34375,-106.90625
1319,38.34375,-106.84375
1320,38.34375,-106.78125
1321,38.34375,-106.71875
1322,38.34375,-106.65625
1323,38.34375,-106.59375
1324,38.34375,-106.53125
1325,38.34375,-106.46875
1326,38.34375,-106.40625
1327,38.34375,-106.34375
1328,38.34375,-106.28125
1329,38.34375,-106.21875
1330,38.34375,-106.15625
1331,38.34375,-106.09375
1332,38.34375,-105.90625
1333,38.34375,-105.84375
1334,38.40625,-108.53125
1335,38.40625,-108.46875
1336,38.40625,-108.40625
1337,38.40625,-108.34375
1338,38.40625,-108.28125
1339,38.40625,-108.21875
1340,38.40625,-108.15625
1341,38.40625,-108.09375
1342,38.40625,-108.03125
1343,38.40625,-107.71875
1344,38.40625,-107.65625
1345,38.40625,-107.59375
1346,38.40625,-107.53125
1347,38.40625,-107.46875
1348,38.40625,-107.40625
1349,38.40625,-107.34375
1350,38.40625,-107.28125
1351,38.40625,-107.21875
1352,38.40625,-107.15625
1353,38.40625,-107.09375
1354,38.40625,-107.03125
1355,38.40625,-106.96875
1356,38.40625,-106.90625
1357,38.40625,-106.84375
1358,38.40625,-106.78125
1359,38.40625,-106.71875
1360,38.40625,-106.65625
1361,38.40625,-106.59375
1362,38.40625,-106.53125
1363,38.40625,-106.46875
1364,38.40625,-106.40625
1365,38.40625,-106.34375
1366,38.40625,-106.28125
1367,38.40625,-106.21875
1368,38.40625,-106.15625
1369,38.40625,-106.09375
1370,38.40625,-106.03125
1371,38.40625,-105.96875
1372,38.40625,-105.90625
1373,38.46875,-108.96875
1374,38.46875,-108.71875
1375,38.46875,-108.65625
1376,38.46875,-108.59375
1377,38.46875,-108.53125
1378,38.46875,-108.46875
1379,38.46875,-108.40625
1380,38.46875,-108.34375
1381,38.46875,-108.28125
1382,38.46875,-108.21875
1383,38.46875,-108.15625
1384,38.46875,-107.65625
1385,38.46875,-107.59375
1386,38.46875,-107.53125
1387,38.46875,-107.46875
1388,38.46875,-107.40625
1389,38.46875,-107.34375
1390,38.46875,-107.28125
1391,38.46875,-107.21875
1392,38.46875,-107.03125
1393,38.46875,-106.96875
1394,38.46875,-106.90625
1395,38.46875,-106.84375
1396,38.46875,-106.59375
1397,38.46875,-106.53125
1398,38.46875,-106.46875
1399,38.46875,-106.40625
1400,38.46875,-106.34375
1401,38.46875,-106.28125
1402,38.46875,-106.21875
1403,38.46875,-106.15625
1404,38.46875,-106.09375
1405,38.46875,-106.03125
1406,38.46875,-105.96875
1407,38.46875,-105.78125
1408,38.46875,-105.71875
1409,38.46875,-105.65625
1410,38.53125,-108.96875
1411,38.53125,-108.71875
1412,38.53125,-108.65625
1413,38.53125,-108.59375
1414,38.53125,-108.53125
1415,38.53125,-108.46875
1416,38.53125,-108.40625
1417,38.53125,-108.34375
1418,38.53125,-108.28125
1419,38.53125,-107.71875
1420,38.53125,-107.65625
1421,38.53125,-107.59375
1422,38.53125,-107.53125
1423,38.53125,-107.46875
1424,38.53125,-107.40625
1425,38.53125,-107.34375
1426,38.53125,-107.28125
1427,38.53125,-107.21875
1428,38.53125,-107.15625
1429,38.53125,-107.09375
1430,38.53125,-106.65625
1431,38.53125,-106.59375
1432,38.53125,-106.53125
1433,38.53125,-106.46875
1434,38.53125,-106.40625
1435,38.53125,-106.34375
1436,38.53125,-106.28125
1437,38.53125,-106.21875
1438,38.53125,-106.15625
1439,38.53125,-105.84375
1440,38.53125,-105.78125
1441,38.53125,-105.71875
1442,38.53125,-105.65625
1443,38.53125,-105.59375
1444,38.53125,-105.53125
1445,38.59375,-108.96875
1446,38.59375,-108.84375
1447,38.59375,-108.78125
1448,38.59375,-108.71875
1449,38.59375,-108.65625
1450,38.59375,-108.59375
1451,38.59375,-108.53125
1452,38.59375,-108.46875
1453,38.59375,-107.71875
1454,38.59375,-107.65625
1455,38.59375,-107.59375
1456,38.59375,-107.53125
1457,38.59375,-107.46875
1458,38.59375,-107.40625
1459,38.59375,-107.34375
1460,38.59375,-107.28125
1461,38.59375,-107.21875
1462,38.59375,-107.15625
1463,38.59375,-107.09375
1464,38.59375,-107.03125
1465,38.59375,-106.84375
1466,38.59375,-106.78125
1467,38.59375,-106.71875
1468,38.59375,-106.65625
1469,38.59375,-106.59375
1470,38.59375,-106.53125
1471,38.59375,-106.46875
1472,38.59375,-106.40625
1473,38.59375,-106.34375
1474,38.59375,-106.28125
1475,38.59375,-106.21875
1476,38.59375,-106.15625
1477,38.59375,-106.09375
1478,38.59375,-106.03125
1479,38.59375,-105.96875
1480,38.59375,-105.90625
1481,38.59375,-105.84375
1482,38.59375,-105.78125
1483,38.59375,-105.71875
1484,38.59375,-105.65625
1485,38.59375,-105.59375
1486,38.59375,-105.53125
1487,38.65625,-108.90625
1488,38.65625,-108.84375
1489,38.65625,-108.78125
1490,38.65625,-108.71875
1491,38.65625,-108.65625
1492,38.65625,-108.59375
1493,38.65625,-108.53125
1494,38.65625,-108.46875
1495,38.65625,-107.78125
1496,38.65625,-107.46875
1497,38.65625,-107.40625
1498,38.65625,-107.34375
1499,38.65625,-107.28125
1500,38.65625,-107.21875
1501,38.65625,-107.15625
1502,38.65625,-107.09375
1503,38.65625,-107.03125
1504,38.65625,-106.90625
1505,38.65625,-106.84375
1506,38.65625,-106.78125
1507,38.65625,-106.71875
1508,38.65625,-106.65625
1509,38.65625,-106.59375
1510,38.65625,-106.53125
1511,38.65625,-106.46875
1512,38.65625,-106.40625
1513,38.65625,-106.34375
1514,38.65625,-106.28125
1515,38.65625,-106.21875
1516,38.65625,-106.15625
1517,38.65625,-106.09375
1518,38.65625,-106.03125
1519,38.65625,-105.96875
1520,38.65625,-105.90625
1521,38.65625,-105.84375
1522,38.65625,-105.78125
1523,38.65625,-105.71875
1524,38.65625,-105.65625
1525,38.65625,-105.59375
1526,38.65625,-105.53125
1527,38.65625,-105.15625
1528,38.65625,-105.09375
1529,38.65625,-105.03125
1530,38.65625,-104.96875
1531,38.71875,-108.84375
1532,38.71875,-108.78125
1533,38.71875,-108.71875
1534,38.71875,-108.65625
1535,38.71875,-108.59375
1536,38.71875,-108.53125
1537,38.71875,-107.53125
1538,38.71875,-107.46875
1539,38.71875,-107.40625
1540,38.71875,-107.34375
1541,38.71875,-107.28125
1542,38.71875,-107.21875
1543,38.71875,-107.15625
1544,38.71875,-107.09375
1545,38.71875,-107.03125
1546,38.71875,-106.96875
1547,38.71875,-106.90625
1548,38.71875,-106.84375
1549,38.71875,-106.78125
1550,38.71875,-106.71875
1551,38.71875,-106.65625
1552,38.71875,-106.59375
1553,38.71875,-106.53125
1554,38.71875,-106.46875
1555,38.71875,-106.40625
1556,38.71875,-106.34375
1557,38.71875,-106.28125
1558,38.71875,-106.21875
1559,38.71875,-106.15625
1560,38.71875,-106.09375
1561,38.71875,-106.03125
1562,38.71875,-105.96875
1563,38.71875,-105.90625
1564,38.71875,-105.78125
1565,38.71875,-105.71875
1566,38.71875,-105.65625
1567,38.71875,-105.46875
1568,38.71875,-105.34375
1569,38.71875,-105.21875
1570,38.71875,-105.15625
1571,38.71875,-105.09375
1572,38.71875,-105.03125
1573,38.71875,-104.96875
1574,38.71875,-104.90625
1575,38.78125,-108.96875
1576,38.78125,-108.90625
1577,38.78125,-108.84375
1578,38.78125,-108.78125
1579,38.78125,-108.71875
1580,38.78125,-108.65625
1581,38.78125,-108.59375
1582,38.78125,-107.53125
1583,38.78125,-107.46875
1584,38.78125,-107.40625
1585,38.78125,-107.34375
1586,38.78125,-107.28125
1587,38.78125,-107.21875
1588,38.78125,-107.15625
1589,38.78125,-107.09375
1590,38.78125,-107.03125
1591,38.78125,-106.96875
1592,38.78125,-106.90625
1593,38.78125,-106.84375
1594,38.78125,-106.78125
1595,38.78125,-106.71875
1596,38.78125,-106.65625
1597,38.78125,-106.59375
1598,38.78125,-106.53125
1599,38.78125,-106.46875
1600,38.78125,-106.40625
1601,38.78125,-106.34375
1602,38.78125,-106.28125
1603,38.78125,-106.21875
1604,38.78125,-106.15625
1605,38.78125,-105.78125
1606,38.78125,-105.71875
1607,38.78125,-105.65625
1608,38.78125,-105.28125
1609,38.78125,-105.21875
1610,38.78125,-105.15625
1611,38.78125,-105.09375
1612,38.78125,-105.03125
1613,38.78125,-104.96875
1614,38.78125,-104.90625
1615,38.84375,-108.96875
1616,38.84375,-108.90625
1617,38.84375,-108.84375
1618,38.84375,-108.78125
1619,38.84375,-108.71875
1620,38.84375,-108.65625
1621,38.84375,-108.59375
1622,38.84375,-107.53125
1623,38.84375,-107.46875
1624,38.84375,-107.40625
1625,38.84375,-107.34375
1626,38.84375,-107.28125
1627,38.84375,-107.21875
1628,38.84375,-107.15625
1629,38.84375,-107.09375
1630,38.84375,-107.03125
1631,38.84375,-106.96875
1632,38.84375,-106.90625
1633,38.84375,-106.84375
1634,38.84375,-106.78125
1635,38.84375,-106.71875
1636,38.84375,-106.65625
1637,38.84375,-106.59375
1638,38.84375,-106.53125
1639,38.84375,-106.46875
1640,38.84375,-106.40625
1641,38.84375,-106.34375
1642,38.84375,-106.28125
1643,38.84375,-105.59375
1644,38.84375,-105.53125
1645,38.84375,-105.15625
1646,38.84375,-105.09375
1647,38.84375,-105.03125
1648,38.84375,-104.96875
1649,38.84375,-104.90625
1650,38.90625,-108.96875
1651,38.90625,-108.90625
1652,38.90625,-108.84375
1653,38.90625,-108.78125
1654,38.90625,-108.71875
1655,38.90625,-108.65625
1656,38.90625,-108.59375
1657,38.90625,-108.21875
1658,38.90625,-108.15625
1659,38.90625,-108.09375
1660,38.90625,-107.71875
1661,38.90625,-107.65625
1662,38.90625,-107.53125
1663,38.90625,-107.46875
1664,38.90625,-107.40625
1665,38.90625,-107.34375
1666,38.90625,-107.28125
1667,38.90625,-107.21875
1668,38.90625,-107.15625
1669,38.90625,-107.09375
1670,38.90625,-107.03125
1671,38.90625,-106.96875
1672,38.90625,-106.90625
1673,38.90625,-106.84375
1674,38.90625,-106.78125
1675,38.90625,-106.71875
1676,38.90625,-106.65625
1677,38.90625,-106.59375
1678,38.90625,-106.53125
1679,38.90625,-106.46875
1680,38.90625,-106.40625
1681,38.90625,-106.34375
1682,38.90625,-106.28125
1683,38.90625,-106.21875
1684,38.90625,-105.15625
1685,38.90625,-105.09375
1686,38.90625,-105.03125
1687,38.90625,-104.96875
1688,38.96875,-108.96875
1689,38.96875,-108.90625
1690,38.96875,-108.84375
1691,38.96875,-108.78125
1692,38.96875,-108.71875
1693,38.96875,-108.65625
1694,38.96875,-108.59375
1695,38.96875,-108.21875
1696,38.96875,-108.15625
1697,38.96875,-108.09375
1698,38.96875,-108.03125
1699,38.96875,-107.96875
1700,38.96875,-107.90625
1701,38.96875,-107.84375
1702,38.96875,-107.78125
1703,38.96875,-107.71875
1704,38.96875,-107.65625
1705,38.96875,-107.59375
1706,38.96875,-107.53125
1707,38.96875,-107.46875
1708,38.96875,-107.40625
1709,38.96875,-107.34375
1710,38.96875,-107.28125
1711,38.96875,-107.21875
1712,38.96875,-107.15625
1713,38.96875,-107.09375
1714,38.96875,-107.03125
1715,38.96875,-106.96875
1716,38.96875,-106.90625
1717,38.96875,-106.84375
1718,38.96875,-106.78125
1719,38.96875,-106.71875
1720,38.96875,-106.65625
1721,38.96875,-106.59375
1722,38.96875,-106.53125
1723,38.96875,-106.46875
1724,38.96875,-106.40625
1725,38.96875,-106.34375
1726,38.96875,-106.28125
1727,38.96875,-106.15625
1728,38.96875,-106.09375
1729,38.96875,-105.09375
1730,38.96875,-105.03125
1731,38.96875,-104.96875
1732,38.96875,-104.90625
1733,39.03125,-112.21875
1734,39.03125,-112.15625
1735,39.03125,-112.09375
1736,39.03125,-111.71875
1737,39.03125,-111.65625
1738,39.03125,-111.59375
1739,39.03125,-111.53125
1740,39.03125,-111.46875
1741,39.03125,-111.40625
1742,39.03125,-111.34375
1743,39.03125,-111.28125
1744,39.03125,-111.21875
1745,39.03125,-108.96875
1746,39.03125,-108.90625
1747,39.03125,-108.84375
1748,39.03125,-108.78125
1749,39.03125,-108.71875
1750,39.03125,-108.28125
1751,39.03125,-108.21875
1752,39.03125,-108.15625
1753,39.03125,-108.09375
1754,39.03125,-108.03125
1755,39.03125,-107.96875
1756,39.03125,-107.90625
1757,39.03125,-107.84375
1758,39.03125,-107.78125
1759,39.03125,-107.71875
1760,39.03125,-107.65625
1761,39.03125,-107.59375
1762,39.03125,-107.53125
1763,39.03125,-107.46875
1764,39.03125,-107.40625
1765,39.03125,-107.34375
1766,39.03125,-107.28125
1767,39.03125,-107.21875
1768,39.03125,-107.15625
1769,39.03125,-107.09375
1770,39.03125,-107.03125
1771,39.03125,-106.96875
1772,39.03125,-106.90625
1773,39.03125,-106.84375
1774,39.03125,-106.78125
1775,39.03125,-106.71875
1776,39.03125,-106.65625
1777,39.03125,-106.59375
1778,39.03125,-106.53125
1779,39.03125,-106.46875
1780,39.03125,-106.40625
1781,39.03125,-106.34375
1782,39.03125,-106.28125
