,lat_missouri,lon_missouri
6760,45.15625,-107.59375
6761,45.15625,-107.53125
6762,45.15625,-107.46875
6763,45.15625,-107.40625
6764,45.15625,-107.34375
6765,45.15625,-107.28125
6766,45.15625,-107.21875
6767,45.15625,-107.15625
6768,45.15625,-107.09375
6769,45.15625,-107.03125
6770,45.15625,-106.96875
6771,45.15625,-106.90625
6772,45.15625,-106.84375
6773,45.15625,-106.78125
6774,45.15625,-106.71875
6775,45.15625,-106.65625
6776,45.15625,-106.59375
6777,45.15625,-106.53125
6778,45.15625,-106.46875
6779,45.15625,-106.40625
6780,45.15625,-106.34375
6781,45.15625,-106.28125
6782,45.15625,-106.21875
6783,45.15625,-106.15625
6784,45.15625,-106.09375
6785,45.15625,-106.03125
6786,45.15625,-105.96875
6787,45.15625,-105.90625
6788,45.15625,-105.84375
6789,45.15625,-105.78125
6790,45.15625,-105.71875
6791,45.15625,-105.65625
6792,45.15625,-105.59375
6793,45.15625,-105.53125
6794,45.15625,-105.46875
6795,45.15625,-105.40625
6796,45.15625,-105.34375
6797,45.15625,-105.28125
6798,45.15625,-105.21875
6799,45.15625,-105.15625
6800,45.15625,-105.09375
6801,45.15625,-105.03125
6802,45.15625,-104.96875
6803,45.15625,-104.90625
6804,45.15625,-104.84375
6805,45.15625,-104.78125
6806,45.15625,-104.71875
6807,45.15625,-104.65625
6808,45.15625,-104.59375
6809,45.15625,-104.53125
6810,45.15625,-104.46875
6811,45.15625,-104.40625
6812,45.15625,-104.34375
6813,45.15625,-104.28125
6814,45.15625,-104.21875
6815,45.15625,-104.15625
6816,45.15625,-104.09375
6817,45.15625,-104.03125
6818,45.15625,-103.96875
6819,45.15625,-103.90625
6820,45.15625,-103.84375
6821,45.15625,-103.78125
6822,45.15625,-103.71875
6823,45.15625,-103.65625
6824,45.15625,-103.59375
6825,45.15625,-103.53125
6826,45.15625,-103.46875
6827,45.15625,-103.40625
6828,45.15625,-103.34375
6829,45.15625,-103.28125
6830,45.15625,-103.21875
6831,45.15625,-103.15625
6832,45.15625,-103.09375
6833,45.15625,-103.03125
6834,45.21875,-113.09375
6835,45.21875,-113.03125
6836,45.21875,-112.90625
6837,45.21875,-112.84375
6838,45.21875,-112.78125
6839,45.21875,-112.71875
6840,45.21875,-112.65625
6841,45.21875,-112.59375
6842,45.21875,-112.53125
6843,45.21875,-112.46875
6844,45.21875,-112.40625
6845,45.21875,-112.15625
6846,45.21875,-112.09375
6847,45.21875,-111.78125
6848,45.21875,-111.71875
6849,45.21875,-111.65625
6850,45.21875,-110.90625
6851,45.21875,-109.28125
6852,45.21875,-109.21875
6853,45.21875,-109.15625
6854,45.21875,-109.09375
6855,45.21875,-109.03125
6856,45.21875,-108.96875
6857,45.21875,-108.90625
6858,45.21875,-108.84375
6859,45.21875,-108.78125
6860,45.21875,-108.71875
6861,45.21875,-108.65625
6862,45.21875,-108.59375
6863,45.21875,-108.53125
6864,45.21875,-108.34375
6865,45.21875,-108.28125
6866,45.21875,-108.21875
6867,45.21875,-108.15625
6868,45.21875,-108.09375
6869,45.21875,-108.03125
6870,45.21875,-107.96875
6871,45.21875,-107.90625
6872,45.21875,-107.84375
6873,45.21875,-107.78125
6874,45.21875,-107.71875
6875,45.21875,-107.65625
6876,45.21875,-107.59375
6877,45.21875,-107.53125
6878,45.21875,-107.46875
6879,45.21875,-107.40625
6880,45.21875,-107.34375
6881,45.21875,-107.28125
6882,45.21875,-107.21875
6883,45.21875,-107.15625
6884,45.21875,-107.09375
6885,45.21875,-107.03125
6886,45.21875,-106.96875
6887,45.21875,-106.90625
6888,45.21875,-106.84375
6889,45.21875,-106.78125
6890,45.21875,-106.71875
6891,45.21875,-106.65625
6892,45.21875,-106.59375
6893,45.21875,-106.53125
6894,45.21875,-106.46875
6895,45.21875,-106.40625
6896,45.21875,-106.34375
6897,45.21875,-106.28125
6898,45.21875,-106.21875
6899,45.21875,-106.15625
6900,45.21875,-106.09375
6901,45.21875,-106.03125
6902,45.21875,-105.96875
6903,45.21875,-105.90625
6904,45.21875,-105.84375
6905,45.21875,-105.78125
6906,45.21875,-105.71875
6907,45.21875,-105.65625
6908,45.21875,-105.59375
6909,45.21875,-105.53125
6910,45.21875,-105.46875
6911,45.21875,-105.40625
6912,45.21875,-105.34375
6913,45.21875,-105.28125
6914,45.21875,-105.21875
6915,45.21875,-105.15625
6916,45.21875,-105.09375
6917,45.21875,-105.03125
6918,45.21875,-104.96875
6919,45.21875,-104.90625
6920,45.21875,-104.84375
6921,45.21875,-104.78125
6922,45.21875,-104.71875
6923,45.21875,-104.65625
6924,45.21875,-104.59375
6925,45.21875,-104.53125
6926,45.21875,-104.46875
6927,45.21875,-104.40625
6928,45.21875,-104.34375
6929,45.21875,-104.28125
6930,45.21875,-104.21875
6931,45.21875,-104.15625
6932,45.21875,-104.09375
6933,45.21875,-104.03125
6934,45.21875,-103.96875
6935,45.21875,-103.90625
6936,45.21875,-103.84375
6937,45.21875,-103.78125
6938,45.21875,-103.71875
6939,45.21875,-103.65625
6940,45.21875,-103.59375
6941,45.21875,-103.53125
6942,45.21875,-103.46875
6943,45.21875,-103.40625
6944,45.21875,-103.34375
6945,45.21875,-103.28125
6946,45.21875,-103.21875
6947,45.21875,-103.15625
6948,45.21875,-103.09375
6949,45.21875,-103.03125
6950,45.28125,-113.09375
6951,45.28125,-113.03125
6952,45.28125,-112.90625
6953,45.28125,-112.84375
6954,45.28125,-112.78125
6955,45.28125,-112.71875
6956,45.28125,-112.65625
6957,45.28125,-112.59375
6958,45.28125,-112.53125
6959,45.28125,-112.46875
6960,45.28125,-112.40625
6961,45.28125,-112.09375
6962,45.28125,-112.03125
6963,45.28125,-111.84375
6964,45.28125,-111.78125
6965,45.28125,-111.71875
6966,45.28125,-111.65625
6967,45.28125,-110.84375
6968,45.28125,-110.78125
6969,45.28125,-109.53125
6970,45.28125,-109.46875
6971,45.28125,-109.40625
6972,45.28125,-109.34375
6973,45.28125,-109.28125
6974,45.28125,-109.21875
6975,45.28125,-109.15625
6976,45.28125,-109.09375
6977,45.28125,-109.03125
6978,45.28125,-108.96875
6979,45.28125,-108.90625
6980,45.28125,-108.84375
6981,45.28125,-108.78125
6982,45.28125,-108.71875
6983,45.28125,-108.65625
6984,45.28125,-108.59375
6985,45.28125,-108.34375
6986,45.28125,-108.28125
6987,45.28125,-108.21875
6988,45.28125,-108.15625
6989,45.28125,-108.09375
6990,45.28125,-108.03125
6991,45.28125,-107.96875
6992,45.28125,-107.90625
6993,45.28125,-107.84375
6994,45.28125,-107.78125
6995,45.28125,-107.71875
6996,45.28125,-107.65625
6997,45.28125,-107.59375
6998,45.28125,-107.53125
6999,45.28125,-107.46875
7000,45.28125,-107.40625
7001,45.28125,-107.34375
7002,45.28125,-107.28125
7003,45.28125,-107.21875
7004,45.28125,-107.15625
7005,45.28125,-107.09375
7006,45.28125,-107.03125
7007,45.28125,-106.96875
7008,45.28125,-106.90625
7009,45.28125,-106.84375
7010,45.28125,-106.78125
7011,45.28125,-106.71875
7012,45.28125,-106.65625
7013,45.28125,-106.59375
7014,45.28125,-106.53125
7015,45.28125,-106.46875
7016,45.28125,-106.40625
7017,45.28125,-106.34375
7018,45.28125,-106.28125
7019,45.28125,-106.21875
7020,45.28125,-106.15625
7021,45.28125,-106.09375
7022,45.28125,-106.03125
7023,45.28125,-105.96875
7024,45.28125,-105.90625
7025,45.28125,-105.84375
7026,45.28125,-105.78125
7027,45.28125,-105.71875
7028,45.28125,-105.65625
7029,45.28125,-105.59375
7030,45.28125,-105.53125
7031,45.28125,-105.46875
7032,45.28125,-105.40625
7033,45.28125,-105.34375
7034,45.28125,-105.28125
7035,45.28125,-105.21875
7036,45.28125,-105.15625
7037,45.28125,-105.09375
7038,45.28125,-105.03125
7039,45.28125,-104.96875
7040,45.28125,-104.90625
7041,45.28125,-104.84375
7042,45.28125,-104.78125
7043,45.28125,-104.71875
7044,45.28125,-104.65625
7045,45.28125,-104.59375
7046,45.28125,-104.53125
7047,45.28125,-104.46875
7048,45.28125,-104.40625
7049,45.28125,-104.34375
7050,45.28125,-104.28125
7051,45.28125,-104.21875
7052,45.28125,-104.15625
7053,45.28125,-104.09375
7054,45.28125,-104.03125
7055,45.28125,-103.96875
7056,45.28125,-103.90625
7057,45.28125,-103.84375
7058,45.28125,-103.78125
7059,45.28125,-103.71875
7060,45.28125,-103.65625
7061,45.28125,-103.59375
7062,45.28125,-103.53125
7063,45.28125,-103.46875
7064,45.28125,-103.40625
7065,45.28125,-103.34375
7066,45.28125,-103.28125
7067,45.28125,-103.21875
7068,45.28125,-103.15625
7069,45.28125,-103.09375
7070,45.28125,-103.03125
7071,45.34375,-112.78125
7072,45.34375,-112.71875
7073,45.34375,-112.65625
7074,45.34375,-112.59375
7075,45.34375,-112.53125
7076,45.34375,-112.46875
7077,45.34375,-112.40625
7078,45.34375,-112.34375
7079,45.34375,-112.28125
7080,45.34375,-112.15625
7081,45.34375,-112.09375
7082,45.34375,-112.03125
7083,45.34375,-111.96875
7084,45.34375,-111.84375
7085,45.34375,-111.78125
7086,45.34375,-111.71875
7087,45.34375,-111.65625
7088,45.34375,-110.78125
7089,45.34375,-110.71875
7090,45.34375,-109.59375
7091,45.34375,-109.53125
7092,45.34375,-109.46875
7093,45.34375,-109.40625
7094,45.34375,-109.34375
7095,45.34375,-109.28125
7096,45.34375,-109.21875
7097,45.34375,-109.15625
7098,45.34375,-109.09375
7099,45.34375,-109.03125
7100,45.34375,-108.96875
7101,45.34375,-108.90625
7102,45.34375,-108.84375
7103,45.34375,-108.78125
7104,45.34375,-108.71875
7105,45.34375,-108.65625
7106,45.34375,-108.59375
7107,45.34375,-108.53125
7108,45.34375,-108.40625
7109,45.34375,-108.34375
7110,45.34375,-108.28125
7111,45.34375,-108.21875
7112,45.34375,-108.15625
7113,45.34375,-108.09375
7114,45.34375,-108.03125
7115,45.34375,-107.96875
7116,45.34375,-107.90625
7117,45.34375,-107.84375
7118,45.34375,-107.78125
7119,45.34375,-107.71875
7120,45.34375,-107.65625
7121,45.34375,-107.59375
7122,45.34375,-107.53125
7123,45.34375,-107.46875
7124,45.34375,-107.40625
7125,45.34375,-107.34375
7126,45.34375,-107.28125
7127,45.34375,-107.21875
7128,45.34375,-107.15625
7129,45.34375,-107.09375
7130,45.34375,-107.03125
7131,45.34375,-106.96875
7132,45.34375,-106.90625
7133,45.34375,-106.84375
7134,45.34375,-106.78125
7135,45.34375,-106.71875
7136,45.34375,-106.65625
7137,45.34375,-106.59375
7138,45.34375,-106.53125
7139,45.34375,-106.46875
7140,45.34375,-106.40625
7141,45.34375,-106.34375
7142,45.34375,-106.28125
7143,45.34375,-106.21875
7144,45.34375,-106.15625
7145,45.34375,-106.09375
7146,45.34375,-106.03125
7147,45.34375,-105.96875
7148,45.34375,-105.90625
7149,45.34375,-105.84375
7150,45.34375,-105.78125
7151,45.34375,-105.71875
7152,45.34375,-105.65625
7153,45.34375,-105.59375
7154,45.34375,-105.53125
7155,45.34375,-105.46875
7156,45.34375,-105.40625
7157,45.34375,-105.34375
7158,45.34375,-105.28125
7159,45.34375,-105.21875
7160,45.34375,-105.15625
7161,45.34375,-105.09375
7162,45.34375,-105.03125
7163,45.34375,-104.96875
7164,45.34375,-104.90625
7165,45.34375,-104.84375
7166,45.34375,-104.78125
7167,45.34375,-104.71875
7168,45.34375,-104.65625
7169,45.34375,-104.59375
7170,45.34375,-104.53125
7171,45.34375,-104.46875
7172,45.34375,-104.40625
7173,45.34375,-104.34375
7174,45.34375,-104.28125
7175,45.34375,-104.21875
7176,45.34375,-104.15625
7177,45.34375,-104.09375
7178,45.34375,-104.03125
7179,45.34375,-103.96875
7180,45.34375,-103.90625
7181,45.34375,-103.84375
7182,45.34375,-103.78125
7183,45.34375,-103.71875
7184,45.34375,-103.65625
7185,45.34375,-103.59375
7186,45.34375,-103.53125
7187,45.34375,-103.46875
7188,45.34375,-103.40625
7189,45.34375,-103.34375
7190,45.34375,-103.28125
7191,45.34375,-103.21875
7192,45.34375,-103.15625
7193,45.34375,-103.09375
7194,45.34375,-103.03125
7195,45.40625,-112.78125
7196,45.40625,-112.71875
7197,45.40625,-112.65625
7198,45.40625,-112.59375
7199,45.40625,-112.53125
7200,45.40625,-112.46875
7201,45.40625,-112.40625
7202,45.40625,-112.34375
7203,45.40625,-112.28125
7204,45.40625,-112.21875
7205,45.40625,-112.15625
7206,45.40625,-112.09375
7207,45.40625,-111.78125
7208,45.40625,-111.71875
7209,45.40625,-111.65625
7210,45.40625,-110.71875
7211,45.40625,-110.65625
7212,45.40625,-109.71875
7213,45.40625,-109.65625
7214,45.40625,-109.59375
7215,45.40625,-109.53125
7216,45.40625,-109.46875
7217,45.40625,-109.40625
7218,45.40625,-109.34375
7219,45.40625,-109.28125
7220,45.40625,-109.21875
7221,45.40625,-109.15625
7222,45.40625,-109.09375
7223,45.40625,-109.03125
7224,45.40625,-108.96875
7225,45.40625,-108.90625
7226,45.40625,-108.84375
7227,45.40625,-108.78125
7228,45.40625,-108.71875
7229,45.40625,-108.65625
7230,45.40625,-108.59375
7231,45.40625,-108.53125
7232,45.40625,-108.46875
7233,45.40625,-108.40625
7234,45.40625,-108.34375
7235,45.40625,-108.28125
7236,45.40625,-108.21875
7237,45.40625,-108.15625
7238,45.40625,-108.09375
7239,45.40625,-108.03125
7240,45.40625,-107.96875
7241,45.40625,-107.90625
7242,45.40625,-107.84375
7243,45.40625,-107.78125
7244,45.40625,-107.71875
7245,45.40625,-107.65625
7246,45.40625,-107.59375
7247,45.40625,-107.53125
7248,45.40625,-107.46875
7249,45.40625,-107.40625
7250,45.40625,-107.34375
7251,45.40625,-107.28125
7252,45.40625,-107.21875
7253,45.40625,-107.15625
7254,45.40625,-107.09375
7255,45.40625,-107.03125
7256,45.40625,-106.96875
7257,45.40625,-106.90625
7258,45.40625,-106.84375
7259,45.40625,-106.78125
7260,45.40625,-106.71875
7261,45.40625,-106.65625
7262,45.40625,-106.59375
7263,45.40625,-106.53125
7264,45.40625,-106.46875
7265,45.40625,-106.40625
7266,45.40625,-106.34375
7267,45.40625,-106.28125
7268,45.40625,-106.21875
7269,45.40625,-106.15625
7270,45.40625,-106.09375
7271,45.40625,-106.03125
7272,45.40625,-105.96875
7273,45.40625,-105.90625
7274,45.40625,-105.84375
7275,45.40625,-105.78125
7276,45.40625,-105.71875
7277,45.40625,-105.65625
7278,45.40625,-105.59375
7279,45.40625,-105.53125
7280,45.40625,-105.46875
7281,45.40625,-105.40625
7282,45.40625,-105.34375
7283,45.40625,-105.28125
7284,45.40625,-105.21875
7285,45.40625,-105.15625
7286,45.40625,-105.09375
7287,45.40625,-105.03125
7288,45.40625,-104.96875
7289,45.40625,-104.90625
7290,45.40625,-104.84375
7291,45.40625,-104.78125
7292,45.40625,-104.71875
7293,45.40625,-104.65625
7294,45.40625,-104.59375
7295,45.40625,-104.53125
7296,45.40625,-104.46875
7297,45.40625,-104.40625
7298,45.40625,-104.34375
7299,45.40625,-104.28125
7300,45.40625,-104.21875
7301,45.40625,-104.15625
7302,45.40625,-104.09375
7303,45.40625,-104.03125
7304,45.40625,-103.96875
7305,45.40625,-103.90625
7306,45.40625,-103.84375
7307,45.40625,-103.78125
7308,45.40625,-103.71875
7309,45.40625,-103.65625
7310,45.40625,-103.59375
7311,45.40625,-103.53125
7312,45.40625,-103.46875
7313,45.40625,-103.40625
7314,45.40625,-103.34375
7315,45.40625,-103.28125
7316,45.40625,-103.21875
7317,45.40625,-103.15625
7318,45.40625,-103.09375
7319,45.40625,-103.03125
7320,45.46875,-112.71875
7321,45.46875,-112.65625
7322,45.46875,-112.59375
7323,45.46875,-112.53125
7324,45.46875,-112.46875
7325,45.46875,-112.40625
7326,45.46875,-112.34375
7327,45.46875,-112.28125
7328,45.46875,-112.21875
7329,45.46875,-112.15625
7330,45.46875,-111.78125
7331,45.46875,-111.71875
7332,45.46875,-111.65625
7333,45.46875,-110.71875
7334,45.46875,-110.65625
7335,45.46875,-110.59375
7336,45.46875,-109.84375
7337,45.46875,-109.78125
7338,45.46875,-109.71875
7339,45.46875,-109.65625
7340,45.46875,-109.59375
7341,45.46875,-109.53125
7342,45.46875,-109.46875
7343,45.46875,-109.40625
7344,45.46875,-109.34375
7345,45.46875,-109.28125
7346,45.46875,-109.21875
7347,45.46875,-109.15625
7348,45.46875,-109.09375
7349,45.46875,-109.03125
7350,45.46875,-108.96875
7351,45.46875,-108.90625
7352,45.46875,-108.84375
7353,45.46875,-108.78125
7354,45.46875,-108.71875
7355,45.46875,-108.65625
7356,45.46875,-108.59375
7357,45.46875,-108.53125
7358,45.46875,-108.46875
7359,45.46875,-108.40625
7360,45.46875,-108.34375
7361,45.46875,-108.28125
7362,45.46875,-108.21875
7363,45.46875,-108.15625
7364,45.46875,-108.09375
7365,45.46875,-108.03125
7366,45.46875,-107.96875
7367,45.46875,-107.90625
7368,45.46875,-107.84375
7369,45.46875,-107.78125
7370,45.46875,-107.71875
7371,45.46875,-107.65625
7372,45.46875,-107.59375
7373,45.46875,-107.53125
7374,45.46875,-107.46875
7375,45.46875,-107.40625
7376,45.46875,-107.34375
7377,45.46875,-107.28125
7378,45.46875,-107.21875
7379,45.46875,-107.15625
7380,45.46875,-107.09375
7381,45.46875,-107.03125
7382,45.46875,-106.96875
7383,45.46875,-106.90625
7384,45.46875,-106.84375
7385,45.46875,-106.78125
7386,45.46875,-106.71875
7387,45.46875,-106.65625
7388,45.46875,-106.59375
7389,45.46875,-106.53125
7390,45.46875,-106.46875
7391,45.46875,-106.40625
7392,45.46875,-106.34375
7393,45.46875,-106.28125
7394,45.46875,-106.21875
7395,45.46875,-106.15625
7396,45.46875,-106.09375
7397,45.46875,-106.03125
7398,45.46875,-105.96875
7399,45.46875,-105.90625
7400,45.46875,-105.84375
7401,45.46875,-105.78125
7402,45.46875,-105.71875
7403,45.46875,-105.65625
7404,45.46875,-105.59375
7405,45.46875,-105.53125
7406,45.46875,-105.46875
7407,45.46875,-105.40625
7408,45.46875,-105.34375
7409,45.46875,-105.28125
7410,45.46875,-105.21875
7411,45.46875,-105.15625
7412,45.46875,-105.09375
7413,45.46875,-105.03125
7414,45.46875,-104.96875
7415,45.46875,-104.90625
7416,45.46875,-104.84375
7417,45.46875,-104.78125
7418,45.46875,-104.71875
7419,45.46875,-104.65625
7420,45.46875,-104.59375
7421,45.46875,-104.53125
7422,45.46875,-104.46875
7423,45.46875,-104.40625
7424,45.46875,-104.34375
7425,45.46875,-104.28125
7426,45.46875,-104.21875
7427,45.46875,-104.15625
7428,45.46875,-104.09375
7429,45.46875,-104.03125
7430,45.46875,-103.96875
7431,45.46875,-103.90625
7432,45.46875,-103.84375
7433,45.46875,-103.78125
7434,45.46875,-103.71875
7435,45.46875,-103.65625
7436,45.46875,-103.59375
7437,45.46875,-103.53125
7438,45.46875,-103.46875
7439,45.46875,-103.40625
7440,45.46875,-103.34375
7441,45.46875,-103.28125
7442,45.46875,-103.21875
7443,45.46875,-103.15625
7444,45.46875,-103.09375
7445,45.46875,-103.03125
7446,45.53125,-112.71875
7447,45.53125,-112.65625
7448,45.53125,-112.53125
7449,45.53125,-112.46875
7450,45.53125,-112.40625
7451,45.53125,-112.34375
7452,45.53125,-112.28125
7453,45.53125,-112.21875
7454,45.53125,-111.78125
7455,45.53125,-111.71875
7456,45.53125,-111.65625
7457,45.53125,-110.71875
7458,45.53125,-110.65625
7459,45.53125,-110.59375
7460,45.53125,-110.53125
7461,45.53125,-109.78125
7462,45.53125,-109.71875
7463,45.53125,-109.65625
7464,45.53125,-109.59375
7465,45.53125,-109.53125
7466,45.53125,-109.46875
7467,45.53125,-109.40625
7468,45.53125,-109.34375
7469,45.53125,-109.28125
7470,45.53125,-109.21875
7471,45.53125,-109.15625
7472,45.53125,-109.09375
7473,45.53125,-109.03125
7474,45.53125,-108.96875
7475,45.53125,-108.90625
7476,45.53125,-108.84375
7477,45.53125,-108.78125
7478,45.53125,-108.71875
7479,45.53125,-108.65625
7480,45.53125,-108.59375
7481,45.53125,-108.53125
7482,45.53125,-108.46875
7483,45.53125,-108.40625
7484,45.53125,-108.34375
7485,45.53125,-108.28125
7486,45.53125,-108.21875
7487,45.53125,-108.15625
7488,45.53125,-108.09375
7489,45.53125,-108.03125
7490,45.53125,-107.96875
7491,45.53125,-107.90625
7492,45.53125,-107.84375
7493,45.53125,-107.78125
7494,45.53125,-107.71875
7495,45.53125,-107.65625
7496,45.53125,-107.59375
7497,45.53125,-107.53125
7498,45.53125,-107.46875
7499,45.53125,-107.40625
7500,45.53125,-107.34375
7501,45.53125,-107.28125
7502,45.53125,-107.21875
7503,45.53125,-107.15625
7504,45.53125,-107.09375
7505,45.53125,-107.03125
7506,45.53125,-106.96875
7507,45.53125,-106.90625
7508,45.53125,-106.84375
7509,45.53125,-106.78125
7510,45.53125,-106.71875
7511,45.53125,-106.65625
7512,45.53125,-106.59375
7513,45.53125,-106.53125
7514,45.53125,-106.46875
7515,45.53125,-106.40625
7516,45.53125,-106.34375
7517,45.53125,-106.28125
7518,45.53125,-106.21875
7519,45.53125,-106.15625
7520,45.53125,-106.09375
7521,45.53125,-106.03125
7522,45.53125,-105.96875
7523,45.53125,-105.90625
7524,45.53125,-105.84375
7525,45.53125,-105.78125
7526,45.53125,-105.71875
7527,45.53125,-105.65625
7528,45.53125,-105.59375
7529,45.53125,-105.53125
7530,45.53125,-105.46875
7531,45.53125,-105.40625
7532,45.53125,-105.34375
7533,45.53125,-105.28125
7534,45.53125,-105.21875
7535,45.53125,-105.15625
7536,45.53125,-105.09375
7537,45.53125,-105.03125
7538,45.53125,-104.96875
7539,45.53125,-104.90625
7540,45.53125,-104.84375
7541,45.53125,-104.78125
7542,45.53125,-104.71875
7543,45.53125,-104.65625
7544,45.53125,-104.59375
7545,45.53125,-104.53125
7546,45.53125,-104.46875
7547,45.53125,-104.40625
7548,45.53125,-104.34375
7549,45.53125,-104.28125
7550,45.53125,-104.21875
7551,45.53125,-104.15625
7552,45.53125,-104.09375
7553,45.53125,-104.03125
7554,45.53125,-103.96875
7555,45.53125,-103.90625
7556,45.53125,-103.84375
7557,45.53125,-103.78125
7558,45.53125,-103.71875
7559,45.53125,-103.65625
7560,45.53125,-103.59375
7561,45.53125,-103.53125
7562,45.53125,-103.46875
7563,45.53125,-103.40625
7564,45.53125,-103.34375
7565,45.53125,-103.28125
7566,45.53125,-103.21875
7567,45.53125,-103.15625
7568,45.53125,-103.09375
7569,45.53125,-103.03125
7570,45.59375,-113.53125
7571,45.59375,-113.46875
7572,45.59375,-113.40625
7573,45.59375,-112.78125
7574,45.59375,-112.71875
7575,45.59375,-112.65625
7576,45.59375,-112.59375
7577,45.59375,-112.53125
7578,45.59375,-112.46875
7579,45.59375,-112.40625
7580,45.59375,-112.34375
7581,45.59375,-112.28125
7582,45.59375,-111.78125
7583,45.59375,-111.71875
7584,45.59375,-111.65625
7585,45.59375,-111.59375
7586,45.59375,-111.53125
7587,45.59375,-111.46875
7588,45.59375,-111.40625
7589,45.59375,-111.34375
7590,45.59375,-111.28125
7591,45.59375,-111.21875
7592,45.59375,-111.15625
7593,45.59375,-111.09375
7594,45.59375,-110.59375
7595,45.59375,-110.21875
7596,45.59375,-110.15625
7597,45.59375,-110.09375
7598,45.59375,-109.78125
7599,45.59375,-109.71875
7600,45.59375,-109.65625
7601,45.59375,-109.59375
7602,45.59375,-109.53125
7603,45.59375,-109.46875
7604,45.59375,-109.40625
7605,45.59375,-109.34375
7606,45.59375,-109.28125
7607,45.59375,-109.21875
7608,45.59375,-109.15625
7609,45.59375,-109.09375
7610,45.59375,-109.03125
7611,45.59375,-108.96875
7612,45.59375,-108.90625
7613,45.59375,-108.84375
7614,45.59375,-108.78125
7615,45.59375,-108.71875
7616,45.59375,-108.65625
7617,45.59375,-108.59375
7618,45.59375,-108.53125
7619,45.59375,-108.46875
7620,45.59375,-108.40625
7621,45.59375,-108.34375
7622,45.59375,-108.28125
7623,45.59375,-108.21875
7624,45.59375,-108.15625
7625,45.59375,-108.09375
7626,45.59375,-108.03125
7627,45.59375,-107.96875
7628,45.59375,-107.90625
7629,45.59375,-107.84375
7630,45.59375,-107.78125
7631,45.59375,-107.71875
7632,45.59375,-107.65625
7633,45.59375,-107.59375
7634,45.59375,-107.53125
7635,45.59375,-107.46875
7636,45.59375,-107.40625
7637,45.59375,-107.34375
7638,45.59375,-107.28125
7639,45.59375,-107.21875
7640,45.59375,-107.15625
7641,45.59375,-107.09375
7642,45.59375,-107.03125
7643,45.59375,-106.96875
7644,45.59375,-106.90625
7645,45.59375,-106.84375
7646,45.59375,-106.78125
7647,45.59375,-106.71875
7648,45.59375,-106.65625
7649,45.59375,-106.59375
7650,45.59375,-106.53125
7651,45.59375,-106.46875
7652,45.59375,-106.40625
7653,45.59375,-106.34375
7654,45.59375,-106.28125
7655,45.59375,-106.21875
7656,45.59375,-106.15625
7657,45.59375,-106.09375
7658,45.59375,-106.03125
7659,45.59375,-105.96875
7660,45.59375,-105.90625
7661,45.59375,-105.84375
7662,45.59375,-105.78125
7663,45.59375,-105.71875
7664,45.59375,-105.65625
7665,45.59375,-105.59375
7666,45.59375,-105.53125
7667,45.59375,-105.46875
7668,45.59375,-105.40625
7669,45.59375,-105.34375
7670,45.59375,-105.28125
7671,45.59375,-105.21875
7672,45.59375,-105.15625
7673,45.59375,-105.09375
7674,45.59375,-105.03125
7675,45.59375,-104.96875
7676,45.59375,-104.90625
7677,45.59375,-104.84375
7678,45.59375,-104.78125
7679,45.59375,-104.71875
7680,45.59375,-104.65625
7681,45.59375,-104.59375
7682,45.59375,-104.53125
7683,45.59375,-104.46875
7684,45.59375,-104.40625
7685,45.59375,-104.34375
7686,45.59375,-104.28125
7687,45.59375,-104.21875
7688,45.59375,-104.15625
7689,45.59375,-104.09375
7690,45.59375,-104.03125
7691,45.59375,-103.96875
7692,45.59375,-103.90625
7693,45.59375,-103.84375
7694,45.59375,-103.78125
7695,45.59375,-103.71875
7696,45.59375,-103.65625
7697,45.59375,-103.59375
7698,45.59375,-103.53125
7699,45.59375,-103.46875
7700,45.59375,-103.40625
7701,45.59375,-103.34375
7702,45.59375,-103.28125
7703,45.59375,-103.21875
7704,45.59375,-103.15625
7705,45.59375,-103.09375
7706,45.59375,-103.03125
7707,45.65625,-113.53125
7708,45.65625,-113.46875
7709,45.65625,-113.40625
7710,45.65625,-112.78125
7711,45.65625,-112.71875
7712,45.65625,-112.65625
7713,45.65625,-112.59375
7714,45.65625,-112.53125
7715,45.65625,-112.34375
7716,45.65625,-112.28125
7717,45.65625,-112.21875
7718,45.65625,-111.84375
7719,45.65625,-111.78125
7720,45.65625,-111.71875
7721,45.65625,-111.65625
7722,45.65625,-111.59375
7723,45.65625,-111.53125
7724,45.65625,-111.46875
7725,45.65625,-111.40625
7726,45.65625,-111.34375
7727,45.65625,-111.28125
7728,45.65625,-111.21875
7729,45.65625,-111.15625
7730,45.65625,-111.09375
7731,45.65625,-111.03125
7732,45.65625,-110.96875
7733,45.65625,-110.71875
7734,45.65625,-110.65625
7735,45.65625,-110.59375
7736,45.65625,-110.53125
7737,45.65625,-110.46875
7738,45.65625,-110.40625
7739,45.65625,-110.34375
7740,45.65625,-110.21875
7741,45.65625,-110.15625
7742,45.65625,-110.09375
7743,45.65625,-110.03125
7744,45.65625,-109.96875
7745,45.65625,-109.90625
7746,45.65625,-109.84375
7747,45.65625,-109.78125
7748,45.65625,-109.71875
7749,45.65625,-109.65625
7750,45.65625,-109.59375
7751,45.65625,-109.53125
7752,45.65625,-109.46875
7753,45.65625,-109.40625
7754,45.65625,-109.34375
7755,45.65625,-109.28125
7756,45.65625,-109.21875
7757,45.65625,-109.15625
