,lat_nwinterior,lon_nwinterior
4109,44.21875,-119.71875
4110,44.21875,-119.65625
4111,44.21875,-119.53125
4112,44.21875,-117.90625
4113,44.21875,-117.84375
4114,44.21875,-117.65625
4115,44.21875,-117.59375
4116,44.21875,-117.53125
4117,44.21875,-117.46875
4118,44.21875,-117.40625
4119,44.21875,-117.34375
4120,44.21875,-117.28125
4121,44.21875,-117.21875
4122,44.21875,-117.15625
4123,44.21875,-117.09375
4124,44.21875,-117.03125
4125,44.21875,-116.96875
4126,44.21875,-116.90625
4127,44.21875,-116.84375
4128,44.21875,-116.78125
4129,44.21875,-116.71875
4130,44.21875,-116.65625
4131,44.21875,-116.28125
4132,44.21875,-114.28125
4133,44.21875,-113.96875
4134,44.21875,-113.40625
4135,44.21875,-113.34375
4136,44.21875,-113.28125
4137,44.21875,-112.96875
4138,44.21875,-112.65625
4139,44.21875,-112.53125
4140,44.21875,-112.46875
4141,44.21875,-112.40625
4142,44.21875,-112.34375
4143,44.21875,-112.28125
4144,44.21875,-112.21875
4145,44.21875,-112.15625
4146,44.21875,-112.09375
4147,44.28125,-121.46875
4148,44.28125,-121.40625
4149,44.28125,-121.34375
4150,44.28125,-121.28125
4151,44.28125,-121.21875
4152,44.28125,-121.15625
4153,44.28125,-121.09375
4154,44.28125,-121.03125
4155,44.28125,-120.96875
4156,44.28125,-120.90625
4157,44.28125,-120.84375
4158,44.28125,-120.78125
4159,44.28125,-120.71875
4160,44.28125,-120.65625
4161,44.28125,-120.59375
4162,44.28125,-120.09375
4163,44.28125,-120.03125
4164,44.28125,-119.96875
4165,44.28125,-119.90625
4166,44.28125,-119.84375
4167,44.28125,-119.59375
4168,44.28125,-119.53125
4169,44.28125,-119.46875
4170,44.28125,-119.40625
4171,44.28125,-117.96875
4172,44.28125,-117.90625
4173,44.28125,-117.84375
4174,44.28125,-117.78125
4175,44.28125,-117.71875
4176,44.28125,-117.65625
4177,44.28125,-117.59375
4178,44.28125,-117.53125
4179,44.28125,-117.46875
4180,44.28125,-117.40625
4181,44.28125,-117.34375
4182,44.28125,-117.28125
4183,44.28125,-117.21875
4184,44.28125,-117.15625
4185,44.28125,-117.09375
4186,44.28125,-117.03125
4187,44.28125,-116.96875
4188,44.28125,-116.90625
4189,44.28125,-116.84375
4190,44.28125,-116.78125
4191,44.28125,-116.71875
4192,44.28125,-113.46875
4193,44.28125,-113.40625
4194,44.28125,-113.34375
4195,44.28125,-112.40625
4196,44.28125,-112.34375
4197,44.28125,-112.28125
4198,44.28125,-112.21875
4199,44.28125,-112.15625
4200,44.34375,-121.46875
4201,44.34375,-121.40625
4202,44.34375,-121.34375
4203,44.34375,-121.28125
4204,44.34375,-121.21875
4205,44.34375,-121.15625
4206,44.34375,-121.09375
4207,44.34375,-121.03125
4208,44.34375,-120.96875
4209,44.34375,-120.90625
4210,44.34375,-120.84375
4211,44.34375,-120.78125
4212,44.34375,-120.71875
4213,44.34375,-120.65625
4214,44.34375,-120.59375
4215,44.34375,-120.53125
4216,44.34375,-119.59375
4217,44.34375,-119.53125
4218,44.34375,-117.96875
4219,44.34375,-117.90625
4220,44.34375,-117.84375
4221,44.34375,-117.78125
4222,44.34375,-117.71875
4223,44.34375,-117.65625
4224,44.34375,-117.59375
4225,44.34375,-117.53125
4226,44.34375,-117.40625
4227,44.34375,-117.34375
4228,44.34375,-117.28125
4229,44.34375,-117.21875
4230,44.34375,-117.15625
4231,44.34375,-117.09375
4232,44.34375,-117.03125
4233,44.34375,-116.96875
4234,44.34375,-116.90625
4235,44.34375,-116.84375
4236,44.34375,-116.78125
4237,44.34375,-114.28125
4238,44.34375,-114.09375
4239,44.34375,-113.71875
4240,44.34375,-113.65625
4241,44.34375,-113.59375
4242,44.34375,-113.09375
4243,44.34375,-113.03125
4244,44.40625,-121.46875
4245,44.40625,-121.40625
4246,44.40625,-121.34375
4247,44.40625,-121.28125
4248,44.40625,-121.21875
4249,44.40625,-121.15625
4250,44.40625,-121.09375
4251,44.40625,-121.03125
4252,44.40625,-120.96875
4253,44.40625,-120.90625
4254,44.40625,-120.84375
4255,44.40625,-120.78125
4256,44.40625,-120.71875
4257,44.40625,-120.65625
4258,44.40625,-119.53125
4259,44.40625,-119.34375
4260,44.40625,-119.28125
4261,44.40625,-119.21875
4262,44.40625,-119.15625
4263,44.40625,-119.09375
4264,44.40625,-119.03125
4265,44.40625,-118.96875
4266,44.40625,-118.90625
4267,44.40625,-118.84375
4268,44.40625,-118.78125
4269,44.40625,-118.71875
4270,44.40625,-118.65625
4271,44.40625,-118.59375
4272,44.40625,-118.21875
4273,44.40625,-118.15625
4274,44.40625,-117.84375
4275,44.40625,-117.78125
4276,44.40625,-117.71875
4277,44.40625,-117.34375
4278,44.40625,-117.28125
4279,44.40625,-117.21875
4280,44.40625,-117.15625
4281,44.40625,-117.09375
4282,44.40625,-116.90625
4283,44.40625,-116.84375
4284,44.40625,-116.78125
4285,44.40625,-116.46875
4286,44.40625,-114.15625
4287,44.40625,-114.09375
4288,44.40625,-113.78125
4289,44.40625,-113.71875
4290,44.40625,-113.65625
4291,44.46875,-121.46875
4292,44.46875,-121.40625
4293,44.46875,-121.34375
4294,44.46875,-121.28125
4295,44.46875,-121.21875
4296,44.46875,-121.15625
4297,44.46875,-121.09375
4298,44.46875,-121.03125
4299,44.46875,-120.96875
4300,44.46875,-120.90625
4301,44.46875,-120.84375
4302,44.46875,-120.78125
4303,44.46875,-120.71875
4304,44.46875,-119.78125
4305,44.46875,-119.71875
4306,44.46875,-119.65625
4307,44.46875,-119.59375
4308,44.46875,-119.53125
4309,44.46875,-119.46875
4310,44.46875,-119.40625
4311,44.46875,-119.34375
4312,44.46875,-119.28125
4313,44.46875,-119.21875
4314,44.46875,-119.15625
4315,44.46875,-119.09375
4316,44.46875,-119.03125
4317,44.46875,-118.96875
4318,44.46875,-118.90625
4319,44.46875,-118.84375
4320,44.46875,-118.78125
4321,44.46875,-118.71875
4322,44.46875,-118.65625
4323,44.46875,-118.21875
4324,44.46875,-118.15625
4325,44.46875,-118.09375
4326,44.46875,-118.03125
4327,44.46875,-117.78125
4328,44.46875,-117.71875
4329,44.46875,-117.46875
4330,44.46875,-117.34375
4331,44.46875,-117.21875
4332,44.46875,-117.15625
4333,44.46875,-116.78125
4334,44.46875,-116.71875
4335,44.46875,-116.65625
4336,44.46875,-114.21875
4337,44.46875,-114.15625
4338,44.46875,-114.09375
4339,44.46875,-113.90625
4340,44.46875,-113.84375
4341,44.46875,-113.78125
4342,44.46875,-113.71875
4343,44.46875,-113.65625
4344,44.53125,-121.46875
4345,44.53125,-121.40625
4346,44.53125,-121.34375
4347,44.53125,-121.28125
4348,44.53125,-121.21875
4349,44.53125,-121.15625
4350,44.53125,-121.09375
4351,44.53125,-121.03125
4352,44.53125,-120.96875
4353,44.53125,-120.90625
4354,44.53125,-120.84375
4355,44.53125,-120.78125
4356,44.53125,-120.28125
4357,44.53125,-120.15625
4358,44.53125,-119.96875
4359,44.53125,-119.90625
4360,44.53125,-119.84375
4361,44.53125,-119.78125
4362,44.53125,-119.71875
4363,44.53125,-119.65625
4364,44.53125,-119.59375
4365,44.53125,-119.53125
4366,44.53125,-119.46875
4367,44.53125,-119.40625
4368,44.53125,-119.03125
4369,44.53125,-118.21875
4370,44.53125,-118.15625
4371,44.53125,-118.09375
4372,44.53125,-118.03125
4373,44.53125,-117.96875
4374,44.53125,-117.71875
4375,44.53125,-117.40625
4376,44.53125,-117.21875
4377,44.53125,-117.15625
4378,44.53125,-116.71875
4379,44.53125,-116.65625
4380,44.53125,-116.40625
4381,44.53125,-114.28125
4382,44.53125,-114.21875
4383,44.53125,-114.15625
4384,44.53125,-113.96875
4385,44.53125,-113.90625
4386,44.53125,-113.84375
4387,44.53125,-113.78125
4388,44.53125,-113.71875
4389,44.53125,-113.28125
4390,44.53125,-113.21875
4391,44.59375,-121.46875
4392,44.59375,-121.40625
4393,44.59375,-121.34375
4394,44.59375,-121.28125
4395,44.59375,-121.21875
4396,44.59375,-121.15625
4397,44.59375,-121.09375
4398,44.59375,-121.03125
4399,44.59375,-120.96875
4400,44.59375,-120.90625
4401,44.59375,-120.84375
4402,44.59375,-120.78125
4403,44.59375,-120.71875
4404,44.59375,-120.65625
4405,44.59375,-120.40625
4406,44.59375,-120.34375
4407,44.59375,-120.28125
4408,44.59375,-120.21875
4409,44.59375,-120.15625
4410,44.59375,-120.09375
4411,44.59375,-119.90625
4412,44.59375,-119.84375
4413,44.59375,-119.71875
4414,44.59375,-119.65625
4415,44.59375,-119.59375
4416,44.59375,-119.21875
4417,44.59375,-119.15625
4418,44.59375,-117.53125
4419,44.59375,-117.46875
4420,44.59375,-117.40625
4421,44.59375,-116.65625
4422,44.59375,-116.59375
4423,44.59375,-116.46875
4424,44.59375,-116.40625
4425,44.59375,-114.21875
4426,44.59375,-114.15625
4427,44.59375,-114.03125
4428,44.59375,-113.96875
4429,44.59375,-113.90625
4430,44.59375,-113.84375
4431,44.59375,-113.78125
4432,44.59375,-113.34375
4433,44.59375,-113.28125
4434,44.59375,-113.21875
4435,44.65625,-121.46875
4436,44.65625,-121.40625
4437,44.65625,-121.34375
4438,44.65625,-121.28125
4439,44.65625,-121.21875
4440,44.65625,-121.15625
4441,44.65625,-121.09375
4442,44.65625,-121.03125
4443,44.65625,-120.96875
4444,44.65625,-120.90625
4445,44.65625,-120.84375
4446,44.65625,-120.78125
4447,44.65625,-120.71875
4448,44.65625,-120.65625
4449,44.65625,-120.59375
4450,44.65625,-120.53125
4451,44.65625,-120.46875
4452,44.65625,-120.40625
4453,44.65625,-120.34375
4454,44.65625,-120.28125
4455,44.65625,-120.21875
4456,44.65625,-120.15625
4457,44.65625,-120.09375
4458,44.65625,-120.03125
4459,44.65625,-119.65625
4460,44.65625,-119.40625
4461,44.65625,-119.21875
4462,44.65625,-119.15625
4463,44.65625,-117.59375
4464,44.65625,-117.53125
4465,44.65625,-117.46875
4466,44.65625,-114.15625
4467,44.65625,-114.09375
4468,44.65625,-114.03125
4469,44.65625,-113.96875
4470,44.65625,-113.90625
4471,44.65625,-113.46875
4472,44.65625,-113.40625
4473,44.65625,-113.34375
4474,44.65625,-113.28125
4475,44.65625,-113.21875
4476,44.71875,-121.46875
4477,44.71875,-121.40625
4478,44.71875,-121.34375
4479,44.71875,-121.28125
4480,44.71875,-121.21875
4481,44.71875,-121.15625
4482,44.71875,-121.09375
4483,44.71875,-121.03125
4484,44.71875,-120.96875
4485,44.71875,-120.90625
4486,44.71875,-120.84375
4487,44.71875,-120.78125
4488,44.71875,-120.71875
4489,44.71875,-120.65625
4490,44.71875,-120.59375
4491,44.71875,-120.53125
4492,44.71875,-120.46875
4493,44.71875,-120.40625
4494,44.71875,-120.34375
4495,44.71875,-120.28125
4496,44.71875,-120.21875
4497,44.71875,-120.15625
4498,44.71875,-120.09375
4499,44.71875,-120.03125
4500,44.71875,-119.96875
4501,44.71875,-119.84375
4502,44.71875,-119.78125
4503,44.71875,-119.71875
4504,44.71875,-119.65625
4505,44.71875,-119.59375
4506,44.71875,-119.53125
4507,44.71875,-119.46875
4508,44.71875,-119.40625
4509,44.71875,-119.15625
4510,44.71875,-119.09375
4511,44.71875,-119.03125
4512,44.71875,-117.84375
4513,44.71875,-117.78125
4514,44.71875,-117.71875
4515,44.71875,-117.21875
4516,44.71875,-117.15625
4517,44.71875,-117.09375
4518,44.71875,-116.46875
4519,44.71875,-114.09375
4520,44.71875,-114.03125
4521,44.71875,-113.53125
4522,44.71875,-113.46875
4523,44.71875,-113.40625
4524,44.71875,-113.34375
4525,44.71875,-113.28125
4526,44.78125,-121.46875
4527,44.78125,-121.40625
4528,44.78125,-121.34375
4529,44.78125,-121.28125
4530,44.78125,-121.21875
4531,44.78125,-121.15625
4532,44.78125,-121.09375
4533,44.78125,-121.03125
4534,44.78125,-120.96875
4535,44.78125,-120.90625
4536,44.78125,-120.84375
4537,44.78125,-120.78125
4538,44.78125,-120.71875
4539,44.78125,-120.65625
4540,44.78125,-120.59375
4541,44.78125,-120.53125
4542,44.78125,-120.46875
4543,44.78125,-120.40625
4544,44.78125,-120.34375
4545,44.78125,-120.28125
4546,44.78125,-120.21875
4547,44.78125,-120.15625
4548,44.78125,-120.09375
4549,44.78125,-120.03125
4550,44.78125,-119.96875
4551,44.78125,-119.90625
4552,44.78125,-119.84375
4553,44.78125,-119.78125
4554,44.78125,-119.71875
4555,44.78125,-119.65625
4556,44.78125,-119.59375
4557,44.78125,-119.53125
4558,44.78125,-119.46875
4559,44.78125,-119.40625
4560,44.78125,-119.34375
4561,44.78125,-119.28125
4562,44.78125,-119.21875
4563,44.78125,-119.15625
4564,44.78125,-119.09375
4565,44.78125,-119.03125
4566,44.78125,-118.96875
4567,44.78125,-118.90625
4568,44.78125,-117.84375
4569,44.78125,-117.78125
4570,44.78125,-117.71875
4571,44.78125,-117.65625
4572,44.78125,-117.59375
4573,44.78125,-117.53125
4574,44.78125,-117.46875
4575,44.78125,-117.28125
4576,44.78125,-117.21875
4577,44.78125,-117.15625
4578,44.78125,-117.03125
4579,44.78125,-116.96875
4580,44.78125,-116.46875
4581,44.78125,-114.09375
4582,44.78125,-114.03125
4583,44.78125,-113.96875
4584,44.78125,-113.59375
4585,44.78125,-113.53125
4586,44.78125,-113.46875
4587,44.78125,-113.21875
4588,44.84375,-121.46875
4589,44.84375,-121.40625
4590,44.84375,-121.34375
4591,44.84375,-121.28125
4592,44.84375,-121.21875
4593,44.84375,-121.15625
4594,44.84375,-121.09375
4595,44.84375,-121.03125
4596,44.84375,-120.96875
4597,44.84375,-120.90625
4598,44.84375,-120.84375
4599,44.84375,-120.78125
4600,44.84375,-120.71875
4601,44.84375,-120.65625
4602,44.84375,-120.59375
4603,44.84375,-120.53125
4604,44.84375,-120.46875
4605,44.84375,-120.40625
4606,44.84375,-120.34375
4607,44.84375,-120.28125
4608,44.84375,-120.21875
4609,44.84375,-120.15625
4610,44.84375,-120.09375
4611,44.84375,-120.03125
4612,44.84375,-119.96875
4613,44.84375,-119.90625
4614,44.84375,-119.84375
4615,44.84375,-119.78125
4616,44.84375,-119.71875
4617,44.84375,-119.65625
4618,44.84375,-119.59375
4619,44.84375,-119.53125
4620,44.84375,-119.46875
4621,44.84375,-119.40625
4622,44.84375,-119.34375
4623,44.84375,-119.28125
4624,44.84375,-119.21875
4625,44.84375,-119.15625
4626,44.84375,-119.09375
4627,44.84375,-119.03125
4628,44.84375,-118.96875
4629,44.84375,-117.96875
4630,44.84375,-117.90625
4631,44.84375,-117.84375
4632,44.84375,-117.78125
4633,44.84375,-117.71875
4634,44.84375,-117.65625
4635,44.84375,-117.59375
4636,44.84375,-117.53125
4637,44.84375,-117.46875
4638,44.84375,-117.40625
4639,44.84375,-117.09375
4640,44.84375,-117.03125
4641,44.84375,-116.96875
4642,44.84375,-116.90625
4643,44.84375,-113.71875
4644,44.84375,-113.65625
4645,44.84375,-113.59375
4646,44.90625,-121.46875
4647,44.90625,-121.40625
4648,44.90625,-121.34375
4649,44.90625,-121.28125
4650,44.90625,-121.21875
4651,44.90625,-121.15625
4652,44.90625,-121.09375
4653,44.90625,-121.03125
4654,44.90625,-120.96875
4655,44.90625,-120.90625
4656,44.90625,-120.84375
4657,44.90625,-120.78125
4658,44.90625,-120.71875
4659,44.90625,-120.65625
4660,44.90625,-120.59375
4661,44.90625,-120.53125
4662,44.90625,-120.46875
4663,44.90625,-120.40625
4664,44.90625,-120.34375
4665,44.90625,-120.28125
4666,44.90625,-120.21875
4667,44.90625,-120.15625
4668,44.90625,-120.09375
4669,44.90625,-120.03125
4670,44.90625,-119.96875
4671,44.90625,-119.90625
4672,44.90625,-119.84375
4673,44.90625,-119.78125
4674,44.90625,-119.71875
4675,44.90625,-119.65625
4676,44.90625,-119.59375
4677,44.90625,-119.53125
4678,44.90625,-119.46875
4679,44.90625,-119.40625
4680,44.90625,-119.34375
4681,44.90625,-119.28125
4682,44.90625,-119.21875
4683,44.90625,-119.15625
4684,44.90625,-119.09375
4685,44.90625,-117.96875
4686,44.90625,-117.90625
4687,44.90625,-117.84375
4688,44.90625,-117.78125
4689,44.90625,-117.71875
4690,44.90625,-117.65625
4691,44.90625,-117.59375
4692,44.90625,-117.53125
4693,44.90625,-117.09375
4694,44.90625,-117.03125
4695,44.90625,-116.96875
4696,44.90625,-116.84375
4697,44.90625,-113.96875
4698,44.90625,-113.65625
4699,44.96875,-121.46875
4700,44.96875,-121.40625
4701,44.96875,-121.34375
4702,44.96875,-121.28125
4703,44.96875,-121.21875
4704,44.96875,-121.15625
4705,44.96875,-121.09375
4706,44.96875,-121.03125
4707,44.96875,-120.96875
4708,44.96875,-120.90625
4709,44.96875,-120.84375
4710,44.96875,-120.78125
4711,44.96875,-120.71875
4712,44.96875,-120.65625
4713,44.96875,-120.59375
4714,44.96875,-120.53125
4715,44.96875,-120.46875
4716,44.96875,-120.40625
4717,44.96875,-120.34375
4718,44.96875,-120.28125
4719,44.96875,-120.21875
4720,44.96875,-120.15625
4721,44.96875,-120.09375
4722,44.96875,-120.03125
4723,44.96875,-119.90625
4724,44.96875,-119.78125
4725,44.96875,-119.65625
4726,44.96875,-119.59375
4727,44.96875,-119.53125
4728,44.96875,-119.46875
4729,44.96875,-119.40625
4730,44.96875,-119.34375
4731,44.96875,-119.28125
4732,44.96875,-119.21875
4733,44.96875,-119.15625
4734,44.96875,-118.96875
4735,44.96875,-118.03125
4736,44.96875,-117.96875
4737,44.96875,-117.90625
4738,44.96875,-117.84375
4739,44.96875,-117.78125
4740,44.96875,-117.71875
4741,44.96875,-117.65625
4742,44.96875,-116.84375
4743,44.96875,-113.65625
4744,44.96875,-113.59375
4745,45.03125,-121.46875
4746,45.03125,-121.40625
4747,45.03125,-121.34375
4748,45.03125,-121.28125
4749,45.03125,-121.21875
4750,45.03125,-121.15625
4751,45.03125,-121.09375
4752,45.03125,-121.03125
4753,45.03125,-120.96875
4754,45.03125,-120.90625
4755,45.03125,-120.84375
4756,45.03125,-120.78125
4757,45.03125,-120.71875
4758,45.03125,-120.65625
4759,45.03125,-120.59375
4760,45.03125,-120.53125
4761,45.03125,-120.46875
4762,45.03125,-120.40625
4763,45.03125,-120.34375
4764,45.03125,-120.28125
4765,45.03125,-120.21875
4766,45.03125,-120.15625
4767,45.03125,-120.09375
4768,45.03125,-120.03125
4769,45.03125,-119.96875
4770,45.03125,-119.90625
4771,45.03125,-119.84375
4772,45.03125,-119.65625
4773,45.03125,-119.53125
4774,45.03125,-119.46875
4775,45.03125,-119.40625
4776,45.03125,-119.34375
4777,45.03125,-119.28125
4778,45.03125,-119.15625
4779,45.03125,-119.09375
4780,45.03125,-119.03125
4781,45.03125,-118.96875
4782,45.03125,-118.90625
4783,45.03125,-118.03125
4784,45.03125,-117.96875
4785,45.03125,-117.90625
4786,45.03125,-117.84375
4787,45.03125,-117.78125
4788,45.03125,-117.71875
4789,45.03125,-117.65625
4790,45.03125,-113.71875
4791,45.03125,-113.65625
4792,45.03125,-113.59375
4793,45.09375,-121.46875
4794,45.09375,-121.40625
4795,45.09375,-121.34375
4796,45.09375,-121.28125
4797,45.09375,-121.21875
4798,45.09375,-121.15625
4799,45.09375,-121.09375
4800,45.09375,-121.03125
4801,45.09375,-120.96875
4802,45.09375,-120.90625
4803,45.09375,-120.84375
4804,45.09375,-120.78125
4805,45.09375,-120.71875
4806,45.09375,-120.65625
4807,45.09375,-120.59375
4808,45.09375,-120.53125
4809,45.09375,-120.46875
4810,45.09375,-120.40625
4811,45.09375,-120.34375
4812,45.09375,-120.28125
4813,45.09375,-120.21875
4814,45.09375,-120.15625
4815,45.09375,-120.09375
4816,45.09375,-120.03125
4817,45.09375,-119.96875
4818,45.09375,-119.90625
4819,45.09375,-119.84375
4820,45.09375,-119.78125
4821,45.09375,-119.71875
4822,45.09375,-119.65625
4823,45.09375,-119.59375
4824,45.09375,-118.96875
4825,45.09375,-117.96875
4826,45.09375,-117.90625
4827,45.09375,-117.84375
4828,45.09375,-116.78125
4829,45.09375,-113.90625
4830,45.09375,-113.84375
4831,45.09375,-113.78125
4832,45.09375,-113.71875
4833,45.09375,-113.65625
4834,45.15625,-121.40625
4835,45.15625,-121.34375
4836,45.15625,-121.28125
4837,45.15625,-121.21875
4838,45.15625,-121.15625
4839,45.15625,-121.09375
4840,45.15625,-121.03125
4841,45.15625,-120.96875
4842,45.15625,-120.90625
4843,45.15625,-120.84375
4844,45.15625,-120.78125
4845,45.15625,-120.71875
4846,45.15625,-120.65625
4847,45.15625,-120.59375
4848,45.15625,-120.53125
4849,45.15625,-120.46875
4850,45.15625,-120.40625
4851,45.15625,-120.34375
4852,45.15625,-120.28125
4853,45.15625,-120.21875
4854,45.15625,-120.15625
4855,45.15625,-120.09375
4856,45.15625,-120.03125
4857,45.15625,-119.96875
4858,45.15625,-119.90625
4859,45.15625,-119.84375
4860,45.15625,-119.78125
4861,45.15625,-119.71875
4862,45.15625,-119.65625
4863,45.15625,-119.59375
4864,45.15625,-119.53125
4865,45.15625,-119.46875
4866,45.15625,-118.96875
4867,45.15625,-118.90625
4868,45.15625,-118.84375
4869,45.15625,-117.96875
4870,45.15625,-117.90625
4871,45.15625,-117.84375
4872,45.15625,-113.90625
4873,45.15625,-113.84375
4874,45.15625,-113.78125
4875,45.15625,-113.71875
4876,45.21875,-121.40625
4877,45.21875,-121.34375
4878,45.21875,-121.28125
4879,45.21875,-121.21875
4880,45.21875,-121.15625
4881,45.21875,-121.09375
4882,45.21875,-121.03125
4883,45.21875,-120.96875
4884,45.21875,-120.90625
4885,45.21875,-120.84375
4886,45.21875,-120.78125
4887,45.21875,-120.71875
4888,45.21875,-120.65625
4889,45.21875,-120.59375
4890,45.21875,-120.53125
4891,45.21875,-120.46875
4892,45.21875,-120.40625
4893,45.21875,-120.34375
4894,45.21875,-120.28125
4895,45.21875,-120.21875
4896,45.21875,-120.15625
4897,45.21875,-120.09375
4898,45.21875,-120.03125
4899,45.21875,-119.96875
4900,45.21875,-119.90625
4901,45.21875,-119.84375
4902,45.21875,-119.78125
4903,45.21875,-119.71875
4904,45.21875,-119.65625
4905,45.21875,-119.59375
4906,45.21875,-119.53125
4907,45.21875,-119.46875
4908,45.21875,-119.40625
4909,45.21875,-118.96875
4910,45.21875,-118.40625
4911,45.21875,-117.90625
4912,45.21875,-117.84375
4913,45.21875,-117.78125
4914,45.21875,-113.90625
4915,45.21875,-113.84375
4916,45.28125,-121.34375
4917,45.28125,-121.28125
4918,45.28125,-121.21875
4919,45.28125,-121.15625
4920,45.28125,-121.09375
4921,45.28125,-121.03125
4922,45.28125,-120.96875
4923,45.28125,-120.90625
4924,45.28125,-120.84375
4925,45.28125,-120.78125
4926,45.28125,-120.71875
4927,45.28125,-120.65625
4928,45.28125,-120.59375
4929,45.28125,-120.53125
4930,45.28125,-120.46875
4931,45.28125,-120.40625
4932,45.28125,-120.34375
4933,45.28125,-120.28125
4934,45.28125,-120.21875
4935,45.28125,-120.15625
4936,45.28125,-120.09375
4937,45.28125,-120.03125
4938,45.28125,-119.96875
4939,45.28125,-119.90625
4940,45.28125,-119.84375
4941,45.28125,-119.78125
4942,45.28125,-119.71875
4943,45.28125,-119.65625
4944,45.28125,-119.59375
4945,45.28125,-119.53125
4946,45.28125,-119.46875
4947,45.28125,-119.40625
4948,45.28125,-119.34375
4949,45.28125,-119.28125
4950,45.28125,-119.21875
4951,45.28125,-119.15625
4952,45.28125,-119.09375
4953,45.28125,-119.03125
4954,45.28125,-118.40625
4955,45.28125,-118.28125
4956,45.28125,-118.21875
4957,45.28125,-118.03125
4958,45.28125,-117.96875
4959,45.28125,-117.90625
4960,45.28125,-117.84375
4961,45.28125,-117.78125
4962,45.28125,-113.90625
4963,45.28125,-113.84375
4964,45.34375,-121.34375
4965,45.34375,-121.28125
4966,45.34375,-121.21875
4967,45.34375,-121.15625
4968,45.34375,-121.09375
4969,45.34375,-121.03125
4970,45.34375,-120.96875
4971,45.34375,-120.90625
4972,45.34375,-120.84375
4973,45.34375,-120.78125
4974,45.34375,-120.71875
4975,45.34375,-120.65625
4976,45.34375,-120.59375
4977,45.34375,-120.53125
4978,45.34375,-120.46875
4979,45.34375,-120.40625
4980,45.34375,-120.34375
4981,45.34375,-120.28125
4982,45.34375,-120.21875
4983,45.34375,-120.15625
4984,45.34375,-120.09375
4985,45.34375,-120.03125
4986,45.34375,-119.96875
4987,45.34375,-119.90625
4988,45.34375,-119.84375
4989,45.34375,-119.78125
4990,45.34375,-119.71875
4991,45.34375,-119.65625
4992,45.34375,-119.59375
4993,45.34375,-119.53125
4994,45.34375,-119.46875
4995,45.34375,-119.40625
4996,45.34375,-119.34375
4997,45.34375,-119.28125
4998,45.34375,-119.21875
4999,45.34375,-119.15625
5000,45.34375,-119.09375
5001,45.34375,-119.03125
5002,45.34375,-118.96875
5003,45.34375,-118.90625
5004,45.34375,-118.28125
5005,45.34375,-118.21875
5006,45.34375,-118.15625
5007,45.34375,-118.09375
5008,45.34375,-118.03125
5009,45.34375,-117.96875
5010,45.34375,-117.90625
5011,45.34375,-117.84375
5012,45.34375,-116.34375
5013,45.34375,-113.90625
5014,45.40625,-121.34375
5015,45.40625,-121.28125
5016,45.40625,-121.21875
5017,45.40625,-121.15625
5018,45.40625,-121.09375
5019,45.40625,-121.03125
5020,45.40625,-120.96875
5021,45.40625,-120.90625
5022,45.40625,-120.84375
5023,45.40625,-120.78125
5024,45.40625,-120.71875
5025,45.40625,-120.65625
5026,45.40625,-120.59375
5027,45.40625,-120.53125
5028,45.40625,-120.46875
5029,45.40625,-120.40625
5030,45.40625,-120.34375
5031,45.40625,-120.28125
5032,45.40625,-120.21875
5033,45.40625,-120.15625
5034,45.40625,-120.09375
5035,45.40625,-120.03125
5036,45.40625,-119.96875
5037,45.40625,-119.90625
5038,45.40625,-119.84375
5039,45.40625,-119.78125
5040,45.40625,-119.71875
5041,45.40625,-119.65625
5042,45.40625,-119.59375
5043,45.40625,-119.53125
5044,45.40625,-119.46875
5045,45.40625,-119.40625
5046,45.40625,-119.34375
5047,45.40625,-119.28125
5048,45.40625,-119.21875
5049,45.40625,-119.15625
5050,45.40625,-119.09375
5051,45.40625,-119.03125
5052,45.40625,-118.96875
5053,45.40625,-118.90625
5054,45.40625,-118.84375
5055,45.40625,-118.78125
5056,45.40625,-118.71875
5057,45.40625,-118.65625
5058,45.40625,-118.03125
5059,45.40625,-117.96875
5060,45.40625,-117.90625
5061,45.40625,-117.84375
5062,45.40625,-117.28125
5063,45.40625,-117.21875
5064,45.40625,-117.15625
5065,45.40625,-116.78125
5066,45.40625,-116.34375
5067,45.40625,-113.96875
5068,45.46875,-121.34375
5069,45.46875,-121.28125
5070,45.46875,-121.21875
5071,45.46875,-121.15625
5072,45.46875,-121.09375
5073,45.46875,-121.03125
5074,45.46875,-120.96875
5075,45.46875,-120.90625
5076,45.46875,-120.84375
5077,45.46875,-120.78125
5078,45.46875,-120.71875
5079,45.46875,-120.65625
5080,45.46875,-120.59375
5081,45.46875,-120.53125
5082,45.46875,-120.46875
5083,45.46875,-120.40625
5084,45.46875,-120.34375
5085,45.46875,-120.28125
5086,45.46875,-120.21875
5087,45.46875,-120.15625
5088,45.46875,-120.09375
5089,45.46875,-120.03125
5090,45.46875,-119.96875
5091,45.46875,-119.90625
5092,45.46875,-119.84375
5093,45.46875,-119.78125
5094,45.46875,-119.71875
5095,45.46875,-119.65625
5096,45.46875,-119.59375
5097,45.46875,-119.53125
5098,45.46875,-119.46875
5099,45.46875,-119.40625
5100,45.46875,-119.34375
5101,45.46875,-119.28125
5102,45.46875,-119.21875
5103,45.46875,-119.15625
5104,45.46875,-119.09375
5105,45.46875,-119.03125
5106,45.46875,-118.96875
