,lat_greatbasin,lon_greatbasin
3935,39.71875,-114.53125
3936,39.71875,-114.46875
3937,39.71875,-114.40625
3938,39.71875,-114.34375
3939,39.71875,-114.28125
3940,39.71875,-114.15625
3941,39.71875,-114.09375
3942,39.71875,-114.03125
3943,39.71875,-113.90625
3944,39.71875,-113.84375
3945,39.71875,-113.78125
3946,39.71875,-113.71875
3947,39.71875,-113.65625
3948,39.71875,-113.59375
3949,39.71875,-113.53125
3950,39.71875,-113.46875
3951,39.71875,-113.40625
3952,39.71875,-113.34375
3953,39.71875,-113.28125
3954,39.71875,-113.21875
3955,39.71875,-113.15625
3956,39.71875,-113.09375
3957,39.71875,-113.03125
3958,39.71875,-112.96875
3959,39.71875,-112.90625
3960,39.71875,-112.84375
3961,39.71875,-112.78125
3962,39.71875,-112.71875
3963,39.71875,-112.65625
3964,39.71875,-112.59375
3965,39.71875,-112.53125
3966,39.71875,-112.46875
3967,39.71875,-112.40625
3968,39.71875,-112.34375
3969,39.71875,-112.28125
3970,39.71875,-112.21875
3971,39.71875,-112.15625
3972,39.71875,-112.09375
3973,39.71875,-112.03125
3974,39.71875,-111.96875
3975,39.71875,-111.90625
3976,39.71875,-111.84375
3977,39.71875,-111.78125
3978,39.78125,-119.78125
3979,39.78125,-119.71875
3980,39.78125,-119.65625
3981,39.78125,-119.59375
3982,39.78125,-119.53125
3983,39.78125,-119.40625
3984,39.78125,-119.34375
3985,39.78125,-119.28125
3986,39.78125,-119.21875
3987,39.78125,-119.15625
3988,39.78125,-119.09375
3989,39.78125,-119.03125
3990,39.78125,-118.96875
3991,39.78125,-118.90625
3992,39.78125,-118.84375
3993,39.78125,-118.78125
3994,39.78125,-118.71875
3995,39.78125,-118.65625
3996,39.78125,-118.59375
3997,39.78125,-118.53125
3998,39.78125,-118.46875
3999,39.78125,-118.40625
4000,39.78125,-118.34375
4001,39.78125,-118.28125
4002,39.78125,-118.21875
4003,39.78125,-118.15625
4004,39.78125,-118.09375
4005,39.78125,-118.03125
4006,39.78125,-117.96875
4007,39.78125,-117.90625
4008,39.78125,-117.84375
4009,39.78125,-117.78125
4010,39.78125,-117.71875
4011,39.78125,-117.65625
4012,39.78125,-117.59375
4013,39.78125,-117.53125
4014,39.78125,-117.46875
4015,39.78125,-117.40625
4016,39.78125,-117.34375
4017,39.78125,-117.28125
4018,39.78125,-117.21875
4019,39.78125,-117.15625
4020,39.78125,-117.09375
4021,39.78125,-117.03125
4022,39.78125,-116.96875
4023,39.78125,-116.84375
4024,39.78125,-116.78125
4025,39.78125,-116.71875
4026,39.78125,-116.65625
4027,39.78125,-116.53125
4028,39.78125,-116.46875
4029,39.78125,-116.40625
4030,39.78125,-116.34375
4031,39.78125,-116.28125
4032,39.78125,-116.21875
4033,39.78125,-116.15625
4034,39.78125,-116.09375
4035,39.78125,-116.03125
4036,39.78125,-115.96875
4037,39.78125,-115.90625
4038,39.78125,-115.78125
4039,39.78125,-115.71875
4040,39.78125,-115.65625
4041,39.78125,-115.59375
4042,39.78125,-115.53125
4043,39.78125,-115.46875
4044,39.78125,-115.40625
4045,39.78125,-115.34375
4046,39.78125,-115.28125
4047,39.78125,-115.21875
4048,39.78125,-115.15625
4049,39.78125,-115.09375
4050,39.78125,-114.96875
4051,39.78125,-114.90625
4052,39.78125,-114.84375
4053,39.78125,-114.78125
4054,39.78125,-114.71875
4055,39.78125,-114.65625
4056,39.78125,-114.59375
4057,39.78125,-114.53125
4058,39.78125,-114.46875
4059,39.78125,-114.40625
4060,39.78125,-114.34375
4061,39.78125,-114.28125
4062,39.78125,-114.21875
4063,39.78125,-114.15625
4064,39.78125,-113.84375
4065,39.78125,-113.78125
4066,39.78125,-113.71875
4067,39.78125,-113.65625
4068,39.78125,-113.59375
4069,39.78125,-113.53125
4070,39.78125,-113.46875
4071,39.78125,-113.40625
4072,39.78125,-113.34375
4073,39.78125,-113.28125
4074,39.78125,-113.21875
4075,39.78125,-113.15625
4076,39.78125,-113.09375
4077,39.78125,-113.03125
4078,39.78125,-112.96875
4079,39.78125,-112.90625
4080,39.78125,-112.84375
4081,39.78125,-112.78125
4082,39.78125,-112.71875
4083,39.78125,-112.65625
4084,39.78125,-112.59375
4085,39.78125,-112.53125
4086,39.78125,-112.46875
4087,39.78125,-112.40625
4088,39.78125,-112.34375
4089,39.78125,-112.28125
4090,39.78125,-112.21875
4091,39.78125,-112.15625
4092,39.78125,-112.03125
4093,39.78125,-111.96875
4094,39.78125,-111.90625
4095,39.78125,-111.84375
4096,39.84375,-119.78125
4097,39.84375,-119.71875
4098,39.84375,-119.65625
4099,39.84375,-119.59375
4100,39.84375,-119.53125
4101,39.84375,-119.46875
4102,39.84375,-119.40625
4103,39.84375,-119.34375
4104,39.84375,-119.28125
4105,39.84375,-119.21875
4106,39.84375,-119.15625
4107,39.84375,-119.09375
4108,39.84375,-119.03125
4109,39.84375,-118.96875
4110,39.84375,-118.90625
4111,39.84375,-118.84375
4112,39.84375,-118.78125
4113,39.84375,-118.71875
4114,39.84375,-118.65625
4115,39.84375,-118.59375
4116,39.84375,-118.53125
4117,39.84375,-118.46875
4118,39.84375,-118.40625
4119,39.84375,-118.34375
4120,39.84375,-118.28125
4121,39.84375,-118.21875
4122,39.84375,-118.15625
4123,39.84375,-118.09375
4124,39.84375,-118.03125
4125,39.84375,-117.96875
4126,39.84375,-117.90625
4127,39.84375,-117.84375
4128,39.84375,-117.78125
4129,39.84375,-117.71875
4130,39.84375,-117.65625
4131,39.84375,-117.59375
4132,39.84375,-117.53125
4133,39.84375,-117.46875
4134,39.84375,-117.40625
4135,39.84375,-117.34375
4136,39.84375,-117.28125
4137,39.84375,-117.21875
4138,39.84375,-117.15625
4139,39.84375,-117.09375
4140,39.84375,-117.03125
4141,39.84375,-116.96875
4142,39.84375,-116.90625
4143,39.84375,-116.84375
4144,39.84375,-116.78125
4145,39.84375,-116.71875
4146,39.84375,-116.65625
4147,39.84375,-116.59375
4148,39.84375,-116.53125
4149,39.84375,-116.46875
4150,39.84375,-116.40625
4151,39.84375,-116.21875
4152,39.84375,-116.15625
4153,39.84375,-116.09375
4154,39.84375,-116.03125
4155,39.84375,-115.96875
4156,39.84375,-115.90625
4157,39.84375,-115.71875
4158,39.84375,-115.65625
4159,39.84375,-115.59375
4160,39.84375,-115.53125
4161,39.84375,-115.46875
4162,39.84375,-115.40625
4163,39.84375,-115.34375
4164,39.84375,-115.21875
4165,39.84375,-115.15625
4166,39.84375,-115.09375
4167,39.84375,-114.96875
4168,39.84375,-114.90625
4169,39.84375,-114.84375
4170,39.84375,-114.78125
4171,39.84375,-114.71875
4172,39.84375,-114.59375
4173,39.84375,-114.53125
4174,39.84375,-114.46875
4175,39.84375,-114.40625
4176,39.84375,-114.34375
4177,39.84375,-114.28125
4178,39.84375,-114.21875
4179,39.84375,-114.15625
4180,39.84375,-114.09375
4181,39.84375,-114.03125
4182,39.84375,-113.84375
4183,39.84375,-113.78125
4184,39.84375,-113.71875
4185,39.84375,-113.65625
4186,39.84375,-113.59375
4187,39.84375,-113.53125
4188,39.84375,-113.46875
4189,39.84375,-113.40625
4190,39.84375,-113.34375
4191,39.84375,-113.28125
4192,39.84375,-113.21875
4193,39.84375,-113.15625
4194,39.84375,-113.09375
4195,39.84375,-113.03125
4196,39.84375,-112.96875
4197,39.84375,-112.90625
4198,39.84375,-112.84375
4199,39.84375,-112.78125
4200,39.84375,-112.71875
4201,39.84375,-112.65625
4202,39.84375,-112.59375
4203,39.84375,-112.53125
4204,39.84375,-112.46875
4205,39.84375,-112.21875
4206,39.84375,-112.15625
4207,39.84375,-112.03125
4208,39.84375,-111.96875
4209,39.84375,-111.90625
4210,39.84375,-111.84375
4211,39.90625,-119.78125
4212,39.90625,-119.71875
4213,39.90625,-119.65625
4214,39.90625,-119.59375
4215,39.90625,-119.53125
4216,39.90625,-119.46875
4217,39.90625,-119.40625
4218,39.90625,-119.34375
4219,39.90625,-119.28125
4220,39.90625,-119.21875
4221,39.90625,-119.15625
4222,39.90625,-119.09375
4223,39.90625,-119.03125
4224,39.90625,-118.96875
4225,39.90625,-118.90625
4226,39.90625,-118.84375
4227,39.90625,-118.78125
4228,39.90625,-118.71875
4229,39.90625,-118.65625
4230,39.90625,-118.59375
4231,39.90625,-118.53125
4232,39.90625,-118.46875
4233,39.90625,-118.40625
4234,39.90625,-118.34375
4235,39.90625,-118.28125
4236,39.90625,-118.21875
4237,39.90625,-118.15625
4238,39.90625,-118.09375
4239,39.90625,-118.03125
4240,39.90625,-117.96875
4241,39.90625,-117.90625
4242,39.90625,-117.84375
4243,39.90625,-117.78125
4244,39.90625,-117.71875
4245,39.90625,-117.65625
4246,39.90625,-117.59375
4247,39.90625,-117.53125
4248,39.90625,-117.46875
4249,39.90625,-117.40625
4250,39.90625,-117.34375
4251,39.90625,-117.28125
4252,39.90625,-117.21875
4253,39.90625,-117.15625
4254,39.90625,-117.09375
4255,39.90625,-117.03125
4256,39.90625,-116.96875
4257,39.90625,-116.90625
4258,39.90625,-116.84375
4259,39.90625,-116.78125
4260,39.90625,-116.71875
4261,39.90625,-116.65625
4262,39.90625,-116.59375
4263,39.90625,-116.53125
4264,39.90625,-116.46875
4265,39.90625,-116.40625
4266,39.90625,-116.15625
4267,39.90625,-116.09375
4268,39.90625,-116.03125
4269,39.90625,-115.96875
4270,39.90625,-115.90625
4271,39.90625,-115.71875
4272,39.90625,-115.65625
4273,39.90625,-115.59375
4274,39.90625,-115.46875
4275,39.90625,-115.40625
4276,39.90625,-115.34375
4277,39.90625,-115.21875
4278,39.90625,-115.15625
4279,39.90625,-115.09375
4280,39.90625,-114.96875
4281,39.90625,-114.90625
4282,39.90625,-114.84375
4283,39.90625,-114.78125
4284,39.90625,-114.71875
4285,39.90625,-114.59375
4286,39.90625,-114.53125
4287,39.90625,-114.46875
4288,39.90625,-114.34375
4289,39.90625,-114.28125
4290,39.90625,-114.21875
4291,39.90625,-114.15625
4292,39.90625,-114.09375
4293,39.90625,-114.03125
4294,39.90625,-113.96875
4295,39.90625,-113.78125
4296,39.90625,-113.71875
4297,39.90625,-113.65625
4298,39.90625,-113.59375
4299,39.90625,-113.53125
4300,39.90625,-113.46875
4301,39.90625,-113.40625
4302,39.90625,-113.34375
4303,39.90625,-113.28125
4304,39.90625,-113.21875
4305,39.90625,-113.15625
4306,39.90625,-113.09375
4307,39.90625,-113.03125
4308,39.90625,-112.96875
4309,39.90625,-112.90625
4310,39.90625,-112.84375
4311,39.90625,-112.78125
4312,39.90625,-112.71875
4313,39.90625,-112.65625
4314,39.90625,-112.59375
4315,39.90625,-112.53125
4316,39.90625,-112.21875
4317,39.90625,-112.15625
4318,39.90625,-112.03125
4319,39.90625,-111.96875
4320,39.90625,-111.90625
4321,39.90625,-111.84375
4322,39.96875,-119.78125
4323,39.96875,-119.65625
4324,39.96875,-119.59375
4325,39.96875,-119.53125
4326,39.96875,-119.46875
4327,39.96875,-119.40625
4328,39.96875,-119.34375
4329,39.96875,-119.28125
4330,39.96875,-119.21875
4331,39.96875,-119.15625
4332,39.96875,-119.09375
4333,39.96875,-119.03125
4334,39.96875,-118.96875
4335,39.96875,-118.90625
4336,39.96875,-118.84375
4337,39.96875,-118.78125
4338,39.96875,-118.71875
4339,39.96875,-118.65625
4340,39.96875,-118.59375
4341,39.96875,-118.53125
4342,39.96875,-118.46875
4343,39.96875,-118.40625
4344,39.96875,-118.34375
4345,39.96875,-118.28125
4346,39.96875,-118.21875
4347,39.96875,-118.15625
4348,39.96875,-118.09375
4349,39.96875,-118.03125
4350,39.96875,-117.96875
4351,39.96875,-117.90625
4352,39.96875,-117.84375
4353,39.96875,-117.78125
4354,39.96875,-117.71875
4355,39.96875,-117.65625
4356,39.96875,-117.59375
4357,39.96875,-117.53125
4358,39.96875,-117.46875
4359,39.96875,-117.40625
4360,39.96875,-117.34375
4361,39.96875,-117.28125
4362,39.96875,-117.21875
4363,39.96875,-117.15625
4364,39.96875,-117.09375
4365,39.96875,-117.03125
4366,39.96875,-116.96875
4367,39.96875,-116.90625
4368,39.96875,-116.84375
4369,39.96875,-116.78125
4370,39.96875,-116.71875
4371,39.96875,-116.65625
4372,39.96875,-116.59375
4373,39.96875,-116.53125
4374,39.96875,-116.46875
4375,39.96875,-116.40625
4376,39.96875,-116.34375
4377,39.96875,-116.28125
4378,39.96875,-116.21875
4379,39.96875,-116.15625
4380,39.96875,-116.09375
4381,39.96875,-116.03125
4382,39.96875,-115.96875
4383,39.96875,-115.90625
4384,39.96875,-115.78125
4385,39.96875,-115.71875
4386,39.96875,-115.65625
4387,39.96875,-115.46875
4388,39.96875,-115.34375
4389,39.96875,-115.28125
4390,39.96875,-115.21875
4391,39.96875,-115.15625
4392,39.96875,-115.09375
4393,39.96875,-115.03125
4394,39.96875,-114.96875
4395,39.96875,-114.84375
4396,39.96875,-114.78125
4397,39.96875,-114.71875
4398,39.96875,-114.65625
4399,39.96875,-114.53125
4400,39.96875,-114.46875
4401,39.96875,-114.34375
4402,39.96875,-114.28125
4403,39.96875,-114.21875
4404,39.96875,-114.15625
4405,39.96875,-114.09375
4406,39.96875,-114.03125
4407,39.96875,-113.96875
4408,39.96875,-113.78125
4409,39.96875,-113.71875
4410,39.96875,-113.65625
4411,39.96875,-113.59375
4412,39.96875,-113.53125
4413,39.96875,-113.46875
4414,39.96875,-113.40625
4415,39.96875,-113.34375
4416,39.96875,-113.28125
4417,39.96875,-113.21875
4418,39.96875,-113.15625
4419,39.96875,-113.09375
4420,39.96875,-113.03125
4421,39.96875,-112.96875
4422,39.96875,-112.90625
4423,39.96875,-112.84375
4424,39.96875,-112.78125
4425,39.96875,-112.03125
4426,39.96875,-111.96875
4427,39.96875,-111.90625
4428,39.96875,-111.84375
4429,39.96875,-111.78125
4430,40.03125,-119.65625
4431,40.03125,-119.59375
4432,40.03125,-119.53125
4433,40.03125,-119.46875
4434,40.03125,-119.40625
4435,40.03125,-119.34375
4436,40.03125,-119.28125
4437,40.03125,-119.21875
4438,40.03125,-119.15625
4439,40.03125,-119.09375
4440,40.03125,-119.03125
4441,40.03125,-118.96875
4442,40.03125,-118.90625
4443,40.03125,-118.84375
4444,40.03125,-118.78125
4445,40.03125,-118.71875
4446,40.03125,-118.65625
4447,40.03125,-118.59375
4448,40.03125,-118.53125
4449,40.03125,-118.46875
4450,40.03125,-118.40625
4451,40.03125,-118.34375
4452,40.03125,-118.28125
4453,40.03125,-118.21875
4454,40.03125,-118.15625
4455,40.03125,-118.09375
4456,40.03125,-118.03125
4457,40.03125,-117.96875
4458,40.03125,-117.90625
4459,40.03125,-117.84375
4460,40.03125,-117.78125
4461,40.03125,-117.71875
4462,40.03125,-117.65625
4463,40.03125,-117.59375
4464,40.03125,-117.53125
4465,40.03125,-117.46875
4466,40.03125,-117.40625
4467,40.03125,-117.34375
4468,40.03125,-117.28125
4469,40.03125,-117.21875
4470,40.03125,-117.15625
4471,40.03125,-117.09375
4472,40.03125,-117.03125
4473,40.03125,-116.96875
4474,40.03125,-116.90625
4475,40.03125,-116.84375
4476,40.03125,-116.78125
4477,40.03125,-116.71875
4478,40.03125,-116.65625
4479,40.03125,-116.59375
4480,40.03125,-116.53125
4481,40.03125,-116.46875
4482,40.03125,-116.40625
4483,40.03125,-116.34375
4484,40.03125,-116.28125
4485,40.03125,-116.21875
4486,40.03125,-116.15625
4487,40.03125,-116.03125
4488,40.03125,-115.96875
4489,40.03125,-115.90625
4490,40.03125,-115.78125
4491,40.03125,-115.71875
4492,40.03125,-115.65625
4493,40.03125,-115.53125
4494,40.03125,-115.46875
4495,40.03125,-115.40625
4496,40.03125,-115.28125
4497,40.03125,-115.21875
4498,40.03125,-115.09375
4499,40.03125,-115.03125
4500,40.03125,-114.96875
4501,40.03125,-114.84375
4502,40.03125,-114.78125
4503,40.03125,-114.71875
4504,40.03125,-114.65625
4505,40.03125,-114.59375
4506,40.03125,-114.53125
4507,40.03125,-114.46875
4508,40.03125,-114.34375
4509,40.03125,-114.28125
4510,40.03125,-114.21875
4511,40.03125,-114.15625
4512,40.03125,-114.09375
4513,40.03125,-114.03125
4514,40.03125,-113.96875
4515,40.03125,-113.90625
4516,40.03125,-113.84375
4517,40.03125,-113.78125
4518,40.03125,-113.71875
4519,40.03125,-113.65625
4520,40.03125,-113.59375
4521,40.03125,-113.53125
4522,40.03125,-113.46875
4523,40.03125,-113.40625
4524,40.03125,-113.34375
4525,40.03125,-113.28125
4526,40.03125,-113.21875
4527,40.03125,-113.15625
4528,40.03125,-113.09375
4529,40.03125,-113.03125
4530,40.03125,-112.96875
4531,40.03125,-112.90625
4532,40.03125,-112.84375
4533,40.03125,-112.78125
4534,40.03125,-112.65625
4535,40.03125,-112.46875
4536,40.03125,-112.40625
4537,40.03125,-112.34375
4538,40.03125,-112.28125
4539,40.03125,-112.09375
4540,40.03125,-112.03125
4541,40.03125,-111.96875
4542,40.03125,-111.90625
4543,40.03125,-111.84375
4544,40.03125,-111.78125
4545,40.03125,-111.71875
4546,40.03125,-111.65625
4547,40.09375,-119.71875
4548,40.09375,-119.65625
4549,40.09375,-119.59375
4550,40.09375,-119.53125
4551,40.09375,-119.46875
4552,40.09375,-119.40625
4553,40.09375,-119.34375
4554,40.09375,-119.28125
4555,40.09375,-119.21875
4556,40.09375,-119.15625
4557,40.09375,-119.09375
4558,40.09375,-119.03125
4559,40.09375,-118.96875
4560,40.09375,-118.90625
4561,40.09375,-118.84375
4562,40.09375,-118.78125
4563,40.09375,-118.71875
4564,40.09375,-118.65625
4565,40.09375,-118.59375
4566,40.09375,-118.53125
4567,40.09375,-118.46875
4568,40.09375,-118.40625
4569,40.09375,-118.34375
4570,40.09375,-118.28125
4571,40.09375,-118.21875
4572,40.09375,-118.15625
4573,40.09375,-118.09375
4574,40.09375,-118.03125
4575,40.09375,-117.96875
4576,40.09375,-117.90625
4577,40.09375,-117.84375
4578,40.09375,-117.78125
4579,40.09375,-117.71875
4580,40.09375,-117.65625
4581,40.09375,-117.59375
4582,40.09375,-117.53125
4583,40.09375,-117.46875
4584,40.09375,-117.40625
4585,40.09375,-117.34375
4586,40.09375,-117.28125
4587,40.09375,-117.21875
4588,40.09375,-117.15625
4589,40.09375,-117.09375
4590,40.09375,-117.03125
4591,40.09375,-116.96875
4592,40.09375,-116.90625
4593,40.09375,-116.84375
4594,40.09375,-116.78125
4595,40.09375,-116.71875
4596,40.09375,-116.65625
4597,40.09375,-116.59375
4598,40.09375,-116.53125
4599,40.09375,-116.46875
4600,40.09375,-116.40625
4601,40.09375,-116.34375
4602,40.09375,-116.28125
4603,40.09375,-116.21875
4604,40.09375,-116.15625
4605,40.09375,-116.09375
4606,40.09375,-116.03125
4607,40.09375,-115.96875
4608,40.09375,-115.90625
4609,40.09375,-115.84375
4610,40.09375,-115.78125
4611,40.09375,-115.71875
4612,40.09375,-115.65625
4613,40.09375,-115.53125
4614,40.09375,-115.46875
4615,40.09375,-115.40625
4616,40.09375,-115.21875
4617,40.09375,-115.15625
4618,40.09375,-115.09375
4619,40.09375,-115.03125
4620,40.09375,-114.96875
4621,40.09375,-114.78125
4622,40.09375,-114.71875
4623,40.09375,-114.65625
4624,40.09375,-114.59375
4625,40.09375,-114.53125
4626,40.09375,-114.46875
4627,40.09375,-114.40625
4628,40.09375,-114.34375
4629,40.09375,-114.28125
4630,40.09375,-114.21875
4631,40.09375,-114.15625
4632,40.09375,-114.09375
4633,40.09375,-114.03125
4634,40.09375,-113.96875
4635,40.09375,-113.90625
4636,40.09375,-113.84375
4637,40.09375,-113.78125
4638,40.09375,-113.71875
4639,40.09375,-113.65625
4640,40.09375,-113.59375
4641,40.09375,-113.53125
4642,40.09375,-113.46875
4643,40.09375,-113.40625
4644,40.09375,-113.34375
4645,40.09375,-113.28125
4646,40.09375,-113.21875
4647,40.09375,-113.15625
4648,40.09375,-113.09375
4649,40.09375,-113.03125
4650,40.09375,-112.96875
4651,40.09375,-112.90625
4652,40.09375,-112.84375
4653,40.09375,-112.78125
4654,40.09375,-112.71875
4655,40.09375,-112.65625
4656,40.09375,-112.53125
4657,40.09375,-112.46875
4658,40.09375,-112.40625
4659,40.09375,-112.34375
4660,40.09375,-112.28125
4661,40.09375,-112.21875
4662,40.09375,-112.15625
4663,40.09375,-112.09375
4664,40.09375,-112.03125
4665,40.09375,-111.96875
4666,40.09375,-111.90625
4667,40.09375,-111.84375
4668,40.09375,-111.78125
4669,40.09375,-111.71875
4670,40.09375,-111.65625
4671,40.09375,-111.59375
4672,40.15625,-119.78125
4673,40.15625,-119.71875
4674,40.15625,-119.65625
4675,40.15625,-119.59375
4676,40.15625,-119.53125
4677,40.15625,-119.46875
4678,40.15625,-119.40625
4679,40.15625,-119.34375
4680,40.15625,-119.28125
4681,40.15625,-119.21875
4682,40.15625,-119.15625
4683,40.15625,-119.09375
4684,40.15625,-119.03125
4685,40.15625,-118.96875
4686,40.15625,-118.90625
4687,40.15625,-118.84375
4688,40.15625,-118.78125
4689,40.15625,-118.71875
4690,40.15625,-118.65625
4691,40.15625,-118.59375
4692,40.15625,-118.53125
4693,40.15625,-118.46875
4694,40.15625,-118.40625
4695,40.15625,-118.34375
4696,40.15625,-118.28125
4697,40.15625,-118.21875
4698,40.15625,-118.15625
4699,40.15625,-118.09375
4700,40.15625,-118.03125
4701,40.15625,-117.96875
4702,40.15625,-117.90625
4703,40.15625,-117.84375
4704,40.15625,-117.78125
4705,40.15625,-117.71875
4706,40.15625,-117.65625
4707,40.15625,-117.59375
4708,40.15625,-117.53125
4709,40.15625,-117.46875
4710,40.15625,-117.34375
4711,40.15625,-117.28125
4712,40.15625,-117.21875
4713,40.15625,-117.15625
4714,40.15625,-117.09375
4715,40.15625,-117.03125
4716,40.15625,-116.96875
4717,40.15625,-116.90625
4718,40.15625,-116.84375
4719,40.15625,-116.78125
4720,40.15625,-116.71875
4721,40.15625,-116.65625
4722,40.15625,-116.59375
4723,40.15625,-116.53125
4724,40.15625,-116.46875
4725,40.15625,-116.40625
4726,40.15625,-116.34375
4727,40.15625,-116.28125
4728,40.15625,-116.21875
4729,40.15625,-116.15625
4730,40.15625,-116.09375
4731,40.15625,-115.96875
4732,40.15625,-115.90625
4733,40.15625,-115.84375
4734,40.15625,-115.78125
4735,40.15625,-115.71875
4736,40.15625,-115.65625
4737,40.15625,-115.46875
4738,40.15625,-115.40625
4739,40.15625,-115.21875
4740,40.15625,-115.15625
4741,40.15625,-115.09375
4742,40.15625,-115.03125
4743,40.15625,-114.96875
4744,40.15625,-114.78125
4745,40.15625,-114.71875
4746,40.15625,-114.65625
4747,40.15625,-114.59375
4748,40.15625,-114.53125
4749,40.15625,-114.46875
4750,40.15625,-114.40625
4751,40.15625,-114.34375
4752,40.15625,-114.28125
4753,40.15625,-114.21875
4754,40.15625,-114.15625
4755,40.15625,-114.09375
4756,40.15625,-114.03125
4757,40.15625,-113.96875
4758,40.15625,-113.90625
4759,40.15625,-113.84375
4760,40.15625,-113.78125
4761,40.15625,-113.71875
4762,40.15625,-113.65625
4763,40.15625,-113.59375
4764,40.15625,-113.53125
4765,40.15625,-113.46875
4766,40.15625,-113.40625
4767,40.15625,-113.34375
4768,40.15625,-113.28125
4769,40.15625,-113.21875
4770,40.15625,-113.15625
4771,40.15625,-113.09375
4772,40.15625,-113.03125
4773,40.15625,-112.96875
4774,40.15625,-112.90625
4775,40.15625,-112.84375
4776,40.15625,-112.78125
4777,40.15625,-112.71875
4778,40.15625,-112.65625
4779,40.15625,-112.59375
4780,40.15625,-112.53125
4781,40.15625,-112.46875
4782,40.15625,-112.40625
4783,40.15625,-112.34375
4784,40.15625,-112.28125
4785,40.15625,-112.21875
4786,40.15625,-112.15625
4787,40.15625,-112.09375
4788,40.15625,-112.03125
4789,40.15625,-111.96875
4790,40.15625,-111.90625
4791,40.15625,-111.84375
4792,40.15625,-111.78125
4793,40.15625,-111.71875
4794,40.15625,-111.65625
4795,40.15625,-111.59375
4796,40.21875,-119.78125
4797,40.21875,-119.71875
4798,40.21875,-119.65625
4799,40.21875,-119.59375
4800,40.21875,-119.53125
4801,40.21875,-119.46875
4802,40.21875,-119.40625
4803,40.21875,-119.34375
4804,40.21875,-119.28125
4805,40.21875,-119.21875
4806,40.21875,-119.15625
4807,40.21875,-119.09375
4808,40.21875,-119.03125
4809,40.21875,-118.96875
4810,40.21875,-118.90625
4811,40.21875,-118.84375
4812,40.21875,-118.78125
4813,40.21875,-118.71875
4814,40.21875,-118.65625
4815,40.21875,-118.59375
4816,40.21875,-118.53125
4817,40.21875,-118.46875
4818,40.21875,-118.40625
4819,40.21875,-118.34375
4820,40.21875,-118.28125
4821,40.21875,-118.21875
4822,40.21875,-118.15625
4823,40.21875,-118.09375
4824,40.21875,-118.03125
4825,40.21875,-117.96875
4826,40.21875,-117.90625
4827,40.21875,-117.84375
4828,40.21875,-117.78125
4829,40.21875,-117.71875
4830,40.21875,-117.65625
4831,40.21875,-117.59375
4832,40.21875,-117.53125
4833,40.21875,-117.46875
4834,40.21875,-117.40625
4835,40.21875,-117.34375
4836,40.21875,-117.28125
4837,40.21875,-117.21875
4838,40.21875,-117.15625
4839,40.21875,-117.09375
4840,40.21875,-117.03125
4841,40.21875,-116.96875
4842,40.21875,-116.90625
4843,40.21875,-116.84375
4844,40.21875,-116.78125
4845,40.21875,-116.71875
4846,40.21875,-116.65625
4847,40.21875,-116.59375
4848,40.21875,-116.53125
4849,40.21875,-116.46875
4850,40.21875,-116.40625
4851,40.21875,-116.34375
4852,40.21875,-116.28125
4853,40.21875,-116.21875
4854,40.21875,-116.15625
4855,40.21875,-116.09375
4856,40.21875,-116.03125
4857,40.21875,-115.96875
4858,40.21875,-115.90625
4859,40.21875,-115.84375
4860,40.21875,-115.78125
4861,40.21875,-115.71875
4862,40.21875,-115.65625
4863,40.21875,-115.46875
4864,40.21875,-115.40625
4865,40.21875,-115.34375
4866,40.21875,-115.28125
4867,40.21875,-115.03125
4868,40.21875,-114.84375
4869,40.21875,-114.78125
4870,40.21875,-114.71875
4871,40.21875,-114.65625
4872,40.21875,-114.59375
4873,40.21875,-114.53125
4874,40.21875,-114.46875
4875,40.21875,-114.40625
4876,40.21875,-114.34375
4877,40.21875,-114.28125
4878,40.21875,-114.21875
4879,40.21875,-114.15625
4880,40.21875,-114.09375
4881,40.21875,-114.03125
4882,40.21875,-113.96875
4883,40.21875,-113.90625
4884,40.21875,-113.84375
4885,40.21875,-113.78125
4886,40.21875,-113.71875
4887,40.21875,-113.65625
4888,40.21875,-113.59375
4889,40.21875,-113.53125
4890,40.21875,-113.46875
4891,40.21875,-113.40625
4892,40.21875,-113.34375
4893,40.21875,-113.28125
4894,40.21875,-113.21875
4895,40.21875,-113.15625
4896,40.21875,-113.09375
4897,40.21875,-113.03125
4898,40.21875,-112.96875
4899,40.21875,-112.90625
4900,40.21875,-112.84375
4901,40.21875,-112.78125
4902,40.21875,-112.71875
4903,40.21875,-112.65625
4904,40.21875,-112.46875
4905,40.21875,-112.40625
4906,40.21875,-112.34375
4907,40.21875,-112.28125
4908,40.21875,-112.21875
4909,40.21875,-112.15625
4910,40.21875,-112.09375
4911,40.21875,-112.03125
4912,40.21875,-111.84375
4913,40.21875,-111.78125
4914,40.21875,-111.71875
4915,40.21875,-111.65625
4916,40.28125,-119.90625
4917,40.28125,-119.84375
4918,40.28125,-119.78125
4919,40.28125,-119.71875
4920,40.28125,-119.65625
4921,40.28125,-119.59375
4922,40.28125,-119.53125
4923,40.28125,-119.46875
4924,40.28125,-119.40625
4925,40.28125,-119.34375
4926,40.28125,-119.28125
4927,40.28125,-119.21875
4928,40.28125,-119.15625
4929,40.28125,-119.09375
4930,40.28125,-119.03125
4931,40.28125,-118.96875
4932,40.28125,-118.90625
