,lat_coastalsouth,lon_coastalsouth
1141,36.15625,-119.90625
1142,36.15625,-119.84375
1143,36.15625,-119.78125
1144,36.15625,-119.71875
1145,36.15625,-119.65625
1146,36.15625,-119.59375
1147,36.15625,-119.53125
1148,36.15625,-119.46875
1149,36.15625,-119.40625
1150,36.15625,-119.34375
1151,36.15625,-119.28125
1152,36.15625,-119.21875
1153,36.15625,-119.15625
1154,36.15625,-119.09375
1155,36.15625,-119.03125
1156,36.15625,-118.96875
1157,36.15625,-118.90625
1158,36.15625,-118.84375
1159,36.15625,-118.78125
1160,36.15625,-118.71875
1161,36.21875,-121.71875
1162,36.21875,-121.65625
1163,36.21875,-121.59375
1164,36.21875,-121.53125
1165,36.21875,-121.46875
1166,36.21875,-121.40625
1167,36.21875,-121.34375
1168,36.21875,-121.28125
1169,36.21875,-121.21875
1170,36.21875,-121.15625
1171,36.21875,-121.09375
1172,36.21875,-121.03125
1173,36.21875,-120.96875
1174,36.21875,-120.90625
1175,36.21875,-120.84375
1176,36.21875,-120.78125
1177,36.21875,-120.71875
1178,36.21875,-120.65625
1179,36.21875,-120.59375
1180,36.21875,-120.53125
1181,36.21875,-120.46875
1182,36.21875,-120.40625
1183,36.21875,-120.34375
1184,36.21875,-120.28125
1185,36.21875,-120.21875
1186,36.21875,-120.15625
1187,36.21875,-120.09375
1188,36.21875,-120.03125
1189,36.21875,-119.96875
1190,36.21875,-119.90625
1191,36.21875,-119.84375
1192,36.21875,-119.78125
1193,36.21875,-119.71875
1194,36.21875,-119.65625
1195,36.21875,-119.59375
1196,36.21875,-119.53125
1197,36.21875,-119.46875
1198,36.21875,-119.40625
1199,36.21875,-119.34375
1200,36.21875,-119.28125
1201,36.21875,-119.21875
1202,36.21875,-119.15625
1203,36.21875,-119.09375
1204,36.21875,-119.03125
1205,36.21875,-118.96875
1206,36.21875,-118.90625
1207,36.21875,-118.84375
1208,36.21875,-118.78125
1209,36.28125,-121.84375
1210,36.28125,-121.78125
1211,36.28125,-121.71875
1212,36.28125,-121.65625
1213,36.28125,-121.59375
1214,36.28125,-121.53125
1215,36.28125,-121.46875
1216,36.28125,-121.40625
1217,36.28125,-121.34375
1218,36.28125,-121.28125
1219,36.28125,-121.21875
1220,36.28125,-121.15625
1221,36.28125,-121.09375
1222,36.28125,-121.03125
1223,36.28125,-120.96875
1224,36.28125,-120.90625
1225,36.28125,-120.84375
1226,36.28125,-120.78125
1227,36.28125,-120.71875
1228,36.28125,-120.65625
1229,36.28125,-120.59375
1230,36.28125,-120.53125
1231,36.28125,-120.46875
1232,36.28125,-120.40625
1233,36.28125,-120.34375
1234,36.28125,-120.28125
1235,36.28125,-120.21875
1236,36.28125,-120.15625
1237,36.28125,-120.09375
1238,36.28125,-120.03125
1239,36.28125,-119.96875
1240,36.28125,-119.90625
1241,36.28125,-119.84375
1242,36.28125,-119.78125
1243,36.28125,-119.71875
1244,36.28125,-119.65625
1245,36.28125,-119.59375
1246,36.28125,-119.53125
1247,36.28125,-119.46875
1248,36.28125,-119.40625
1249,36.28125,-119.34375
1250,36.28125,-119.28125
1251,36.28125,-119.21875
1252,36.28125,-119.15625
1253,36.28125,-119.09375
1254,36.28125,-119.03125
1255,36.28125,-118.96875
1256,36.28125,-118.90625
1257,36.28125,-118.84375
1258,36.28125,-118.78125
1259,36.34375,-121.84375
1260,36.34375,-121.78125
1261,36.34375,-121.71875
1262,36.34375,-121.65625
1263,36.34375,-121.59375
1264,36.34375,-121.53125
1265,36.34375,-121.46875
1266,36.34375,-121.40625
1267,36.34375,-121.34375
1268,36.34375,-121.28125
1269,36.34375,-121.21875
1270,36.34375,-121.15625
1271,36.34375,-121.09375
1272,36.34375,-121.03125
1273,36.34375,-120.96875
1274,36.34375,-120.90625
1275,36.34375,-120.84375
1276,36.34375,-120.78125
1277,36.34375,-120.71875
1278,36.34375,-120.65625
1279,36.34375,-120.59375
1280,36.34375,-120.53125
1281,36.34375,-120.46875
1282,36.34375,-120.40625
1283,36.34375,-120.34375
1284,36.34375,-120.28125
1285,36.34375,-120.21875
1286,36.34375,-120.15625
1287,36.34375,-120.09375
1288,36.34375,-120.03125
1289,36.34375,-119.96875
1290,36.34375,-119.90625
1291,36.34375,-119.84375
1292,36.34375,-119.78125
1293,36.34375,-119.71875
1294,36.34375,-119.65625
1295,36.34375,-119.59375
1296,36.34375,-119.53125
1297,36.34375,-119.46875
1298,36.34375,-119.40625
1299,36.34375,-119.34375
1300,36.34375,-119.28125
1301,36.34375,-119.21875
1302,36.34375,-119.15625
1303,36.34375,-119.09375
1304,36.34375,-119.03125
1305,36.34375,-118.96875
1306,36.34375,-118.90625
1307,36.34375,-118.84375
1308,36.40625,-121.84375
1309,36.40625,-121.78125
1310,36.40625,-121.71875
1311,36.40625,-121.65625
1312,36.40625,-121.59375
1313,36.40625,-121.53125
1314,36.40625,-121.46875
1315,36.40625,-121.40625
1316,36.40625,-121.34375
1317,36.40625,-121.28125
1318,36.40625,-121.21875
1319,36.40625,-121.15625
1320,36.40625,-121.09375
1321,36.40625,-121.03125
1322,36.40625,-120.96875
1323,36.40625,-120.90625
1324,36.40625,-120.84375
1325,36.40625,-120.78125
1326,36.40625,-120.71875
1327,36.40625,-120.65625
1328,36.40625,-120.59375
1329,36.40625,-120.53125
1330,36.40625,-120.46875
1331,36.40625,-120.40625
1332,36.40625,-120.34375
1333,36.40625,-120.28125
1334,36.40625,-120.21875
1335,36.40625,-120.15625
1336,36.40625,-120.09375
1337,36.40625,-120.03125
1338,36.40625,-119.96875
1339,36.40625,-119.90625
1340,36.40625,-119.84375
1341,36.40625,-119.78125
1342,36.40625,-119.71875
1343,36.40625,-119.65625
1344,36.40625,-119.59375
1345,36.40625,-119.53125
1346,36.40625,-119.46875
1347,36.40625,-119.40625
1348,36.40625,-119.34375
1349,36.40625,-119.28125
1350,36.40625,-119.21875
1351,36.40625,-119.15625
1352,36.40625,-119.09375
1353,36.40625,-119.03125
1354,36.40625,-118.96875
1355,36.40625,-118.90625
1356,36.40625,-118.84375
1357,36.46875,-121.84375
1358,36.46875,-121.78125
1359,36.46875,-121.71875
1360,36.46875,-121.65625
1361,36.46875,-121.59375
1362,36.46875,-121.53125
1363,36.46875,-121.46875
1364,36.46875,-121.40625
1365,36.46875,-121.34375
1366,36.46875,-121.28125
1367,36.46875,-121.21875
1368,36.46875,-121.15625
1369,36.46875,-121.09375
1370,36.46875,-121.03125
1371,36.46875,-120.96875
1372,36.46875,-120.90625
1373,36.46875,-120.84375
1374,36.46875,-120.78125
1375,36.46875,-120.71875
1376,36.46875,-120.65625
1377,36.46875,-120.59375
1378,36.46875,-120.53125
1379,36.46875,-120.46875
1380,36.46875,-120.40625
1381,36.46875,-120.34375
1382,36.46875,-120.28125
1383,36.46875,-120.21875
1384,36.46875,-120.15625
1385,36.46875,-120.09375
1386,36.46875,-120.03125
1387,36.46875,-119.96875
1388,36.46875,-119.90625
1389,36.46875,-119.84375
1390,36.46875,-119.78125
1391,36.46875,-119.71875
1392,36.46875,-119.65625
1393,36.46875,-119.59375
1394,36.46875,-119.53125
1395,36.46875,-119.46875
1396,36.46875,-119.40625
1397,36.46875,-119.34375
1398,36.46875,-119.28125
1399,36.46875,-119.21875
1400,36.46875,-119.15625
1401,36.46875,-119.09375
1402,36.46875,-119.03125
1403,36.46875,-118.96875
1404,36.46875,-118.90625
1405,36.46875,-118.84375
1406,36.46875,-118.78125
1407,36.53125,-121.84375
1408,36.53125,-121.78125
1409,36.53125,-121.71875
1410,36.53125,-121.65625
1411,36.53125,-121.59375
1412,36.53125,-121.53125
1413,36.53125,-121.46875
1414,36.53125,-121.40625
1415,36.53125,-121.34375
1416,36.53125,-121.28125
1417,36.53125,-121.21875
1418,36.53125,-121.15625
1419,36.53125,-121.09375
1420,36.53125,-121.03125
1421,36.53125,-120.96875
1422,36.53125,-120.90625
1423,36.53125,-120.84375
1424,36.53125,-120.78125
1425,36.53125,-120.71875
1426,36.53125,-120.65625
1427,36.53125,-120.59375
1428,36.53125,-120.53125
1429,36.53125,-120.46875
1430,36.53125,-120.40625
1431,36.53125,-120.34375
1432,36.53125,-120.28125
1433,36.53125,-120.21875
1434,36.53125,-120.15625
1435,36.53125,-120.09375
1436,36.53125,-120.03125
1437,36.53125,-119.96875
1438,36.53125,-119.90625
1439,36.53125,-119.84375
1440,36.53125,-119.78125
1441,36.53125,-119.71875
1442,36.53125,-119.65625
1443,36.53125,-119.59375
1444,36.53125,-119.53125
1445,36.53125,-119.46875
1446,36.53125,-119.40625
1447,36.53125,-119.34375
1448,36.53125,-119.28125
1449,36.53125,-119.21875
1450,36.53125,-119.15625
1451,36.53125,-119.09375
1452,36.53125,-119.03125
1453,36.53125,-118.96875
1454,36.53125,-118.90625
1455,36.53125,-118.84375
1456,36.53125,-118.78125
1457,36.59375,-121.84375
1458,36.59375,-121.78125
1459,36.59375,-121.71875
1460,36.59375,-121.65625
1461,36.59375,-121.59375
1462,36.59375,-121.53125
1463,36.59375,-121.46875
1464,36.59375,-121.40625
1465,36.59375,-121.34375
1466,36.59375,-121.28125
1467,36.59375,-121.21875
1468,36.59375,-121.15625
1469,36.59375,-121.09375
1470,36.59375,-121.03125
1471,36.59375,-120.96875
1472,36.59375,-120.90625
1473,36.59375,-120.84375
1474,36.59375,-120.78125
1475,36.59375,-120.71875
1476,36.59375,-120.65625
1477,36.59375,-120.59375
1478,36.59375,-120.53125
1479,36.59375,-120.46875
1480,36.59375,-120.40625
1481,36.59375,-120.34375
1482,36.59375,-120.28125
1483,36.59375,-120.21875
1484,36.59375,-120.15625
1485,36.59375,-120.09375
1486,36.59375,-120.03125
1487,36.59375,-119.96875
1488,36.59375,-119.90625
1489,36.59375,-119.84375
1490,36.59375,-119.78125
1491,36.59375,-119.71875
1492,36.59375,-119.65625
1493,36.59375,-119.59375
1494,36.59375,-119.53125
1495,36.59375,-119.46875
1496,36.59375,-119.40625
1497,36.59375,-119.34375
1498,36.59375,-119.28125
1499,36.59375,-119.21875
1500,36.59375,-119.15625
1501,36.59375,-119.09375
1502,36.59375,-119.03125
1503,36.59375,-118.96875
1504,36.59375,-118.90625
1505,36.65625,-121.71875
1506,36.65625,-121.65625
1507,36.65625,-121.59375
1508,36.65625,-121.53125
1509,36.65625,-121.46875
1510,36.65625,-121.40625
1511,36.65625,-121.34375
1512,36.65625,-121.28125
1513,36.65625,-121.21875
1514,36.65625,-121.15625
1515,36.65625,-121.09375
1516,36.65625,-121.03125
1517,36.65625,-120.96875
1518,36.65625,-120.90625
1519,36.65625,-120.84375
1520,36.65625,-120.78125
1521,36.65625,-120.71875
1522,36.65625,-120.65625
1523,36.65625,-120.59375
1524,36.65625,-120.53125
1525,36.65625,-120.46875
1526,36.65625,-120.40625
1527,36.65625,-120.34375
1528,36.65625,-120.28125
1529,36.65625,-120.21875
1530,36.65625,-120.15625
1531,36.65625,-120.09375
1532,36.65625,-120.03125
1533,36.65625,-119.96875
1534,36.65625,-119.90625
1535,36.65625,-119.84375
1536,36.65625,-119.78125
1537,36.65625,-119.71875
1538,36.65625,-119.65625
1539,36.65625,-119.59375
1540,36.65625,-119.53125
1541,36.65625,-119.46875
1542,36.65625,-119.40625
1543,36.65625,-119.34375
1544,36.65625,-119.28125
1545,36.65625,-119.21875
1546,36.65625,-119.15625
1547,36.65625,-119.09375
1548,36.65625,-119.03125
1549,36.65625,-118.96875
1550,36.71875,-121.71875
1551,36.71875,-121.65625
1552,36.71875,-121.59375
1553,36.71875,-121.53125
1554,36.71875,-121.46875
1555,36.71875,-121.40625
1556,36.71875,-121.34375
1557,36.71875,-121.28125
1558,36.71875,-121.21875
1559,36.71875,-121.15625
1560,36.71875,-121.09375
1561,36.71875,-121.03125
1562,36.71875,-120.96875
1563,36.71875,-120.90625
1564,36.71875,-120.84375
1565,36.71875,-120.78125
1566,36.71875,-120.71875
1567,36.71875,-120.65625
1568,36.71875,-120.59375
1569,36.71875,-120.53125
1570,36.71875,-120.46875
1571,36.71875,-120.40625
1572,36.71875,-120.34375
1573,36.71875,-120.28125
1574,36.71875,-120.21875
1575,36.71875,-120.15625
1576,36.71875,-120.09375
1577,36.71875,-120.03125
1578,36.71875,-119.96875
1579,36.71875,-119.90625
1580,36.71875,-119.84375
1581,36.71875,-119.78125
1582,36.71875,-119.71875
1583,36.71875,-119.65625
1584,36.71875,-119.59375
1585,36.71875,-119.53125
1586,36.71875,-119.46875
1587,36.71875,-119.40625
1588,36.71875,-119.34375
1589,36.71875,-119.28125
1590,36.71875,-119.21875
1591,36.71875,-119.15625
1592,36.71875,-119.09375
1593,36.71875,-119.03125
1594,36.78125,-121.71875
1595,36.78125,-121.65625
1596,36.78125,-121.59375
1597,36.78125,-121.53125
1598,36.78125,-121.46875
1599,36.78125,-121.40625
1600,36.78125,-121.34375
1601,36.78125,-121.28125
1602,36.78125,-121.21875
1603,36.78125,-121.15625
1604,36.78125,-121.09375
1605,36.78125,-121.03125
1606,36.78125,-120.96875
1607,36.78125,-120.90625
1608,36.78125,-120.84375
1609,36.78125,-120.78125
1610,36.78125,-120.71875
1611,36.78125,-120.65625
1612,36.78125,-120.59375
1613,36.78125,-120.53125
1614,36.78125,-120.46875
1615,36.78125,-120.40625
1616,36.78125,-120.34375
1617,36.78125,-120.28125
1618,36.78125,-120.21875
1619,36.78125,-120.15625
1620,36.78125,-120.09375
1621,36.78125,-120.03125
1622,36.78125,-119.96875
1623,36.78125,-119.90625
1624,36.78125,-119.84375
1625,36.78125,-119.78125
1626,36.78125,-119.71875
1627,36.78125,-119.65625
1628,36.78125,-119.59375
1629,36.78125,-119.53125
1630,36.78125,-119.46875
1631,36.78125,-119.40625
1632,36.78125,-119.34375
1633,36.78125,-119.28125
1634,36.78125,-119.21875
1635,36.78125,-119.15625
1636,36.78125,-119.09375
1637,36.78125,-119.03125
1638,36.84375,-121.71875
1639,36.84375,-121.65625
1640,36.84375,-121.59375
1641,36.84375,-121.53125
1642,36.84375,-121.46875
1643,36.84375,-121.40625
1644,36.84375,-121.34375
1645,36.84375,-121.28125
1646,36.84375,-121.21875
1647,36.84375,-121.15625
1648,36.84375,-121.09375
1649,36.84375,-121.03125
1650,36.84375,-120.96875
1651,36.84375,-120.90625
1652,36.84375,-120.84375
1653,36.84375,-120.78125
1654,36.84375,-120.71875
1655,36.84375,-120.65625
1656,36.84375,-120.59375
1657,36.84375,-120.53125
1658,36.84375,-120.46875
1659,36.84375,-120.40625
1660,36.84375,-120.34375
1661,36.84375,-120.28125
1662,36.84375,-120.21875
1663,36.84375,-120.15625
1664,36.84375,-120.09375
1665,36.84375,-120.03125
1666,36.84375,-119.96875
1667,36.84375,-119.90625
1668,36.84375,-119.84375
1669,36.84375,-119.78125
1670,36.84375,-119.71875
1671,36.84375,-119.65625
1672,36.84375,-119.59375
1673,36.84375,-119.53125
1674,36.84375,-119.46875
1675,36.84375,-119.40625
1676,36.84375,-119.34375
1677,36.84375,-119.28125
1678,36.84375,-119.21875
1679,36.84375,-119.15625
1680,36.84375,-119.09375
1681,36.84375,-119.03125
1682,36.84375,-118.96875
1683,36.84375,-118.90625
1684,36.84375,-118.84375
1685,36.90625,-121.84375
1686,36.90625,-121.78125
1687,36.90625,-121.71875
1688,36.90625,-121.65625
1689,36.90625,-121.59375
1690,36.90625,-121.53125
1691,36.90625,-121.46875
1692,36.90625,-121.40625
1693,36.90625,-121.34375
1694,36.90625,-121.28125
1695,36.90625,-121.21875
1696,36.90625,-121.15625
1697,36.90625,-121.09375
1698,36.90625,-121.03125
1699,36.90625,-120.96875
1700,36.90625,-120.90625
1701,36.90625,-120.84375
1702,36.90625,-120.78125
1703,36.90625,-120.71875
1704,36.90625,-120.65625
1705,36.90625,-120.59375
1706,36.90625,-120.53125
1707,36.90625,-120.46875
1708,36.90625,-120.40625
1709,36.90625,-120.34375
1710,36.90625,-120.28125
1711,36.90625,-120.21875
1712,36.90625,-120.15625
1713,36.90625,-120.09375
1714,36.90625,-120.03125
1715,36.90625,-119.96875
1716,36.90625,-119.90625
1717,36.90625,-119.84375
1718,36.90625,-119.78125
1719,36.90625,-119.71875
1720,36.90625,-119.65625
1721,36.90625,-119.59375
1722,36.90625,-119.53125
1723,36.90625,-119.46875
1724,36.90625,-119.40625
1725,36.90625,-119.34375
1726,36.90625,-119.28125
1727,36.90625,-119.21875
1728,36.90625,-119.15625
1729,36.90625,-119.09375
1730,36.96875,-121.84375
1731,36.96875,-121.78125
1732,36.96875,-121.71875
1733,36.96875,-121.65625
1734,36.96875,-121.59375
1735,36.96875,-121.53125
1736,36.96875,-121.46875
1737,36.96875,-121.40625
1738,36.96875,-121.34375
1739,36.96875,-121.28125
1740,36.96875,-121.21875
1741,36.96875,-121.15625
1742,36.96875,-121.09375
1743,36.96875,-121.03125
1744,36.96875,-120.96875
1745,36.96875,-120.90625
1746,36.96875,-120.84375
1747,36.96875,-120.78125
1748,36.96875,-120.71875
1749,36.96875,-120.65625
1750,36.96875,-120.59375
1751,36.96875,-120.53125
1752,36.96875,-120.46875
1753,36.96875,-120.40625
1754,36.96875,-120.34375
1755,36.96875,-120.28125
1756,36.96875,-120.21875
1757,36.96875,-120.15625
1758,36.96875,-120.09375
1759,36.96875,-120.03125
1760,36.96875,-119.96875
1761,36.96875,-119.90625
1762,36.96875,-119.84375
1763,36.96875,-119.78125
1764,36.96875,-119.71875
1765,36.96875,-119.65625
1766,36.96875,-119.59375
1767,36.96875,-119.53125
1768,36.96875,-119.46875
1769,36.96875,-119.40625
1770,36.96875,-119.34375
1771,36.96875,-119.28125
1772,36.96875,-119.21875
1773,36.96875,-119.15625
1774,37.03125,-122.21875
1775,37.03125,-122.15625
1776,37.03125,-122.09375
1777,37.03125,-122.03125
1778,37.03125,-121.96875
1779,37.03125,-121.90625
1780,37.03125,-121.84375
1781,37.03125,-121.78125
1782,37.03125,-121.71875
1783,37.03125,-121.65625
1784,37.03125,-121.59375
1785,37.03125,-121.53125
1786,37.03125,-121.46875
1787,37.03125,-121.40625
1788,37.03125,-121.34375
1789,37.03125,-121.28125
1790,37.03125,-121.21875
1791,37.03125,-121.15625
1792,37.03125,-121.09375
1793,37.03125,-121.03125
1794,37.03125,-120.96875
1795,37.03125,-120.90625
1796,37.03125,-120.84375
1797,37.03125,-120.78125
1798,37.03125,-120.71875
1799,37.03125,-120.65625
1800,37.03125,-120.59375
1801,37.03125,-120.53125
1802,37.03125,-120.46875
1803,37.03125,-120.40625
1804,37.03125,-120.34375
1805,37.03125,-120.28125
1806,37.03125,-120.21875
1807,37.03125,-120.15625
1808,37.03125,-120.09375
1809,37.03125,-120.03125
1810,37.03125,-119.96875
1811,37.03125,-119.90625
1812,37.03125,-119.84375
1813,37.03125,-119.78125
1814,37.03125,-119.71875
1815,37.03125,-119.65625
1816,37.03125,-119.59375
1817,37.03125,-119.53125
1818,37.09375,-122.21875
1819,37.09375,-122.15625
1820,37.09375,-122.09375
1821,37.09375,-122.03125
1822,37.09375,-121.96875
1823,37.09375,-121.90625
1824,37.09375,-121.84375
1825,37.09375,-121.78125
1826,37.09375,-121.71875
1827,37.09375,-121.65625
1828,37.09375,-121.59375
1829,37.09375,-121.53125
1830,37.09375,-121.46875
1831,37.09375,-121.40625
1832,37.09375,-121.34375
1833,37.09375,-121.28125
1834,37.09375,-121.21875
1835,37.09375,-121.15625
1836,37.09375,-121.09375
1837,37.09375,-121.03125
1838,37.09375,-120.96875
1839,37.09375,-120.90625
1840,37.09375,-120.84375
1841,37.09375,-120.78125
1842,37.09375,-120.71875
1843,37.09375,-120.65625
1844,37.09375,-120.59375
1845,37.09375,-120.53125
1846,37.09375,-120.46875
1847,37.09375,-120.40625
1848,37.09375,-120.34375
1849,37.09375,-120.28125
1850,37.09375,-120.21875
1851,37.09375,-120.15625
1852,37.09375,-120.09375
1853,37.09375,-120.03125
1854,37.09375,-119.96875
1855,37.09375,-119.90625
1856,37.09375,-119.84375
1857,37.09375,-119.78125
1858,37.09375,-119.71875
1859,37.09375,-119.65625
1860,37.09375,-119.59375
1861,37.09375,-119.53125
1862,37.15625,-122.34375
1863,37.15625,-122.28125
1864,37.15625,-122.21875
1865,37.15625,-122.15625
1866,37.15625,-122.09375
1867,37.15625,-122.03125
1868,37.15625,-121.96875
1869,37.15625,-121.90625
1870,37.15625,-121.84375
1871,37.15625,-121.78125
1872,37.15625,-121.71875
1873,37.15625,-121.65625
1874,37.15625,-121.59375
1875,37.15625,-121.53125
1876,37.15625,-121.46875
1877,37.15625,-121.40625
1878,37.15625,-121.34375
1879,37.15625,-121.28125
1880,37.15625,-121.21875
1881,37.15625,-121.15625
1882,37.15625,-121.09375
1883,37.15625,-121.03125
1884,37.15625,-120.96875
1885,37.15625,-120.90625
1886,37.15625,-120.84375
1887,37.15625,-120.78125
1888,37.15625,-120.71875
1889,37.15625,-120.65625
1890,37.15625,-120.59375
1891,37.15625,-120.53125
1892,37.15625,-120.46875
1893,37.15625,-120.40625
1894,37.15625,-120.34375
1895,37.15625,-120.28125
1896,37.15625,-120.21875
1897,37.15625,-120.15625
1898,37.15625,-120.09375
1899,37.15625,-120.03125
1900,37.15625,-119.96875
1901,37.15625,-119.90625
1902,37.15625,-119.84375
1903,37.15625,-119.78125
1904,37.15625,-119.71875
1905,37.15625,-119.65625
1906,37.15625,-119.59375
1907,37.15625,-119.53125
1908,37.21875,-122.34375
1909,37.21875,-122.28125
1910,37.21875,-122.21875
1911,37.21875,-122.15625
1912,37.21875,-122.09375
1913,37.21875,-122.03125
1914,37.21875,-121.96875
1915,37.21875,-121.90625
1916,37.21875,-121.84375
1917,37.21875,-121.78125
1918,37.21875,-121.71875
1919,37.21875,-121.65625
1920,37.21875,-121.59375
1921,37.21875,-121.53125
1922,37.21875,-121.46875
1923,37.21875,-121.40625
1924,37.21875,-121.34375
1925,37.21875,-121.28125
1926,37.21875,-121.21875
1927,37.21875,-121.15625
1928,37.21875,-121.09375
1929,37.21875,-121.03125
1930,37.21875,-120.96875
1931,37.21875,-120.90625
1932,37.21875,-120.84375
1933,37.21875,-120.78125
1934,37.21875,-120.71875
1935,37.21875,-120.65625
1936,37.21875,-120.59375
1937,37.21875,-120.53125
1938,37.21875,-120.46875
1939,37.21875,-120.40625
1940,37.21875,-120.34375
1941,37.21875,-120.28125
1942,37.21875,-120.21875
1943,37.21875,-120.15625
1944,37.21875,-120.09375
1945,37.21875,-120.03125
1946,37.21875,-119.96875
1947,37.21875,-119.90625
1948,37.21875,-119.84375
1949,37.21875,-119.78125
1950,37.21875,-119.71875
1951,37.21875,-119.65625
1952,37.21875,-119.59375
1953,37.21875,-119.53125
1954,37.28125,-122.34375
1955,37.28125,-122.28125
1956,37.28125,-122.21875
1957,37.28125,-122.15625
1958,37.28125,-122.09375
1959,37.28125,-122.03125
1960,37.28125,-121.96875
1961,37.28125,-121.90625
1962,37.28125,-121.84375
1963,37.28125,-121.78125
1964,37.28125,-121.71875
1965,37.28125,-121.65625
1966,37.28125,-121.59375
1967,37.28125,-121.53125
1968,37.28125,-121.46875
1969,37.28125,-121.40625
1970,37.28125,-121.34375
1971,37.28125,-121.28125
1972,37.28125,-121.21875
1973,37.28125,-121.15625
1974,37.28125,-121.09375
1975,37.28125,-121.03125
1976,37.28125,-120.96875
1977,37.28125,-120.90625
1978,37.28125,-120.84375
1979,37.28125,-120.78125
1980,37.28125,-120.71875
1981,37.28125,-120.65625
1982,37.28125,-120.59375
1983,37.28125,-120.53125
1984,37.28125,-120.46875
1985,37.28125,-120.40625
1986,37.28125,-120.34375
1987,37.28125,-120.28125
1988,37.28125,-120.21875
1989,37.28125,-120.15625
1990,37.28125,-120.09375
1991,37.28125,-120.03125
1992,37.28125,-119.96875
1993,37.28125,-119.90625
1994,37.28125,-119.84375
1995,37.28125,-119.78125
1996,37.28125,-119.71875
1997,37.28125,-119.65625
1998,37.28125,-119.59375
1999,37.28125,-119.53125
2000,37.34375,-122.34375
2001,37.34375,-122.28125
2002,37.34375,-122.21875
2003,37.34375,-122.15625
2004,37.34375,-122.09375
2005,37.34375,-122.03125
2006,37.34375,-121.96875
2007,37.34375,-121.90625
2008,37.34375,-121.84375
2009,37.34375,-121.78125
2010,37.34375,-121.71875
2011,37.34375,-121.65625
2012,37.34375,-121.59375
2013,37.34375,-121.53125
2014,37.34375,-121.46875
2015,37.34375,-121.40625
2016,37.34375,-121.34375
2017,37.34375,-121.28125
2018,37.34375,-121.21875
2019,37.34375,-121.15625
2020,37.34375,-121.09375
2021,37.34375,-121.03125
2022,37.34375,-120.96875
2023,37.34375,-120.90625
2024,37.34375,-120.84375
2025,37.34375,-120.78125
2026,37.34375,-120.71875
2027,37.34375,-120.65625
2028,37.34375,-120.59375
2029,37.34375,-120.53125
2030,37.34375,-120.46875
2031,37.34375,-120.40625
2032,37.34375,-120.34375
2033,37.34375,-120.28125
2034,37.34375,-120.21875
2035,37.34375,-120.15625
2036,37.34375,-120.09375
2037,37.34375,-120.03125
2038,37.34375,-119.96875
2039,37.34375,-119.90625
2040,37.34375,-119.84375
2041,37.34375,-119.78125
2042,37.34375,-119.71875
2043,37.34375,-119.65625
2044,37.34375,-119.59375
2045,37.40625,-122.34375
2046,37.40625,-122.28125
2047,37.40625,-122.21875
2048,37.40625,-122.15625
2049,37.40625,-121.96875
2050,37.40625,-121.90625
2051,37.40625,-121.84375
2052,37.40625,-121.78125
2053,37.40625,-121.71875
2054,37.40625,-121.65625
2055,37.40625,-121.59375
2056,37.40625,-121.53125
